as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2413,1,1-999,13583,621578,0.48
20260709,2413,2,"1,000-5,000",10575,20169158,15.83
20260709,2413,3,"5,001-10,000",1038,8449755,6.63
20260709,2413,4,"10,001-15,000",269,3403423,2.67
20260709,2413,5,"15,001-20,000",178,3368520,2.64
20260709,2413,6,"20,001-30,000",111,2874900,2.25
20260709,2413,7,"30,001-40,000",53,1923564,1.51
20260709,2413,8,"40,001-50,000",35,1629060,1.27
20260709,2413,9,"50,001-100,000",63,4492210,3.52
20260709,2413,10,"100,001-200,000",17,2289525,1.79
20260709,2413,11,"200,001-400,000",10,3044033,2.39
20260709,2413,12,"400,001-600,000",7,3519917,2.76
20260709,2413,13,"600,001-800,000",5,3472006,2.72
20260709,2413,14,"800,001-1,000,000",3,2568000,2.01
20260709,2413,15,"1,000,001以上",15,65533551,51.45
20260709,2413,16,合　計,25962,127359200,100.0
