as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4585,1,1-999,10377,1596014,1.52
20260709,4585,2,"1,000-5,000",7720,12363631,11.81
20260709,4585,3,"5,001-10,000",395,3040706,2.9
20260709,4585,4,"10,001-15,000",86,1096150,1.04
20260709,4585,5,"15,001-20,000",50,930800,0.88
20260709,4585,6,"20,001-30,000",40,1047888,1.0
20260709,4585,7,"30,001-40,000",10,354100,0.33
20260709,4585,8,"40,001-50,000",6,276324,0.26
20260709,4585,9,"50,001-100,000",22,1516920,1.45
20260709,4585,10,"100,001-200,000",11,1540467,1.47
20260709,4585,11,"200,001-400,000",2,600000,0.57
20260709,4585,12,"400,001-600,000",1,589000,0.56
20260709,4585,13,"600,001-800,000",0,0,0.0
20260709,4585,14,"800,001-1,000,000",0,0,0.0
20260709,4585,15,"1,000,001以上",2,79657000,76.14
20260709,4585,16,合　計,18722,104609000,100.0
