as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3010,1,1-999,35623,1126827,0.43
20260709,3010,2,"1,000-5,000",11710,21874676,8.43
20260709,3010,3,"5,001-10,000",1501,10893080,4.19
20260709,3010,4,"10,001-15,000",557,6771604,2.61
20260709,3010,5,"15,001-20,000",262,4631870,1.78
20260709,3010,6,"20,001-30,000",244,6002349,2.31
20260709,3010,7,"30,001-40,000",146,5157254,1.98
20260709,3010,8,"40,001-50,000",73,3290858,1.26
20260709,3010,9,"50,001-100,000",145,10248967,3.95
20260709,3010,10,"100,001-200,000",84,11526945,4.44
20260709,3010,11,"200,001-400,000",55,15095696,5.81
20260709,3010,12,"400,001-600,000",20,9673146,3.72
20260709,3010,13,"600,001-800,000",17,11770628,4.53
20260709,3010,14,"800,001-1,000,000",5,4578497,1.76
20260709,3010,15,"1,000,001以上",33,136794420,52.72
20260709,3010,16,合　計,50475,259436817,100.0
