as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6291,1,1-999,7003,808192,1.92
20260709,6291,2,"1,000-5,000",2873,4563168,10.86
20260709,6291,3,"5,001-10,000",122,926007,2.2
20260709,6291,4,"10,001-15,000",40,497384,1.18
20260709,6291,5,"15,001-20,000",25,454470,1.08
20260709,6291,6,"20,001-30,000",18,440666,1.04
20260709,6291,7,"30,001-40,000",11,398462,0.94
20260709,6291,8,"40,001-50,000",10,458754,1.09
20260709,6291,9,"50,001-100,000",21,1479076,3.52
20260709,6291,10,"100,001-200,000",16,2350461,5.59
20260709,6291,11,"200,001-400,000",10,2725109,6.48
20260709,6291,12,"400,001-600,000",1,500000,1.19
20260709,6291,13,"600,001-800,000",0,0,0.0
20260709,6291,14,"800,001-1,000,000",0,0,0.0
20260709,6291,15,"1,000,001以上",5,26398251,62.85
20260709,6291,16,合　計,10155,42000000,100.0
