as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7721,1,1-999,901,130991,0.23
20260709,7721,2,"1,000-5,000",2291,4366403,7.88
20260709,7721,3,"5,001-10,000",264,2072580,3.74
20260709,7721,4,"10,001-15,000",74,953250,1.72
20260709,7721,5,"15,001-20,000",49,916499,1.65
20260709,7721,6,"20,001-30,000",48,1235719,2.23
20260709,7721,7,"30,001-40,000",23,802898,1.45
20260709,7721,8,"40,001-50,000",14,645000,1.16
20260709,7721,9,"50,001-100,000",29,2153985,3.89
20260709,7721,10,"100,001-200,000",15,2183150,3.94
20260709,7721,11,"200,001-400,000",21,6301856,11.38
20260709,7721,12,"400,001-600,000",4,2188000,3.95
20260709,7721,13,"600,001-800,000",1,626000,1.13
20260709,7721,14,"800,001-1,000,000",2,1978000,3.57
20260709,7721,15,"1,000,001以上",10,28815669,52.04
20260709,7721,16,合　計,3746,55370000,100.0
