as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1521,1,1-999,19504,169859,0.22
20260709,1521,2,"1,000-5,000",3201,6507193,8.53
20260709,1521,3,"5,001-10,000",464,3706133,4.86
20260709,1521,4,"10,001-15,000",123,1540685,2.02
20260709,1521,5,"15,001-20,000",98,1794683,2.35
20260709,1521,6,"20,001-30,000",80,2040134,2.67
20260709,1521,7,"30,001-40,000",28,1024212,1.34
20260709,1521,8,"40,001-50,000",23,1065674,1.39
20260709,1521,9,"50,001-100,000",41,2950786,3.87
20260709,1521,10,"100,001-200,000",10,1343681,1.76
20260709,1521,11,"200,001-400,000",7,2175382,2.85
20260709,1521,12,"400,001-600,000",1,500000,0.65
20260709,1521,13,"600,001-800,000",1,746000,0.97
20260709,1521,14,"800,001-1,000,000",0,0,0.0
20260709,1521,15,"1,000,001以上",10,50665578,66.46
20260709,1521,16,合　計,23591,76230000,100.0
