as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6806,1,1-999,11447,2123204,0.77
20260709,6806,2,"1,000-5,000",15464,30160120,10.98
20260709,6806,3,"5,001-10,000",2095,16327451,5.94
20260709,6806,4,"10,001-15,000",699,8862059,3.22
20260709,6806,5,"15,001-20,000",393,7212849,2.62
20260709,6806,6,"20,001-30,000",373,9581567,3.48
20260709,6806,7,"30,001-40,000",167,5986396,2.17
20260709,6806,8,"40,001-50,000",94,4387156,1.59
20260709,6806,9,"50,001-100,000",154,11050790,4.02
20260709,6806,10,"100,001-200,000",59,8596137,3.12
20260709,6806,11,"200,001-400,000",21,5728813,2.08
20260709,6806,12,"400,001-600,000",9,4271486,1.55
20260709,6806,13,"600,001-800,000",1,670000,0.24
20260709,6806,14,"800,001-1,000,000",0,0,0.0
20260709,6806,15,"1,000,001以上",5,159684874,58.14
20260709,6806,16,合　計,30981,274642902,100.0
