as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6643,1,1-999,16400,2327314,5.52
20260709,6643,2,"1,000-5,000",5757,10048096,23.87
20260709,6643,3,"5,001-10,000",418,3048980,7.24
20260709,6643,4,"10,001-15,000",121,1506639,3.57
20260709,6643,5,"15,001-20,000",53,915332,2.17
20260709,6643,6,"20,001-30,000",52,1329923,3.15
20260709,6643,7,"30,001-40,000",25,887929,2.1
20260709,6643,8,"40,001-50,000",11,513607,1.22
20260709,6643,9,"50,001-100,000",27,1969459,4.67
20260709,6643,10,"100,001-200,000",15,2269992,5.39
20260709,6643,11,"200,001-400,000",8,1976293,4.69
20260709,6643,12,"400,001-600,000",2,1055736,2.5
20260709,6643,13,"600,001-800,000",0,0,0.0
20260709,6643,14,"800,001-1,000,000",0,0,0.0
20260709,6643,15,"1,000,001以上",4,14240860,33.83
20260709,6643,16,合　計,22893,42090160,100.0
