dimension,signal_count,category,avg_return_d1,win_rate_d1,avg_relative_return_vs_benchmark_d1,benchmark_outperform_rate_d1,avg_mfe_d1,avg_mae_d1,avg_return_d2,win_rate_d2,avg_relative_return_vs_benchmark_d2,benchmark_outperform_rate_d2,avg_mfe_d2,avg_mae_d2,avg_return_d5,win_rate_d5,avg_relative_return_vs_benchmark_d5,benchmark_outperform_rate_d5,avg_mfe_d5,avg_mae_d5,avg_return_d10,win_rate_d10,avg_relative_return_vs_benchmark_d10,benchmark_outperform_rate_d10,avg_mfe_d10,avg_mae_d10,avg_return_d20,win_rate_d20,avg_relative_return_vs_benchmark_d20,benchmark_outperform_rate_d20,avg_mfe_d20,avg_mae_d20,hit_5pct_rate_d10,tdcc_status,warrant_status,sector,sub_theme,revenue_signal_type,similar_to_shihsinko_flag,catalyst_confidence,price_reaction_level,theme_strength_score,catalyst_strength_score,eps_surprise_flag,margin_improvement_flag,revenue_good_eps_unconfirmed_flag,low_reaction_after_catalyst,already_reacted_to_catalyst,market_regime
similar_to_shihsinko_flag,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
similar_to_shihsinko_flag,4009,,2.48147715801801,57.75240384615385,1.5953555363492382,49.52271859488354,5.636982642787888,0.26006669172186325,2.2086234631318025,52.60625501202887,1.4424842336005226,46.411977284460505,6.758880099896933,-0.5770366757295788,5.190604269511807,64.8471615720524,0.11115499497139862,39.329268292682926,7.8239564659485605,-1.0780244953886657,,,,,7.8239564659485605,-1.0780244953886657,,,,,7.8239564659485605,-1.0780244953886657,51.682692307692314,,,,,,False,,,,,,,,,,
catalyst_confidence,3708,,2.9480817339329897,60.71655041217502,1.6175292239785517,49.930410577592205,6.042906106534171,0.606453568174529,2.8299660739629324,56.799369333858884,1.4143177697906408,46.6201482773659,7.328836616402623,-0.2990870557039247,5.303103845277766,65.40178571428571,0.04455832384549059,39.92042440318303,8.806581407230267,-1.017920355777733,,,,,8.806581407230267,-1.017920355777733,,,,,8.806581407230267,-1.017920355777733,57.29232720355104,,,,,,,,,,,,,,,,
catalyst_confidence,866,,1.2716691019732793,55.074424898511495,-0.5304619490759928,37.234042553191486,4.025655652911091,-0.7830123915209405,0.9274854982200471,47.31800766283525,-1.0223507266628629,27.586206896551722,4.991410929767151,-1.5260741477158366,3.3963935959004776,53.54330708661418,-5.464952344894438,11.76470588235294,6.046845476892919,-2.125947773934116,,,,,6.046845476892919,-2.125947773934116,,,,,6.046845476892919,-2.125947773934116,41.94857916102841,,,,,,,low,,,,,,,,,
price_reaction_level,2854,,3.524038490801201,64.20361247947454,2.48459388093692,55.472636815920396,6.290771971745854,1.3324144599654066,3.497723109180654,60.33182503770739,2.2812140750514103,50.948012232415905,7.489526300247671,0.5285420360492591,5.143605857278419,64.26940639269407,0.1874712037326508,39.88603988603989,9.076096234688524,-0.2882299860065314,,,,,9.076096234688524,-0.2882299860065314,,,,,9.076096234688524,-0.2882299860065314,58.128078817733986,,,,,,,,,,,,,,,,
price_reaction_level,1168,,0.8695957447873576,51.08359133126935,-0.8940676515919004,31.839258114374037,4.001910251684446,-1.1182695173034547,0.33084437531052674,43.098591549295776,-1.4010850098939045,28.227571115973742,5.088357154311036,-2.0290789155281614,4.7621856356444585,62.857142857142854,-3.6309978910868534,29.545454545454547,6.03919585635919,-2.4033211363132083,,,,,6.03919585635919,-2.4033211363132083,,,,,6.03919585635919,-2.4033211363132083,39.834881320949435,,,,,,,,mild,,,,,,,,
price_reaction_level,454,,2.100827985076635,56.17128463476071,0.7277745794147691,48.70317002881844,6.159774494932691,-1.5026146928198414,1.7229841151474106,52.09790209790209,0.6605502546512932,47.950819672131146,7.8873806015606105,-2.5924883839787167,4.051102334744449,54.83870967741935,-1.1681787677065099,45.0,9.218442251245907,-3.275532376644443,,,,,9.218442251245907,-3.275532376644443,,,,,9.218442251245907,-3.275532376644443,67.50629722921914,,,,,,,,overheated,,,,,,,,
price_reaction_level,98,,-0.255071375639501,43.956043956043956,-2.0527166529673035,25.862068965517242,4.249267647985305,-2.5440882689089723,-0.28206578173149965,44.5945945945946,-2.1949384639133225,31.818181818181817,5.46603424704958,-3.9914550668333857,4.682785177508877,72.72727272727273,-1.5569032284149253,20.0,6.851689885386857,-4.947949742121185,,,,,6.851689885386857,-4.947949742121185,,,,,6.851689885386857,-4.947949742121185,51.64835164835166,,,,,,,,priced_in,,,,,,,,
theme_strength_score,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
theme_strength_score,383,,3.818671618105641,64.02116402116403,3.616409884976273,64.02116402116403,7.8012690331723915,2.1395789919926367,4.958407698161627,67.37967914438502,4.272834692993377,63.63636363636363,9.169288506674594,1.4057061626975433,1.9657466164671533,66.66666666666666,-3.866021504878628,33.33333333333333,9.769766158623085,1.344474114390028,,,,,9.769766158623085,1.344474114390028,,,,,9.769766158623085,1.344474114390028,64.28571428571429,,,,,,,,,0,,,,,,,
