date,category,category_cn,breakout_type,ticker,stock_id,name,stock_name,market,industry,score,judge,rebound_judge,revenue_period,revenue_yoy_pct,cumulative_yoy_pct,close,open,high,low,volume,volume_lots,volume_ratio,ma20,ma60,ema23,gap_ma20_pct,gap_ma60_pct,gap_ema23_pct,return_5d_pct,return_10d_pct,return_20d_pct,return_60d_pct,return_120d_pct,previous_20d_high,previous_20d_low,previous_40d_high,previous_40d_low,previous_60d_high,previous_60d_low,distance_to_previous_40d_high_pct,distance_to_previous_60d_high_pct,consolidation_range_pct,breakout_pct,limit_up_breakout,abnormal_volume_up,w_bottom_flag,w_bottom_right_side_flag,platform_base_flag,platform_right_side_flag,pullback_entry_zone_flag,pullback_right_side_flag,ma20_reclaim_setup_flag,early_attack_volume_flag,early_entry_watch_flag,right_side_follow_through_flag,rebound_from_5d_low_pct,neckline_price,neckline_source,neckline_distance_pct,neckline_challenge_flag,neckline_breakout_flag,platform_breakout_flag,volume_confirmed_breakout,breakout_close_near_high_flag,false_breakout_risk,pattern_stage,platform_high,platform_low,platform_width_pct,short_platform_high,short_platform_low,short_platform_width_pct,higher_lows_flag,ma5_turning_up_flag,ma10_turning_up_flag,available_days,price_data_warning,tdcc_date,holder_400_pct,holder_400_change,holder_1000_pct,holder_1000_change,tdcc_judgement,tdcc_weeks_used,tdcc_400_change_sum,tdcc_1000_change_sum,tdcc_400_up_weeks,tdcc_1000_up_weeks,tdcc_accumulation_signal,tdcc_accumulation_note,note
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,3036,3036,文曄,文曄,listed,電子通路業,82.0,高優先觀察,,11507.0,94.85,111.03,192.5,195.0,195.0,191.5,6951071.0,6951.07,0.82,201.03,207.22,199.64,-4.24,-7.1,-3.58,-1.79,-3.99,-15.94,-17.2,-24.21,230.5,181.5,235.5,180.0,240.0,180.0,-18.26,-19.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,,20260904,,,,,,,,,,,,,量比0.82x；月營收YoY 94.8%；累計YoY 111.0%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,5388,5388,中磊,中磊,listed,通信網路業,82.0,高優先觀察,,11507.0,51.3,56.86,75.3,76.0,76.0,74.6,1632581.0,1632.58,0.37,78.48,82.61,79.1,-4.05,-8.85,-4.8,-2.46,-2.96,-19.55,-12.54,-4.8,94.7,74.4,95.0,74.4,95.0,74.4,-20.74,-20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.37x；月營收YoY 51.3%；累計YoY 56.9%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6139,6139,亞翔,亞翔,listed,其他電子業,82.0,高優先觀察,,11507.0,62.28,68.37,739.0,740.0,745.0,734.0,1612698.0,1612.7,0.67,771.35,810.97,766.43,-4.19,-8.87,-3.58,-2.12,-2.51,-8.54,0.96,24.62,837.0,703.0,912.0,633.0,987.0,633.0,-18.97,-25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.67x；月營收YoY 62.3%；累計YoY 68.4%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6223,6223,旺矽,旺矽,otc,半導體業,82.0,高優先觀察,,11507.0,66.5,52.26,5490.0,5225.0,5575.0,5165.0,1048000.0,1048.0,1.02,5556.75,5999.17,5494.03,-1.2,-8.49,-0.07,7.02,-1.35,-11.81,-9.85,42.23,6815.0,4730.0,7600.0,4650.0,7700.0,4650.0,-27.76,-28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比1.02x；月營收YoY 66.5%；累計YoY 52.3%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,3033,3033,威健,威健,listed,電子通路業,77.0,可觀察,,11507.0,78.71,32.99,43.25,44.3,44.55,43.2,4248723.0,4248.72,0.84,45.94,48.04,45.69,-5.86,-9.97,-5.33,-2.92,-7.59,-12.36,-12.98,20.98,52.8,43.55,59.4,41.85,59.4,41.85,-27.19,-27.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.84x；月營收YoY 78.7%；累計YoY 33.0%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2615,2615,萬海,萬海,listed,航運業,76.0,可觀察,,11507.0,50.13,12.83,114.5,116.0,116.5,114.0,9069060.0,9069.06,0.21,108.9,90.91,107.27,5.15,25.95,6.74,0.44,-8.03,30.86,36.63,44.94,134.5,86.0,134.5,78.1,134.5,76.6,-14.87,-14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.21x；月營收YoY 50.1%；累計YoY 12.8%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2101,2101,南港,南港,listed,橡膠工業,76.0,可觀察,,11507.0,43.09,165.8,31.1,31.65,31.65,31.0,1520694.0,1520.69,0.74,32.43,32.95,32.36,-4.11,-5.61,-3.89,-0.48,-7.16,-9.33,-5.76,-12.02,35.0,30.75,36.25,30.75,36.25,30.75,-14.21,-14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,,20260904,,,,,,,,,,,,,量比0.74x；月營收YoY 43.1%；累計YoY 165.8%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,3022,3022,威強電,威強電,listed,電腦及週邊設備業,75.0,可觀察,,11507.0,73.92,26.75,91.5,97.0,98.6,91.2,4751940.0,4751.94,1.78,93.93,89.94,92.53,-2.59,1.73,-1.11,1.33,-2.45,-19.03,6.15,33.58,116.5,87.1,116.5,77.2,116.5,77.2,-21.46,-21.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比1.78x；月營收YoY 73.9%；累計YoY 26.8%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6279,6279,胡連,胡連,otc,電子零組件業,75.0,可觀察,,11507.0,38.2,12.36,114.0,117.0,117.0,113.5,1006000.0,1006.0,1.61,126.0,121.3,123.35,-9.52,-6.02,-7.58,-9.16,-9.88,-12.31,-5.39,-2.15,131.0,116.0,131.0,110.0,131.0,110.0,-12.98,-12.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比1.61x；月營收YoY 38.2%；累計YoY 12.4%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2527,2527,宏璟,宏璟,listed,建材營造,74.0,可觀察,,11507.0,30.49,1500.25,43.4,43.85,45.8,43.0,1346910.0,1346.91,1.82,43.95,43.45,43.75,-1.25,-0.12,-0.79,1.4,1.4,-8.82,25.43,45.64,47.85,41.2,52.0,40.2,52.0,34.15,-16.54,-16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比1.82x；月營收YoY 30.5%；累計YoY 1500.2%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6770,6770,力積電,力積電,listed,半導體業,70.0,可觀察,,11507.0,70.54,42.68,72.9,70.0,73.5,69.3,242829617.0,242829.62,1.2,70.68,69.65,69.36,3.14,4.67,5.11,-0.14,2.97,7.84,13.2,-3.44,81.8,65.3,81.8,48.0,89.3,48.0,-10.88,-18.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比1.2x；月營收YoY 70.5%；累計YoY 42.7%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2344,2344,華邦電,華邦電,listed,半導體業,70.0,可觀察,,11507.0,291.55,160.97,180.0,181.0,183.5,178.0,118922555.0,118922.55,0.76,178.22,176.21,175.04,1.0,2.15,2.84,-1.37,1.69,0.28,15.02,63.64,193.0,165.0,193.0,117.0,233.5,117.0,-6.74,-22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.76x；月營收YoY 291.6%；累計YoY 161.0%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2408,2408,南亞科,南亞科,listed,半導體業,70.0,可觀察,,11507.0,719.61,660.87,517.0,519.0,525.0,508.0,57088818.0,57088.82,0.65,512.05,454.5,497.22,0.97,13.75,3.98,-4.79,3.19,2.99,52.06,120.94,569.0,470.0,569.0,322.0,569.0,322.0,-9.14,-9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.65x；月營收YoY 719.6%；累計YoY 660.9%
