date,stock_id,stock_name,category,available_days,price_data_warning,chart_path,chart_url,price_data_path,chart_days,close,previous_40d_high,previous_60d_high,distance_to_previous_40d_high_pct,distance_to_previous_60d_high_pct,breakout_type,score,rank,note
20260529,1808,潤隆,revenue_breakout_low_response,132,ok,output/latest/charts/revenue_breakout_low_response/1808_潤隆_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/1808_潤隆_revenue_breakout_low_response_20260529.png,data/daily_price,180,29.5,31.65,32.25,-6.79,-8.53,revenue_breakout_low_response,22,7,營收爆發低反應；前60日高點 32.25，距離 -8.53% | 單月營收YoY>=150%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；站上20MA/23EMA；接近前高但未大幅過熱；TDCC近幾週400張與1000張同步累積；一般產業
20260529,2542,興富發,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2542_興富發_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2542_興富發_revenue_breakout_low_response_20260529.png,data/daily_price,180,41.95,44.8,44.8,-6.36,-6.36,revenue_breakout_low_response,22,8,營收爆發低反應；前60日高點 44.80，距離 -6.36% | 單月營收YoY>=150%；累計營收YoY>=50%；單月YoY大幅高於累計YoY，近期明顯加速；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；TDCC近幾週400張與1000張同步累積；一般產業
20260529,2363,矽統,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2363_矽統_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2363_矽統_revenue_breakout_low_response_20260529.png,data/daily_price,180,66.9,72.0,72.0,-7.08,-7.08,revenue_breakout_low_response,21,2,營收爆發低反應；前60日高點 72.00，距離 -7.08% | 單月營收YoY 80%~100%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；TDCC近幾週400張與1000張同步累積；主流成長題材
20260529,6215,和椿,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/6215_和椿_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/6215_和椿_revenue_breakout_low_response_20260529.png,data/daily_price,180,127.5,138.0,138.0,-7.61,-7.61,revenue_breakout_low_response,21,3,營收爆發低反應；前60日高點 138.00，距離 -7.61% | 單月營收YoY 80%~100%；累計營收YoY>=50%；單月YoY高於累計YoY，近期加速；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；TDCC近幾週大戶溫和增加；主流成長題材
20260529,5522,遠雄,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/5522_遠雄_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/5522_遠雄_revenue_breakout_low_response_20260529.png,data/daily_price,180,72.7,74.0,74.6,-1.76,-2.55,revenue_breakout_low_response,21,9,營收爆發低反應；前60日高點 74.60，距離 -2.55% | 單月營收YoY>=150%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；站上20MA/23EMA；接近前高但未大幅過熱；TDCC近幾週大戶溫和增加；一般產業
20260529,2404,漢唐,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2404_漢唐_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2404_漢唐_revenue_breakout_low_response_20260529.png,data/daily_price,180,1155.0,1345.0,1345.0,-14.13,-14.13,revenue_breakout_low_response,20,4,營收爆發低反應；前60日高點 1345.00，距離 -14.13% | 單月營收YoY>=100%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；TDCC近幾週大戶溫和增加；主流成長題材
20260529,2374,佳能,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2374_佳能_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2374_佳能_revenue_breakout_low_response_20260529.png,data/daily_price,180,83.2,85.8,85.8,-3.03,-3.03,revenue_breakout_low_response,20,5,營收爆發低反應；前60日高點 85.80，距離 -3.03% | 單月營收YoY 50%~80%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；TDCC近幾週400張與1000張同步累積；主流成長題材
20260529,4934,太極,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/4934_太極_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/4934_太極_revenue_breakout_low_response_20260529.png,data/daily_price,180,17.25,19.8,20.8,-12.88,-17.07,revenue_breakout_low_response,19,6,營收爆發低反應；前60日高點 20.80，距離 -17.07% | 單月營收YoY>=100%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；TDCC近幾週大戶溫和增加；主流成長題材
20260529,2101,南港,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2101_南港_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2101_南港_revenue_breakout_low_response_20260529.png,data/daily_price,180,30.05,38.35,38.35,-21.64,-21.64,revenue_breakout_low_response,19,10,營收爆發低反應；前60日高點 38.35，距離 -21.64% | 單月營收YoY>=150%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；TDCC近幾週400張與1000張同步累積；景氣循環 / 報價轉機
20260529,1714,和桐,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/1714_和桐_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/1714_和桐_revenue_breakout_low_response_20260529.png,data/daily_price,180,9.5,10.65,10.65,-10.8,-10.8,revenue_breakout_low_response,17,11,營收爆發低反應；前60日高點 10.65，距離 -10.80% | 單月營收YoY 50%~80%；累計營收YoY>=30%；單月YoY高於累計YoY，近期加速；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；TDCC近幾週大戶溫和增加；景氣循環 / 報價轉機
20260529,2382,廣達,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2382_廣達_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2382_廣達_revenue_breakout_low_response_20260529.png,data/daily_price,180,339.0,352.5,352.5,-3.83,-3.83,revenue_breakout_low_response,17,14,營收爆發低反應；前60日高點 352.50，距離 -3.83% | 單月營收YoY>=100%；累計營收YoY>=50%；單月YoY大幅高於累計YoY，近期明顯加速；近3日漲幅低於10%；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；主流成長題材；TDCC近幾週大戶籌碼轉弱
20260529,5388,中磊,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/5388_中磊_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/5388_中磊_revenue_breakout_low_response_20260529.png,data/daily_price,180,86.7,89.2,89.2,-2.8,-2.8,revenue_breakout_low_response,16,15,營收爆發低反應；前60日高點 89.20，距離 -2.80% | 單月營收YoY 50%~80%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；站上20MA/23EMA；接近前高但未大幅過熱；主流成長題材；TDCC近幾週大戶籌碼轉弱
20260529,2548,華固,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2548_華固_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2548_華固_revenue_breakout_low_response_20260529.png,data/daily_price,180,119.5,132.5,132.5,-9.81,-9.81,revenue_breakout_low_response,15,16,營收爆發低反應；前60日高點 132.50，距離 -9.81% | 單月營收YoY>=150%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；接近前高但未大幅過熱；一般產業；TDCC近幾週大戶籌碼轉弱
20260529,2442,新美齊,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2442_新美齊_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2442_新美齊_revenue_breakout_low_response_20260529.png,data/daily_price,180,18.65,21.0,22.05,-11.19,-15.42,revenue_breakout_low_response,15,17,營收爆發低反應；前60日高點 22.05，距離 -15.42% | 單月營收YoY>=150%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；站上20MA/23EMA；一般產業；TDCC近幾週大戶籌碼轉弱
20260529,2515,中工,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2515_中工_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2515_中工_revenue_breakout_low_response_20260529.png,data/daily_price,180,13.0,14.45,17.35,-10.03,-25.07,revenue_breakout_low_response,14,12,營收爆發低反應；前60日高點 17.35，距離 -25.07% | 單月營收YoY 50%~80%；累計營收YoY>=30%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；TDCC近幾週大戶溫和增加；一般產業
20260529,6177,達麗,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/6177_達麗_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/6177_達麗_revenue_breakout_low_response_20260529.png,data/daily_price,180,42.4,48.35,50.2,-12.31,-15.54,revenue_breakout_low_response,14,18,營收爆發低反應；前60日高點 50.20，距離 -15.54% | 單月營收YoY>=150%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；仍在平台整理區；一般產業；TDCC近幾週大戶籌碼轉弱
20260529,2241,艾姆勒,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2241_艾姆勒_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2241_艾姆勒_revenue_breakout_low_response_20260529.png,data/daily_price,180,34.55,39.95,39.95,-13.52,-13.52,revenue_breakout_low_response,13,13,營收爆發低反應；前60日高點 39.95，距離 -13.52% | 單月營收YoY 50%~80%；累計營收YoY>=30%；單月YoY大幅高於累計YoY，近期明顯加速；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；TDCC近幾週大戶溫和增加；一般產業；疑似高位爆量長上影
20260529,7740,熙特爾-創,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/7740_熙特爾-創_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/7740_熙特爾-創_revenue_breakout_low_response_20260529.png,data/daily_price,180,185.0,205.5,205.5,-9.98,-9.98,revenue_breakout_low_response,13,19,營收爆發低反應；前60日高點 205.50，距離 -9.98% | 單月營收YoY>=150%；累計營收YoY>=50%；單月YoY大幅高於累計YoY，近期明顯加速；近3日漲幅低於10%；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；一般產業；疑似高位爆量長上影；TDCC近幾週大戶籌碼轉弱
20260529,8112,至上,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/8112_至上_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/8112_至上_revenue_breakout_low_response_20260529.png,data/daily_price,180,88.6,90.5,97.9,-2.1,-9.5,revenue_breakout_low_response,13,20,營收爆發低反應；前60日高點 97.90，距離 -9.50% | 單月營收YoY 50%~80%；累計營收YoY>=50%；近3日漲幅低於10%；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；主流成長題材；TDCC近幾週大戶籌碼轉弱
20260529,2208,台船,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/2208_台船_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/2208_台船_revenue_breakout_low_response_20260529.png,data/daily_price,180,17.75,21.9,22.55,-18.95,-21.29,revenue_breakout_low_response,12,21,營收爆發低反應；前60日高點 22.55，距離 -21.29% | 單月營收YoY>=100%；累計營收YoY>=30%；單月YoY大幅高於累計YoY，近期明顯加速；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價仍在20MA/23EMA附近；尚未突破前60日高點；景氣循環 / 報價轉機；TDCC近幾週大戶籌碼轉弱
20260529,6805,富世達,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/6805_富世達_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/6805_富世達_revenue_breakout_low_response_20260529.png,data/daily_price,180,1930.0,2275.0,2275.0,-15.16,-15.16,revenue_breakout_low_response,12,22,營收爆發低反應；前60日高點 2275.00，距離 -15.16% | 單月營收YoY 50%~80%；累計營收YoY>=50%；近3日漲幅低於10%；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；主流成長題材；TDCC近幾週大戶籌碼轉弱
20260529,1533,車王電,revenue_breakout_low_response,139,ok,output/latest/charts/revenue_breakout_low_response/1533_車王電_revenue_breakout_low_response_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_breakout_low_response/1533_車王電_revenue_breakout_low_response_20260529.png,data/daily_price,180,38.75,41.8,41.8,-7.3,-7.3,revenue_breakout_low_response,11,23,營收爆發低反應；前60日高點 41.80，距離 -7.30% | 單月營收YoY 50%~80%；累計營收YoY>=50%；近3日漲幅低於5%，股價低反應；近5日漲幅低於8%；股價貼近20MA/23EMA；尚未突破前60日高點；站上20MA/23EMA；接近前高但未大幅過熱；一般產業；TDCC近幾週大戶籌碼轉弱
20260529,3055,蔚華科,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/3055_蔚華科_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/3055_蔚華科_revenue_pullback_20260529.png,data/daily_price,180,108.0,126.0,126.0,-14.29,-14.29,revenue_pullback,90.0,,營收成長但股價回檔；前60日高點 126.00，距離 -14.29% | 量比0.39x；月營收YoY 336.3%；累計YoY 120.3%
20260529,2880,華南金,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2880_華南金_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2880_華南金_revenue_pullback_20260529.png,data/daily_price,180,30.5,36.75,36.75,-17.01,-17.01,revenue_pullback,84.0,,營收成長但股價回檔；前60日高點 36.75，距離 -17.01% | 量比3.25x；月營收YoY 59.6%；累計YoY 30.5%
20260529,2368,金像電,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2368_金像電_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2368_金像電_revenue_pullback_20260529.png,data/daily_price,180,1320.0,1520.0,1520.0,-13.16,-13.16,revenue_pullback,82.0,,營收成長但股價回檔；前60日高點 1520.00，距離 -13.16% | 量比1.07x；月營收YoY 58.4%；累計YoY 60.8%
20260529,8996,高力,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/8996_高力_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/8996_高力_revenue_pullback_20260529.png,data/daily_price,180,1090.0,1310.0,1310.0,-16.79,-16.79,revenue_pullback,82.0,,營收成長但股價回檔；前60日高點 1310.00，距離 -16.79% | 量比0.8x；月營收YoY 86.0%；累計YoY 186.9%
20260529,6177,達麗,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/6177_達麗_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/6177_達麗_revenue_pullback_20260529.png,data/daily_price,180,42.4,48.35,50.2,-12.31,-15.54,revenue_pullback,77.0,,營收成長但股價回檔；前60日高點 50.20，距離 -15.54% | 量比1.07x；月營收YoY 264.8%；累計YoY 633.5%
20260529,4540,全球傳動,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/4540_全球傳動_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/4540_全球傳動_revenue_pullback_20260529.png,data/daily_price,180,68.6,79.5,79.5,-13.71,-13.71,revenue_pullback,76.0,,營收成長但股價回檔；前60日高點 79.50，距離 -13.71% | 量比0.47x；月營收YoY 33.4%；累計YoY 57.4%
20260529,8046,南電,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/8046_南電_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/8046_南電_revenue_pullback_20260529.png,data/daily_price,180,848.0,1035.0,1035.0,-18.07,-18.07,revenue_pullback,74.0,,營收成長但股價回檔；前60日高點 1035.00，距離 -18.07% | 量比1.0x；月營收YoY 39.5%；累計YoY 34.1%
20260529,2883,凱基金,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2883_凱基金_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2883_凱基金_revenue_pullback_20260529.png,data/daily_price,180,22.5,23.1,23.1,-2.6,-2.6,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 23.10，距離 -2.60% | 量比1.66x；月營收YoY 144.3%；累計YoY 319.6%
20260529,2890,永豐金,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2890_永豐金_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2890_永豐金_revenue_pullback_20260529.png,data/daily_price,180,30.0,33.65,33.65,-10.85,-10.85,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 33.65，距離 -10.85% | 量比1.65x；月營收YoY 87.4%；累計YoY 50.1%
20260529,8112,至上,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/8112_至上_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/8112_至上_revenue_pullback_20260529.png,data/daily_price,180,88.6,90.5,97.9,-2.1,-9.5,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 97.90，距離 -9.50% | 量比1.14x；月營收YoY 56.0%；累計YoY 111.1%
20260529,2374,佳能,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2374_佳能_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2374_佳能_revenue_pullback_20260529.png,data/daily_price,180,83.2,85.8,85.8,-3.03,-3.03,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 85.80，距離 -3.03% | 量比1.6x；月營收YoY 62.5%；累計YoY 73.2%
20260529,2542,興富發,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2542_興富發_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2542_興富發_revenue_pullback_20260529.png,data/daily_price,180,41.95,44.8,44.8,-6.36,-6.36,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 44.80，距離 -6.36% | 量比0.97x；月營收YoY 4077.7%；累計YoY 1725.2%
20260529,2867,三商壽,revenue_pullback,138,ok,output/latest/charts/revenue_pullback/2867_三商壽_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2867_三商壽_revenue_pullback_20260529.png,data/daily_price,180,7.52,7.99,8.1,-5.88,-7.16,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 8.10，距離 -7.16% | 量比1.34x；月營收YoY 577.2%；累計YoY 207.6%
20260529,2406,國碩,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2406_國碩_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2406_國碩_revenue_pullback_20260529.png,data/daily_price,180,34.55,36.2,39.1,-4.56,-11.64,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 39.10，距離 -11.64% | 量比0.84x；月營收YoY 143.3%；累計YoY 161.3%
20260529,2515,中工,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2515_中工_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2515_中工_revenue_pullback_20260529.png,data/daily_price,180,13.0,14.45,17.35,-10.03,-25.07,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 17.35，距離 -25.07% | 量比0.85x；月營收YoY 52.6%；累計YoY 39.3%
20260529,9945,潤泰新,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/9945_潤泰新_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/9945_潤泰新_revenue_pullback_20260529.png,data/daily_price,180,23.3,26.0,28.65,-10.38,-18.67,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 28.65，距離 -18.67% | 量比1.0x；月營收YoY 58.8%；累計YoY 34.3%
20260529,2241,艾姆勒,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2241_艾姆勒_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2241_艾姆勒_revenue_pullback_20260529.png,data/daily_price,180,34.55,39.95,39.95,-13.52,-13.52,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 39.95，距離 -13.52% | 量比2.39x；月營收YoY 65.6%；累計YoY 34.0%
20260529,1597,直得,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/1597_直得_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/1597_直得_revenue_pullback_20260529.png,data/daily_price,180,180.0,221.0,221.0,-18.55,-18.55,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 221.00，距離 -18.55% | 量比1.63x；月營收YoY 71.0%；累計YoY 42.2%
20260529,2345,智邦,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2345_智邦_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2345_智邦_revenue_pullback_20260529.png,data/daily_price,180,2430.0,2695.0,2695.0,-9.83,-9.83,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 2695.00，距離 -9.83% | 量比1.25x；月營收YoY 53.9%；累計YoY 61.0%
20260529,8271,宇瞻,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/8271_宇瞻_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/8271_宇瞻_revenue_pullback_20260529.png,data/daily_price,180,245.5,271.0,271.0,-9.41,-9.41,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 271.00，距離 -9.41% | 量比1.28x；月營收YoY 360.8%；累計YoY 276.9%
20260529,2548,華固,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/2548_華固_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/2548_華固_revenue_pullback_20260529.png,data/daily_price,180,119.5,132.5,132.5,-9.81,-9.81,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 132.50，距離 -9.81% | 量比2.28x；月營收YoY 28466.0%；累計YoY 34773.6%
20260529,4967,十銓,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/4967_十銓_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/4967_十銓_revenue_pullback_20260529.png,data/daily_price,180,276.0,323.0,323.0,-14.55,-14.55,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 323.00，距離 -14.55% | 量比0.46x；月營收YoY 78.6%；累計YoY 70.7%
20260529,3030,德律,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/3030_德律_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/3030_德律_revenue_pullback_20260529.png,data/daily_price,180,405.0,457.5,457.5,-11.48,-11.48,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 457.50，距離 -11.48% | 量比1.17x；月營收YoY 62.5%；累計YoY 35.4%
20260529,6805,富世達,revenue_pullback,139,ok,output/latest/charts/revenue_pullback/6805_富世達_revenue_pullback_20260529.png,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/charts/revenue_pullback/6805_富世達_revenue_pullback_20260529.png,data/daily_price,180,1930.0,2275.0,2275.0,-15.16,-15.16,revenue_pullback,70.0,,營收成長但股價回檔；前60日高點 2275.00，距離 -15.16% | 量比2.0x；月營收YoY 59.0%；累計YoY 78.5%
