stock_id,stock_name,market,rows,start_date,end_date,latest_close,latest_volume,file_path,raw_url
7794,宏碁智新,TPEx,73,20250407,20260731,28.25,23000.0,data/stock_price_history/7794.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7794.csv
7795,長廣,TWSE,128,20260116,20260731,350.5,669255.0,data/stock_price_history/7795.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7795.csv
7799,禾榮科,TWSE,207,20250917,20260731,348.5,387789.0,data/stock_price_history/7799.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7799.csv
7803,雲象科技-創,TWSE,51,20260520,20260731,19.8,34160.0,data/stock_price_history/7803.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7803.csv
7805,威聯通,TPEx,146,20250407,20260731,606.0,42000.0,data/stock_price_history/7805.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7805.csv
7810,捷創科技,TPEx,145,20250407,20260731,177.0,20000.0,data/stock_price_history/7810.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7810.csv
7811,民盛,TPEx,89,20250407,20260731,71.0,30000.0,data/stock_price_history/7811.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7811.csv
7814,海昌生技,TPEx,12,20260716,20260731,30.25,29000.0,data/stock_price_history/7814.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7814.csv
7818,溢泰實業,TWSE,53,20260518,20260731,64.5,101046.0,data/stock_price_history/7818.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7818.csv
7819,精誠金融,TPEx,47,20250407,20260731,33.65,137000.0,data/stock_price_history/7819.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7819.csv
7820,立盈,TPEx,68,20250407,20260731,100.0,18000.0,data/stock_price_history/7820.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7820.csv
7821,神數,TWSE,72,20260420,20260731,39.95,92135.0,data/stock_price_history/7821.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7821.csv
