signal_date,stock_id,stock_name,consecutive_appear_days_any_category,consecutive_appear_days_same_category,appear_count_5d,appear_count_10d,appear_count_20d,first_seen_date,last_seen_date,multi_category_flags,repeat_appear_label,repeat_appear_note
20260603,4949,有成精密,1,1,4,8,8,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 8 次、近 20 日上榜 8 次，但尚未有效突破，需等待攻擊確認。
20260603,6426,統新,1,1,3,8,8,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1773,勝一,1,1,3,7,7,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,6799,來頡,1,1,3,7,7,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,6805,富世達,1,1,4,7,7,20260525,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,8261,富鼎,1,1,3,7,7,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1303,南亞,1,1,4,6,6,20260526,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2308,台達電,1,1,1,6,6,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2491,吉祥全,1,1,3,6,6,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 6 次、近 20 日上榜 6 次，但尚未有效突破，需等待攻擊確認。
20260603,3003,健和興,1,1,3,6,6,20260525,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3005,神基,1,1,4,6,6,20260526,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3014,聯陽,1,1,3,6,6,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3025,星通,1,1,3,6,6,20260525,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3034,聯詠,1,1,4,6,6,20260526,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 6 次、近 20 日上榜 6 次，但尚未有效突破，需等待攻擊確認。
20260603,6415,矽力*-KY,1,1,1,6,6,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2439,美律,1,1,3,5,5,20260526,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3711,日月光投控,1,1,3,5,5,20260525,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,5434,崇越,1,1,2,5,5,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,6278,台表科,1,1,4,5,5,20260526,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,6525,捷敏-KY,1,1,2,5,5,20260525,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2243,宏旭-KY,1,1,4,4,4,20260528,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2399,映泰,1,1,2,4,4,20260526,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2426,鼎元,1,1,3,4,4,20260526,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 4 次、近 20 日上榜 4 次，但尚未有效突破，需等待攻擊確認。
20260603,3209,全科,1,1,3,4,4,20260526,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,4566,時碩工業,1,1,4,4,4,20260528,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,4915,致伸,1,1,3,4,4,20260526,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,5285,界霖,1,1,2,4,4,20260526,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 4 次、近 20 日上榜 4 次，但尚未有效突破，需等待攻擊確認。
20260603,6658,聯策,1,1,2,4,4,20260526,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,8162,微矽電子-創,1,1,2,4,4,20260526,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 4 次、近 20 日上榜 4 次，但尚未有效突破，需等待攻擊確認。
20260603,2458,義隆,1,1,2,3,3,20260526,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 3 次、近 20 日上榜 3 次，但尚未有效突破，需等待攻擊確認。
20260603,2461,光群雷,1,1,2,3,3,20260526,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 3 次、近 20 日上榜 3 次，但尚未有效突破，需等待攻擊確認。
20260603,2492,華新科,1,1,1,3,3,20260525,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 3 次、近 20 日上榜 3 次，但尚未有效突破，需等待攻擊確認。
20260603,2634,漢翔,1,1,3,3,3,20260529,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3046,建碁,1,1,3,3,3,20260529,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 3 次、近 20 日上榜 3 次，但尚未有效突破，需等待攻擊確認。
20260603,3588,通嘉,1,1,3,3,3,20260528,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 3 次、近 20 日上榜 3 次，但尚未有效突破，需等待攻擊確認。
20260603,3653,健策,1,1,2,3,3,20260527,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,4545,銘鈺,1,1,3,3,3,20260528,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 3 次、近 20 日上榜 3 次，但尚未有效突破，需等待攻擊確認。
20260603,6196,帆宣,1,1,1,3,3,20260525,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1218,泰山,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,2471,資通,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,2480,敦陽科,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,2605,新興,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,3026,禾伸堂,1,1,1,2,2,20260525,20260603,pattern,first_seen,首次上榜或資料有限，需後續確認。
20260603,4585,達明,1,1,2,2,2,20260601,20260603,pattern,first_seen,首次上榜或資料有限，需後續確認。
20260603,4904,遠傳,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,5203,訊連,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,6142,友勁,1,1,2,2,2,20260601,20260603,range_rebound,first_seen,首次上榜或資料有限，需後續確認。
20260603,6285,啟碁,1,1,2,2,2,20260529,20260603,pattern,first_seen,首次上榜或資料有限，需後續確認。
20260603,8016,矽創,1,1,1,2,2,20260527,20260603,pattern,first_seen,首次上榜或資料有限，需後續確認。
20260603,1540,喬福,1,1,1,1,1,20260603,20260603,range_rebound,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。
20260603,2460,建通,1,1,1,1,1,20260603,20260603,range_rebound,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。
20260603,2547,日勝生,1,1,1,1,1,20260603,20260603,range_rebound,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。
20260603,6689,伊雲谷,1,1,1,1,1,20260603,20260603,range_rebound,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。
20260603,6933,AMAX-KY,1,1,1,1,1,20260603,20260603,pattern,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。
20260603,8072,陞泰,1,1,1,1,1,20260603,20260603,range_rebound,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。
