audit_version,snapshot_report_date,expected_session_status,pipeline_commit_sha,snapshot_commit_sha,paired_source_commit_sha,paired_source_resolution,dispatcher_warrant_source_mode,production_code_sha256,formal_snapshot_path,formal_snapshot_sha256,formal_snapshot_manifest_v1_sha256,watch_artifact_path,watch_artifact_sha256,candidate_artifact_path,candidate_artifact_sha256,official_warrant_artifact_path,official_warrant_artifact_sha256,manifest_row_sha256,formal_row_sha256,watch_row_sha256,candidate_row_sha256,candidate_row_present,official_warrant_row_sha256,official_warrant_row_present,formal_row_number,watch_row_number,candidate_row_number,official_warrant_row_number,signal_date,report_line,model_id,stock_id,source_row_index,watch_warrant_signal,candidate_warrant_signal,official_warrant_signal,formal_warrant_signal,watch_source_score,candidate_source_score,watch_source_rank,candidate_source_rank,watch_candidate_score_collision,watch_candidate_rank_collision,canonical_warrant_source_type,published_warrant_score_source,published_warrant_basis_signal,watch_tdcc_status,candidate_tdcc_status,published_tdcc_status,counterfactual_tdcc_status,watch_false_breakout_risk,candidate_false_breakout_risk,published_false_breakout_risk,counterfactual_false_breakout_risk,published_tdcc_positive,counterfactual_tdcc_positive,published_tdcc_distribution,counterfactual_tdcc_distribution,published_score_context,counterfactual_score_context,collision_fields,published_counterfactual_collision_fields,warrant_bonus_points,published_warrant_bonus_points,counterfactual_warrant_bonus_points,published_collision_component_effects,counterfactual_collision_component_effects,published_base_model_score,counterfactual_base_model_score,base_model_score_delta,published_operation_score,published_tdcc_score,counterfactual_tdcc_score,tdcc_score_delta,published_pattern_score,published_risk_penalty,counterfactual_risk_penalty,risk_penalty_delta,published_component_replay_final_rank_score,published_component_replay_rounding_gap,published_component_replay_match,published_final_rank_score,counterfactual_final_rank_score,score_delta,replay_status,replay_error,published_model_rank,counterfactual_model_rank,rank_delta,rank_replay_status,watch_candidate_collision,candidate_official_match,formal_candidate_match,watch_disposition,formal_row_disposition,impact_scope,evidence_status,reason
volume_v2_warrant_lineage_history_audit_v2,20260713,trading_day_snapshot_present,8969b9f5859cc1621cca5685e6327dc587ce970a,d52e85cb5eb72fc726be972e04e22895b3bb7f17,8969b9f5859cc1621cca5685e6327dc587ce970a,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260713.csv,bdc85cb76e4215785b3c7a72b7934b8655d5b824f1a8f2654f488891e851d564,bdc85cb76e4215785b3c7a72b7934b8655d5b824f1a8f2654f488891e851d564,output/latest/volume_breakout_watch_latest.csv,ccedac533583aa02bfaacdc4147fd8d2d93d02cd0d94868100dd3961f55be4f0,output/latest/all_candidates_latest.csv,658ded59954db7c700707f2a5555e21d787dc6173f2e8f63b5d61fb209aa8917,output/latest/warrant_flow_latest.csv,3191253ccde9841535fc0cddbcf03dbcf800e74d08c0eea66ee296d829f12e8c,2b18eb5690509d816012987a1a47bc6948700c2c58ba6f8737021d0d6e7fafd3,f14b276439acd037ae5912cb19d4613ab939ebc8795300d8f564a18125741147,8a3e96d09f4eeca0474e57bec09aa680f31b075349a186db20e9835638f697b3,,False,,False,6,4,,,20260713,non_mainstream,volume_range_breakout_v2_high_position_volume_attack,4556,volume_breakout:4,,,,,,,,,False,False,negative_projection_no_candidate_row,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",{},,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",71.0,71.0,0,10.0,0.0,0.0,0,15.0,0.0,0.0,0,96.0,0,True,96.0,96.0,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260713,trading_day_snapshot_present,8969b9f5859cc1621cca5685e6327dc587ce970a,d52e85cb5eb72fc726be972e04e22895b3bb7f17,8969b9f5859cc1621cca5685e6327dc587ce970a,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260713.csv,bdc85cb76e4215785b3c7a72b7934b8655d5b824f1a8f2654f488891e851d564,bdc85cb76e4215785b3c7a72b7934b8655d5b824f1a8f2654f488891e851d564,output/latest/volume_breakout_watch_latest.csv,ccedac533583aa02bfaacdc4147fd8d2d93d02cd0d94868100dd3961f55be4f0,output/latest/all_candidates_latest.csv,658ded59954db7c700707f2a5555e21d787dc6173f2e8f63b5d61fb209aa8917,output/latest/warrant_flow_latest.csv,3191253ccde9841535fc0cddbcf03dbcf800e74d08c0eea66ee296d829f12e8c,2b18eb5690509d816012987a1a47bc6948700c2c58ba6f8737021d0d6e7fafd3,3e5e42d3b368e42f9ef5373c63d7ef6ef561cc89d1e43d3db25fa888be32ddae,849de4a650e951be60ee60e2987feed2db4a034a0c4063025a188c224c2a4dc3,,False,,False,7,13,,,20260713,non_mainstream,volume_range_breakout_v2_low_position_volume_attack,8433,volume_breakout:13,,,,,,,,,False,False,negative_projection_no_candidate_row,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",{},,,2,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",86.8,86.8,0,0.0,0.0,0.0,0,0.8,1.1,1.1,0,86.5,0.1,True,86.4,86.4,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260714,trading_day_snapshot_present,45303542983d2a1b665b7736c7143b4038751c0e,b395a6e3a02ac6ebbafe24f493515e06da6787bd,45303542983d2a1b665b7736c7143b4038751c0e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,output/latest/volume_breakout_watch_latest.csv,ee1ffc68f829d9ebf429e818dbfbceefbc6947829c8de90af2313dfe7366790b,output/latest/all_candidates_latest.csv,91b215d3f3591ade5442ef3dcbed3150c2a7913de9477c2c882b295181f8f033,output/latest/warrant_flow_latest.csv,458601587cf3f1c73cb7868f670e3f19ced56e93ddfbda93a8f74a7119a1d931,3a0e2cdac5317c957da74fc03b448d4bbee1ab630371492bfccca685dbfbc5a1,f9abf33e46eb0149f13e42c38ac0869bc97dc8e7051228e41e347188da8e4e89,c5454f0acd06fbd95fe8007cb0922f427111725976b72c260c794aa66faa128c,7802c3b1f6914f59499542fd8180debdfe39c4b5a611a5858ee1bad9637778c7,True,,False,0,17,13,,20260714,mainstream,volume_range_breakout_v2_high_position_volume_attack,6488,volume_breakout:17,,,,,96.0,96.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,True,True,True,True,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""True"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""True"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",79.0,79.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,79.0,0,True,79.0,79.0,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260714,trading_day_snapshot_present,45303542983d2a1b665b7736c7143b4038751c0e,b395a6e3a02ac6ebbafe24f493515e06da6787bd,45303542983d2a1b665b7736c7143b4038751c0e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,output/latest/volume_breakout_watch_latest.csv,ee1ffc68f829d9ebf429e818dbfbceefbc6947829c8de90af2313dfe7366790b,output/latest/all_candidates_latest.csv,91b215d3f3591ade5442ef3dcbed3150c2a7913de9477c2c882b295181f8f033,output/latest/warrant_flow_latest.csv,458601587cf3f1c73cb7868f670e3f19ced56e93ddfbda93a8f74a7119a1d931,3a0e2cdac5317c957da74fc03b448d4bbee1ab630371492bfccca685dbfbc5a1,8b642691b2e95872d9bdadb1dd6d225208105fd5cddc7d6bdca9ca7d6e06782d,be7e815480225f23bba49cf2300e09da5c3aaf8f34f720ea13ea4194956b25e7,1cce30f031e1a20cd966cd0c38f3f95f1e0263834d8e571ff9be4a438b0ca9f5,True,,False,1,9,15,,20260714,mainstream,volume_range_breakout_v2_high_position_volume_attack,2434,volume_breakout:9,,,,,94.0,94.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",69.0,69.0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0,78.0,0,True,78.0,78.0,0,resolved,,2,2,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260714,trading_day_snapshot_present,45303542983d2a1b665b7736c7143b4038751c0e,b395a6e3a02ac6ebbafe24f493515e06da6787bd,45303542983d2a1b665b7736c7143b4038751c0e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,output/latest/volume_breakout_watch_latest.csv,ee1ffc68f829d9ebf429e818dbfbceefbc6947829c8de90af2313dfe7366790b,output/latest/all_candidates_latest.csv,91b215d3f3591ade5442ef3dcbed3150c2a7913de9477c2c882b295181f8f033,output/latest/warrant_flow_latest.csv,458601587cf3f1c73cb7868f670e3f19ced56e93ddfbda93a8f74a7119a1d931,3a0e2cdac5317c957da74fc03b448d4bbee1ab630371492bfccca685dbfbc5a1,8615633cf8d246ab3d01d20d75710e4e6fbdc35be1270902079ac8ab3a2c3cbc,363b1bbf1abc3126c069ad1e7e2815ddcb1f87b06d18602b84bd5e14d938e246,9c0fd45df24e80e851ffe45dfe1bc6c57c87c9099934f9bed5f931f6fdf361cf,True,,False,2,11,22,,20260714,mainstream,volume_range_breakout_v2_high_position_volume_attack,6538,volume_breakout:11,,,,,83.0,83.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",69.0,69.0,0,4.0,0.0,0.0,0,1.3,0.0,0.0,0,74.3,0,True,74.3,74.3,0,resolved,,3,3,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260714,trading_day_snapshot_present,45303542983d2a1b665b7736c7143b4038751c0e,b395a6e3a02ac6ebbafe24f493515e06da6787bd,45303542983d2a1b665b7736c7143b4038751c0e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,output/latest/volume_breakout_watch_latest.csv,ee1ffc68f829d9ebf429e818dbfbceefbc6947829c8de90af2313dfe7366790b,output/latest/all_candidates_latest.csv,91b215d3f3591ade5442ef3dcbed3150c2a7913de9477c2c882b295181f8f033,output/latest/warrant_flow_latest.csv,458601587cf3f1c73cb7868f670e3f19ced56e93ddfbda93a8f74a7119a1d931,3a0e2cdac5317c957da74fc03b448d4bbee1ab630371492bfccca685dbfbc5a1,3475eeee8023590dcee097b905f24b80815bdfbac66825a44d85217b0c10a07d,5962baf4760234f42519ea68d62076e08ce452c7c9bce4d9eb95af0a8a719d25,9eadb2497deb647ab02adcb81e3181698e039420a30e713551f09a095e4600a0,True,,False,3,6,21,,20260714,mainstream,volume_range_breakout_v2_high_position_volume_attack,5483,volume_breakout:6,,,,,86.0,86.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0,73.0,0,True,73.0,73.0,0,resolved,,4,4,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260714,trading_day_snapshot_present,45303542983d2a1b665b7736c7143b4038751c0e,b395a6e3a02ac6ebbafe24f493515e06da6787bd,45303542983d2a1b665b7736c7143b4038751c0e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,output/latest/volume_breakout_watch_latest.csv,ee1ffc68f829d9ebf429e818dbfbceefbc6947829c8de90af2313dfe7366790b,output/latest/all_candidates_latest.csv,91b215d3f3591ade5442ef3dcbed3150c2a7913de9477c2c882b295181f8f033,output/latest/warrant_flow_latest.csv,458601587cf3f1c73cb7868f670e3f19ced56e93ddfbda93a8f74a7119a1d931,3a0e2cdac5317c957da74fc03b448d4bbee1ab630371492bfccca685dbfbc5a1,79223ccece55b3a13bd3afa62cb6bf70dce2e6e5d3a6b51ab7b535df04788220,cb3d49e816ae5f12b3867388cf4092aa4b9bf82b5ef541f033d989b65f0b1c46,e18caf1676ee902771f06fd0d0bd25b32751ccb19d4f21621ee380109c801818,True,a83cc1dc4c835ce32787320daadd417d04ac76be9de49f5ed5711fa04b42eff6,True,4,8,9,16,20260714,mainstream,volume_range_breakout_v2_high_position_volume_attack,3532,volume_breakout:8,call_strong_inflow,call_strong_inflow,call_strong_inflow,call_strong_inflow,99.0,99.0,,,False,False,all_candidates_projection,legacy_watch,call_strong_inflow,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""call_strong_inflow""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""call_strong_inflow""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,4.0,0.0,0.0,0,2.7,0.0,0.0,0,70.7,0,True,70.7,70.7,0,resolved,,5,5,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260714,trading_day_snapshot_present,45303542983d2a1b665b7736c7143b4038751c0e,b395a6e3a02ac6ebbafe24f493515e06da6787bd,45303542983d2a1b665b7736c7143b4038751c0e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,2ce9e4c2cc0b65383c0e40b1c68e0fd13bcd43243670203c5fb4137a658b2938,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,output/latest/volume_breakout_watch_latest.csv,ee1ffc68f829d9ebf429e818dbfbceefbc6947829c8de90af2313dfe7366790b,output/latest/all_candidates_latest.csv,91b215d3f3591ade5442ef3dcbed3150c2a7913de9477c2c882b295181f8f033,output/latest/warrant_flow_latest.csv,458601587cf3f1c73cb7868f670e3f19ced56e93ddfbda93a8f74a7119a1d931,3a0e2cdac5317c957da74fc03b448d4bbee1ab630371492bfccca685dbfbc5a1,99c8808c044e6ad90f1d9fb69659632af7cbcdbcf2f04bbbef1e61e7ffaa68f2,47d0b0fc3a14010ab8d70fac9e3a4c08c515404e6c68722bd7051d4349e81645,b619198b754cf42b95025899d0bba79b828ca6195dca39113cb163a7d8ffc156,True,,False,5,10,6,,20260714,non_mainstream,volume_range_breakout_v2_high_position_volume_attack,4541,volume_breakout:10,,,,,106.0,106.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",74.0,74.0,0,0.0,0.0,0.0,0,2.2,0.0,0.0,0,76.2,0,True,76.2,76.2,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260715,trading_day_snapshot_present,e584ea3bbe10133d440152f75010d5d114a51d3e,d1d56213a43bd3dfd83642104764e2d14cb5c79f,e584ea3bbe10133d440152f75010d5d114a51d3e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,7bdbf9c4d2a29c757a1d488bd70c67033802cad76e8cf58b89648b8ce2c8b13f,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260715.csv,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,output/latest/volume_breakout_watch_latest.csv,9458ffabf63d338b6bee27887a740a6d94680fdad56e917591f948b3e40de25b,output/latest/all_candidates_latest.csv,6401e31b3d352c45d1e3c671f1da0dc6b18448791cf76b1be5e17741e37529dc,output/latest/warrant_flow_latest.csv,1e8daa0d8270129e824d6479e7229a69ac9a48b62dd54fa3c38104b6812132a6,e179020f5c0c8d306d173252a2b2b27ac9820cad4555747ee80b6eee5b392fbd,dbacc427ed57d23af19a2de0e02a66725524198e00803d47e7a7621fab5508f3,d7257ac00659f8ead739408456cdd6c28cc917926fc328071e7e2c23fe68413a,fceaa0e30cbe506ec370a600efa3edef821c51e8e87612009f278ec171951682,True,,False,0,5,9,,20260715,mainstream,volume_range_breakout_v2_high_position_volume_attack,5483,volume_breakout:5,,,,,94.0,94.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0,73.0,0,True,73.0,73.0,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260715,trading_day_snapshot_present,e584ea3bbe10133d440152f75010d5d114a51d3e,d1d56213a43bd3dfd83642104764e2d14cb5c79f,e584ea3bbe10133d440152f75010d5d114a51d3e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,7bdbf9c4d2a29c757a1d488bd70c67033802cad76e8cf58b89648b8ce2c8b13f,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260715.csv,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,output/latest/volume_breakout_watch_latest.csv,9458ffabf63d338b6bee27887a740a6d94680fdad56e917591f948b3e40de25b,output/latest/all_candidates_latest.csv,6401e31b3d352c45d1e3c671f1da0dc6b18448791cf76b1be5e17741e37529dc,output/latest/warrant_flow_latest.csv,1e8daa0d8270129e824d6479e7229a69ac9a48b62dd54fa3c38104b6812132a6,e179020f5c0c8d306d173252a2b2b27ac9820cad4555747ee80b6eee5b392fbd,209371d7092f217047ea267dad94ecc485f4a53f0498a70a7990ae14484aa187,1d3aa0efbee3bf87852626a95b43d5556289c439dbf81a28b7bdddc0e595adff,3ef78dadc3f144e0ed5c90410d47fa5720a076f7b7e9003eb88db211f7015ef7,True,,False,1,6,11,,20260715,mainstream,volume_range_breakout_v2_high_position_volume_attack,8383,volume_breakout:6,,,,,91.0,91.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,4.0,0.0,0.0,0,3.7,0.0,0.0,0,71.7,0,True,71.7,71.7,0,resolved,,2,2,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
