label_type,rule_family,rule_name,target_window,entry_basis,target_return_pct,selected_stock_days,hit_stock_days,hit_rate_pct,coverage_of_all_hits_pct,selected_unique_stocks,hit_unique_stocks,median_next_open_to_high_return_pct,avg_next_open_to_high_return_pct,avg_signal_close_to_next_open_gap_pct,median_signal_close_to_next_open_gap_pct,avg_return_5d_pct,avg_return_10d_pct,avg_return_20d_pct,sample_status
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_good,D+1,D+1_open,10.0,3525,45,1.28,2.42,424,40,1.59,2.47,0.68,0.35,10.68,11.81,12.35,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge2,D+1,D+1_open,10.0,28061,348,1.24,18.75,1890,268,1.23,2.15,0.56,0.21,8.4,12.02,12.73,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__prev5d_vol_ge2,D+1,D+1_open,10.0,6303,75,1.19,4.04,441,67,1.54,2.41,0.63,0.35,8.25,16.1,18.16,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,non_mainstream__start5d_vol_ge2,D+1,D+1_open,10.0,8,0,0.0,0.0,1,0,0.43,1.27,0.84,0.37,3.23,4.03,3.92,insufficient_sample
provisional_latest_stock_label,theme_volume,mainstream_supported__start5d_vol_ge2,D+1,D+1_open,10.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,insufficient_sample
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_kd,D+10,D+1_open,10.0,386,200,51.81,0.24,194,122,10.49,14.02,0.99,0.61,19.48,24.9,23.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_20_80,D+10,D+1_open,10.0,2513,1254,49.9,1.5,350,254,9.97,14.37,0.96,0.47,19.65,29.15,35.65,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_kd,D+10,D+1_open,10.0,540,267,49.44,0.32,211,140,9.8,13.51,1.07,0.63,18.15,25.5,23.74,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_macd,D+10,D+1_open,10.0,1975,968,49.01,1.16,329,238,9.67,14.34,1.0,0.58,19.91,30.38,31.72,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50,D+10,D+1_open,10.0,2145,1050,48.95,1.26,340,250,9.67,14.17,0.99,0.55,19.77,30.1,31.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_macd,D+10,D+1_open,10.0,1327,649,48.91,0.78,312,220,9.55,14.3,1.06,0.6,19.81,29.46,30.28,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50,D+10,D+1_open,10.0,1453,707,48.66,0.85,329,234,9.53,14.08,1.04,0.56,19.81,29.17,29.99,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_bb,D+10,D+1_open,10.0,129,62,48.06,0.07,70,40,9.08,14.22,1.21,0.73,19.08,25.93,21.2,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_bb,D+10,D+1_open,10.0,180,82,45.56,0.1,85,48,8.9,14.03,0.99,0.64,18.84,26.12,20.91,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30,D+10,D+1_open,10.0,3219,1420,44.11,1.7,389,306,8.46,12.9,0.84,0.42,17.3,22.07,23.78,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_pos,D+10,D+1_open,10.0,6334,2574,40.64,3.09,436,347,7.5,12.1,0.68,0.36,12.7,18.41,19.57,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge3,D+10,D+1_open,10.0,1900,768,40.42,0.92,337,230,7.52,11.73,0.7,0.32,16.41,20.76,22.3,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_under50_macd,D+10,D+1_open,10.0,5899,2332,39.53,2.8,436,345,7.19,11.89,0.65,0.35,11.43,16.17,16.18,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_ema23_ok,D+10,D+1_open,10.0,6071,2373,39.09,2.85,439,352,7.17,11.54,0.61,0.34,10.47,15.01,16.09,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_rsi50_75,D+10,D+1_open,10.0,4541,1751,38.56,2.1,436,340,7.0,11.32,0.58,0.35,8.3,11.97,13.24,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge2,D+10,D+1_open,10.0,8158,3123,38.28,3.75,452,376,6.95,11.28,0.66,0.37,10.69,15.5,17.41,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__prev5d_vol_ge2,D+10,D+1_open,10.0,6303,2384,37.82,2.86,441,352,6.81,11.25,0.63,0.35,8.25,16.1,18.16,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_kd,D+10,D+1_open,10.0,2902,1080,37.22,1.3,399,289,6.72,11.04,0.68,0.35,11.36,12.88,12.94,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__day_vol_ge2,D+10,D+1_open,10.0,12320,4510,36.61,5.41,470,432,6.61,10.89,0.73,0.39,9.09,11.35,14.17,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_good,D+10,D+1_open,10.0,3525,1285,36.45,1.54,424,316,6.58,10.66,0.68,0.35,10.68,11.81,12.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_bb,D+10,D+1_open,10.0,1673,606,36.22,0.73,329,211,6.56,11.04,0.68,0.39,8.71,10.09,9.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_bb_not_extreme,D+10,D+1_open,10.0,1987,707,35.58,0.85,368,234,6.44,10.83,0.72,0.43,7.02,8.06,8.71,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_bb,D+10,D+1_open,10.0,1288,444,34.47,0.53,328,185,6.25,10.49,0.72,0.42,9.05,8.86,8.9,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge3,D+10,D+1_open,10.0,6886,2257,32.78,2.71,1327,728,5.57,9.9,0.64,0.2,13.88,17.38,17.84,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge2,D+10,D+1_open,10.0,28061,8340,29.72,10.01,1890,1259,4.98,9.21,0.56,0.21,8.4,12.02,12.73,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,non_mainstream__start5d_vol_ge2,D+10,D+1_open,10.0,8,0,0.0,0.0,1,0,0.73,1.9,0.84,0.37,3.23,4.03,3.92,insufficient_sample
provisional_latest_stock_label,theme_volume,mainstream_supported__start5d_vol_ge2,D+10,D+1_open,10.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,insufficient_sample
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_bb,D+2,D+1_open,10.0,180,34,18.89,0.22,85,22,5.05,5.91,0.99,0.64,18.84,26.12,20.91,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_bb,D+2,D+1_open,10.0,129,24,18.6,0.16,70,18,4.82,5.8,1.21,0.73,19.08,25.93,21.2,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_kd,D+2,D+1_open,10.0,386,68,17.62,0.44,194,54,4.44,5.63,0.99,0.61,19.48,24.9,23.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_kd,D+2,D+1_open,10.0,540,88,16.3,0.58,211,68,4.26,5.46,1.07,0.63,18.15,25.5,23.74,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_macd,D+2,D+1_open,10.0,1327,207,15.6,1.35,312,118,4.18,5.31,1.06,0.6,19.81,29.46,30.28,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_20_80,D+2,D+1_open,10.0,2513,389,15.48,2.54,350,176,3.88,5.21,0.96,0.47,19.65,29.15,35.65,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_macd,D+2,D+1_open,10.0,1975,302,15.29,1.97,329,150,3.96,5.26,1.0,0.58,19.91,30.38,31.72,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50,D+2,D+1_open,10.0,1453,221,15.21,1.45,329,125,4.07,5.25,1.04,0.56,19.81,29.17,29.99,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50,D+2,D+1_open,10.0,2145,322,15.01,2.11,340,158,3.95,5.2,0.99,0.55,19.77,30.1,31.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30,D+2,D+1_open,10.0,3219,427,13.26,2.79,389,200,3.34,4.77,0.84,0.42,17.3,22.07,23.78,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge3,D+2,D+1_open,10.0,1900,246,12.95,1.61,337,137,3.05,4.59,0.7,0.32,16.41,20.76,22.3,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_pos,D+2,D+1_open,10.0,6334,706,11.15,4.62,436,256,2.84,4.29,0.68,0.36,12.7,18.41,19.57,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_under50_macd,D+2,D+1_open,10.0,5899,626,10.61,4.09,436,250,2.72,4.18,0.65,0.35,11.43,16.17,16.18,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_ema23_ok,D+2,D+1_open,10.0,6071,635,10.46,4.15,439,265,2.71,4.16,0.61,0.34,10.47,15.01,16.09,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge3,D+2,D+1_open,10.0,6886,719,10.44,4.7,1327,419,2.51,4.03,0.64,0.2,13.88,17.38,17.84,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_kd,D+2,D+1_open,10.0,2902,300,10.34,1.96,399,178,2.54,4.04,0.68,0.35,11.36,12.88,12.94,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__day_vol_ge2,D+2,D+1_open,10.0,12320,1260,10.23,8.24,470,346,2.51,4.04,0.73,0.39,9.09,11.35,14.17,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge2,D+2,D+1_open,10.0,8158,827,10.14,5.41,452,291,2.63,4.09,0.66,0.37,10.69,15.5,17.41,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_good,D+2,D+1_open,10.0,3525,347,9.84,2.27,424,202,2.51,3.99,0.68,0.35,10.68,11.81,12.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_rsi50_75,D+2,D+1_open,10.0,4541,444,9.78,2.9,436,225,2.66,4.05,0.58,0.35,8.3,11.97,13.24,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_bb,D+2,D+1_open,10.0,1673,162,9.68,1.06,329,105,2.47,3.95,0.68,0.39,8.71,10.09,9.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_bb_not_extreme,D+2,D+1_open,10.0,1987,192,9.66,1.26,368,123,2.48,3.97,0.72,0.43,7.02,8.06,8.71,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_bb,D+2,D+1_open,10.0,1288,122,9.47,0.8,328,95,2.39,3.89,0.72,0.42,9.05,8.86,8.9,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__prev5d_vol_ge2,D+2,D+1_open,10.0,6303,569,9.03,3.72,441,243,2.56,3.93,0.63,0.35,8.25,16.1,18.16,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge2,D+2,D+1_open,10.0,28061,2249,8.01,14.71,1890,871,2.05,3.51,0.56,0.21,8.4,12.02,12.73,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,non_mainstream__start5d_vol_ge2,D+2,D+1_open,10.0,8,0,0.0,0.0,1,0,0.49,1.62,0.84,0.37,3.23,4.03,3.92,insufficient_sample
provisional_latest_stock_label,theme_volume,mainstream_supported__start5d_vol_ge2,D+2,D+1_open,10.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,insufficient_sample
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_bb,D+20,D+1_open,10.0,129,87,67.44,0.07,70,48,15.56,23.9,1.21,0.73,19.08,25.93,21.2,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_kd,D+20,D+1_open,10.0,386,260,67.36,0.2,194,146,15.87,22.48,0.99,0.61,19.48,24.9,23.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_kd,D+20,D+1_open,10.0,540,353,65.37,0.28,211,161,15.2,21.53,1.07,0.63,18.15,25.5,23.74,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50,D+20,D+1_open,10.0,2145,1357,63.26,1.06,340,281,15.11,22.94,0.99,0.55,19.77,30.1,31.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50,D+20,D+1_open,10.0,1453,916,63.04,0.72,329,265,14.72,22.59,1.04,0.56,19.81,29.17,29.99,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_macd,D+20,D+1_open,10.0,1975,1241,62.84,0.97,329,266,15.45,23.4,1.0,0.58,19.91,30.38,31.72,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_bb,D+20,D+1_open,10.0,180,113,62.78,0.09,85,57,15.49,23.79,0.99,0.64,18.84,26.12,20.91,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_20_80,D+20,D+1_open,10.0,2513,1575,62.67,1.23,350,285,14.89,22.7,0.96,0.47,19.65,29.15,35.65,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_macd,D+20,D+1_open,10.0,1327,831,62.62,0.65,312,247,15.41,23.1,1.06,0.6,19.81,29.46,30.28,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30,D+20,D+1_open,10.0,3219,1864,57.91,1.46,389,329,13.14,20.48,0.84,0.42,17.3,22.07,23.78,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_pos,D+20,D+1_open,10.0,6334,3557,56.16,2.78,436,369,12.28,19.66,0.68,0.36,12.7,18.41,19.57,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge3,D+20,D+1_open,10.0,1900,1054,55.47,0.82,337,261,12.08,18.85,0.7,0.32,16.41,20.76,22.3,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_under50_macd,D+20,D+1_open,10.0,5899,3260,55.26,2.55,436,368,11.93,19.19,0.65,0.35,11.43,16.17,16.18,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_kd,D+20,D+1_open,10.0,2902,1581,54.48,1.23,399,320,11.58,18.05,0.68,0.35,11.36,12.88,12.94,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_ema23_ok,D+20,D+1_open,10.0,6071,3296,54.29,2.57,439,370,11.47,18.22,0.61,0.34,10.47,15.01,16.09,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__prev5d_vol_ge2,D+20,D+1_open,10.0,6303,3366,53.4,2.63,441,376,11.23,18.2,0.63,0.35,8.25,16.1,18.16,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_bb,D+20,D+1_open,10.0,1673,893,53.38,0.7,329,243,11.31,18.01,0.68,0.39,8.71,10.09,9.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_rsi50_75,D+20,D+1_open,10.0,4541,2420,53.29,1.89,436,361,11.14,17.93,0.58,0.35,8.3,11.97,13.24,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge2,D+20,D+1_open,10.0,8158,4325,53.02,3.38,452,397,11.02,18.0,0.66,0.37,10.69,15.5,17.41,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_good,D+20,D+1_open,10.0,3525,1851,52.51,1.45,424,349,10.85,17.05,0.68,0.35,10.68,11.81,12.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__day_vol_ge2,D+20,D+1_open,10.0,12320,6304,51.17,4.92,470,450,10.44,17.51,0.73,0.39,9.09,11.35,14.17,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_kd_bb,D+20,D+1_open,10.0,1288,659,51.16,0.51,328,230,10.48,16.94,0.72,0.42,9.05,8.86,8.9,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_bb_not_extreme,D+20,D+1_open,10.0,1987,1015,51.08,0.79,368,266,10.45,17.12,0.72,0.43,7.02,8.06,8.71,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge3,D+20,D+1_open,10.0,6886,2979,43.26,2.33,1327,834,7.88,14.81,0.64,0.2,13.88,17.38,17.84,provisional_latest_label_only
provisional_latest_stock_label,volume_only,all_stock__start5d_vol_ge2,D+20,D+1_open,10.0,28061,11437,40.76,8.93,1890,1378,7.29,13.92,0.56,0.21,8.4,12.02,12.73,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,non_mainstream__start5d_vol_ge2,D+20,D+1_open,10.0,8,0,0.0,0.0,1,0,0.73,1.9,0.84,0.37,3.23,4.03,3.92,insufficient_sample
provisional_latest_stock_label,theme_volume,mainstream_supported__start5d_vol_ge2,D+20,D+1_open,10.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,insufficient_sample
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_bb,D+3,D+1_open,10.0,129,35,27.13,0.13,70,25,6.02,7.22,1.21,0.73,19.08,25.93,21.2,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_kd,D+3,D+1_open,10.0,386,104,26.94,0.38,194,79,5.38,7.23,0.99,0.61,19.48,24.9,23.42,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_bb,D+3,D+1_open,10.0,180,47,26.11,0.17,85,29,5.6,7.16,0.99,0.64,18.84,26.12,20.91,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_kd,D+3,D+1_open,10.0,540,138,25.56,0.51,211,97,5.16,6.98,1.07,0.63,18.15,25.5,23.74,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50_macd,D+3,D+1_open,10.0,1975,481,24.35,1.76,329,194,4.97,6.85,1.0,0.58,19.91,30.38,31.72,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret20_20_80,D+3,D+1_open,10.0,2513,607,24.15,2.23,350,210,4.9,6.79,0.96,0.47,19.65,29.15,35.65,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50_macd,D+3,D+1_open,10.0,1327,318,23.96,1.17,312,161,5.08,6.9,1.06,0.6,19.81,29.46,30.28,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret2w20_50,D+3,D+1_open,10.0,2145,510,23.78,1.87,340,204,4.93,6.76,0.99,0.55,19.77,30.1,31.35,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30_ret2w20_50,D+3,D+1_open,10.0,1453,339,23.33,1.24,329,169,5.0,6.81,1.04,0.56,19.81,29.17,29.99,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_momentum,mainstream_overheated__vol2_ret1w10_30,D+3,D+1_open,10.0,3219,658,20.44,2.41,389,247,4.28,6.21,0.84,0.42,17.3,22.07,23.78,provisional_latest_label_only
provisional_latest_stock_label,theme_volume,mainstream_overheated__start5d_vol_ge3,D+3,D+1_open,10.0,1900,374,19.68,1.37,337,162,3.99,5.89,0.7,0.32,16.41,20.76,22.3,provisional_latest_label_only
provisional_latest_stock_label,theme_volume_technical,mainstream_overheated__vol2_macd_pos,D+3,D+1_open,10.0,6334,1125,17.76,4.13,436,295,3.53,5.6,0.68,0.36,12.7,18.41,19.57,provisional_latest_label_only
