stock_id,stock_name,strategy_key,strategy_name,sample_count,avg_return_pct,median_return_pct,win_rate_pct,avg_mfe_pct,avg_mae_pct,avg_holding_days,sample_status,last_updated
2484,希華,fixed_d20,固定 D+20 賣,0,,,,,,,insufficient_sample,2026-05-26 06:58:30 Asia/Taipei
2484,希華,atr_trailing_stop,ATR trailing stop 賣,0,,,,,,,insufficient_sample,2026-05-26 06:58:30 Asia/Taipei
2484,希華,percent_trailing_stop,固定百分比 trailing stop 賣,1,-7.9999999999999964,-7.9999999999999964,0.0,9.93914807302232,-8.113590263691684,1.0,insufficient_sample,2026-05-26 06:58:30 Asia/Taipei
8299,群聯,prior_high,碰前高賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,high_20d,碰 20日高賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,high_60d,碰 60日高賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,high_120d,碰 120日高賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,resistance_scale_out,壓力區分批賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,broker_target_median,券商目標價中位數賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,broker_target_average,券商目標價平均數賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,tdcc_weakening,TDCC 大戶轉弱賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,shareholders_surge,股東人數暴增賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,margin_surge,融資快速增加賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,break_ema23,跌破 EMA23 賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,break_ma20,跌破 MA20 輔助觀察賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,break_neckline,跌破頸線賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,break_breakout_low,跌破突破K低點賣,1,2.0576131687242816,2.0576131687242816,100.0,4.526748971193406,-4.526748971193417,1.0,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,high_volume_black,放量長黑賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,fixed_d5,固定 D+5 賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,fixed_d10,固定 D+10 賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,fixed_d20,固定 D+20 賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,atr_trailing_stop,ATR trailing stop 賣,0,,,,,,,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
8299,群聯,percent_trailing_stop,固定百分比 trailing stop 賣,1,-3.8353909465020486,-3.8353909465020486,0.0,4.526748971193406,-4.526748971193417,1.0,insufficient_sample,2026-05-26 13:40:41 Asia/Taipei
2324,仁寶,prior_high,前高壓力區,9,2.977263864920469,2.2222222222222365,66.66666666666666,36.07894814692949,1.6096298108756089,1.3333333333333333,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,high_20d,近 20 日高點,9,2.977263864920469,2.2222222222222365,66.66666666666666,36.07894814692949,1.6096298108756089,1.3333333333333333,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,high_60d,近 60 日高點,9,3.929644817301418,6.507936507936507,66.66666666666666,36.07894814692949,1.6096298108756089,1.3333333333333333,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,high_120d,近 120 日高點,9,5.167419388409325,6.9940476190476275,77.77777777777779,36.07894814692949,1.6096298108756089,1.5555555555555556,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,resistance_scale_out,壓力區分批停利,9,5.167419388409325,6.9940476190476275,77.77777777777779,36.07894814692949,1.6096298108756089,1.5555555555555556,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,broker_target_median,券商目標價中位數,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,broker_target_average,券商目標價平均數,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,tdcc_weakening,TDCC 轉弱風險,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,shareholders_surge,股東人數增加風險,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,margin_surge,融資增加風險,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
