model_id,operation_asof_date,stock_id,stock_name,signal_date,selected_trigger_id,selected_confirmation_date,operation_lifecycle_state,audit_status,included_in_daily_adapter,tdcc_list_type,tdcc_rank,rank_bucket,classification_id,attack_method,price_position_type,risk_type,evidence_confluence_scope,evidence_confluence_id,evidence_sample_size,evidence_win_rate,evidence_avg_return,evidence_median_return,evidence_out_of_sample_pass,ranking_research_score,reason,generated_at
volume_range_breakout,20260624,6556,勝品,20260529,pullback_5ma_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,standard_breakout,general_breakout,middle_position,normal_risk,operation_attack_position,general_breakout__middle_position,11,36.36,4.1928,-2.3585,False,-1.7673,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6591,動力-KY,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,long_base_low_position,general_breakout,low_position,normal_risk,operation_attack_position,general_breakout__low_position,25,52.0,4.7662,0.5435,False,1.578,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6654,天正國際,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,locked_limit_up_breakout,locked_limit_up,high_position,normal_risk,operation_price_position,high_position,1521,37.74,0.6778,-3.8591,False,-5.7803,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6690,安碁資訊,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,standard_breakout,general_breakout,middle_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6698,旭暉應材,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,volume_attack,high_position,normal_risk,operation_classification,high_position_breakout,471,39.07,1.0476,-3.0,False,-4.2143,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6805,富世達,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,low_position_breakout,general_breakout,low_position,normal_risk,operation_attack_position,general_breakout__low_position,25,52.0,4.7662,0.5435,False,1.578,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6870,騰雲,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6870,騰雲,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,consecutive_accumulation,43,top_50,high_position_breakout,general_breakout,high_position,normal_risk,operation_price_position,high_position,5,20.0,-6.5604,-11.315,False,-95.0,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,6894,衛司特,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,7711,永擎,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,wide_range_breakout,general_breakout,middle_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,7791,皇家可口,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,standard_breakout,general_breakout,middle_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,7805,威聯通,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8070,長華*,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8077,洛碁,20260529,pullback_5ma_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_classification,high_position_breakout,275,41.09,2.923,-1.278,False,-0.2248,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
