date,ticker,name,market,close,volume_lots,pattern,pattern_stage,pattern_score,a_date,a_low,b_date,neckline,c_date,c_low,second_low_gap_pct,rebound_from_a_pct,current_from_c_pct,distance_to_neckline_pct,attack1_gain_pct,attack2_gain_pct,attack1_avg_volume_lots,attack2_avg_volume_lots,volume_ratio_2_vs_1,attack1_red_count,attack2_red_count,red_body_ratio_2_vs_1,industry,is_mainstream,tdcc_date,tdcc_over_400_pct,tdcc_over_400_change,tdcc_over_1000_pct,tdcc_over_1000_change,tdcc_judge,stage_order
20260515,6854,錼創科技-KY創,listed,148.5,1002.0,W底右側攻擊增強・預備發動,預備發動型,118,20260113,119.0,20260226,157.0,20260309,122.0,2.52,31.93,21.72,-5.41,22.67,16.93,748.0,1176.0,1.57,12,21,1.66,半導體業,True,20260515,66.29,-0.06,55.08,-0.01,大戶籌碼減少,1
20260515,1313,聯成,listed,10.5,3396.0,W底右側攻擊增強・預備發動,預備發動型,116,20260105,9.7,20260128,11.8,20260206,10.0,3.09,21.65,5.0,-11.02,17.68,3.45,4099.0,11173.0,2.73,9,18,3.39,塑膠工業,False,20260515,66.32,0.13,62.28,0.18,中大戶/超大戶同步增加,1
20260515,2419,仲琦,listed,28.65,2091.0,W底右側攻擊增強・預備發動,預備發動型,116,20260210,26.9,20260303,32.8,20260309,27.55,2.42,21.93,3.99,-12.65,9.24,-0.52,3365.0,8526.0,2.53,4,19,2.71,通信網路業,True,20260515,64.97,0.14,62.58,0.34,中大戶/超大戶同步增加,1
20260515,6505,台塑化,listed,51.3,6552.0,W底右側攻擊增強・預備發動,預備發動型,116,20260102,46.6,20260130,54.6,20260202,48.4,3.86,17.17,5.99,-6.04,14.59,5.23,9585.0,19735.0,2.06,8,20,2.21,油電燃氣業,False,20260515,94.63,0.01,94.2,0.03,中大戶/超大戶同步增加,1
20260515,3380,明泰,listed,31.0,2286.0,W底右側攻擊增強・預備發動,預備發動型,116,20251224,30.85,20260126,36.35,20260302,30.0,-2.76,17.83,3.33,-14.72,11.61,-9.75,3824.0,7643.0,2.0,6,19,5.08,通信網路業,True,20260515,66.9,-0.5,64.82,-0.23,大戶籌碼減少,1
20260515,2605,新興,listed,29.3,7963.0,W底右側攻擊增強・預備發動,預備發動型,116,20251226,25.8,20260128,32.05,20260202,27.6,6.98,24.22,6.16,-8.58,19.01,5.59,10972.0,20909.0,1.91,9,17,3.82,航運業,False,20260515,55.1,-0.03,49.55,-0.2,大戶籌碼減少,1
20260515,8033,雷虎,listed,140.5,4461.0,W底右側攻擊增強・預備發動,預備發動型,116,20260310,134.0,20260323,161.5,20260327,136.0,1.49,20.52,3.31,-13.0,10.95,1.44,2584.0,4704.0,1.82,7,14,3.64,其他,False,20260515,35.57,-3.88,25.65,-4.36,大戶籌碼減少,1
20260515,2241,艾姆勒,listed,34.3,3589.0,W底右側攻擊增強・預備發動,預備發動型,116,20251224,32.4,20260105,38.8,20260429,29.65,-8.49,19.75,15.68,-11.6,3.94,14.14,1004.0,1628.0,1.62,4,6,1.93,汽車工業,False,20260515,38.33,-0.19,29.95,-0.16,大戶籌碼減少,1
20260515,2329,華泰,listed,56.5,12200.0,W底右側攻擊增強・預備發動,預備發動型,116,20260206,49.0,20260226,60.0,20260309,46.45,-5.2,22.45,21.64,-5.83,15.34,17.83,13231.0,20705.0,1.56,3,19,7.0,半導體業,True,20260515,54.04,-1.52,50.79,-1.64,大戶籌碼減少,1
20260515,6153,嘉聯益,listed,16.8,5517.0,W底右側攻擊增強・預備發動,預備發動型,116,20260105,14.55,20260126,18.55,20260324,16.0,9.97,27.49,5.0,-9.43,27.49,3.38,4888.0,6607.0,1.35,9,11,1.86,電子零組件業,True,20260515,48.76,-0.03,41.99,-0.68,大戶籌碼減少,1
20260515,5484,慧友,listed,40.6,2239.0,W底右側攻擊增強・預備發動,預備發動型,114,20260202,38.65,20260312,43.0,20260323,38.0,-1.68,11.25,6.84,-5.58,5.01,3.44,330.0,568.0,1.72,6,11,6.02,光電業,True,20260515,38.3,0.01,34.38,-0.01,中大戶增加,1
20260515,8104,錸寶,listed,33.9,1036.0,W底右側攻擊增強・預備發動,預備發動型,114,20260309,33.0,20260320,36.35,20260324,32.55,-1.36,10.15,4.15,-6.74,4.61,3.67,988.0,1544.0,1.56,5,11,4.62,光電業,True,20260515,38.51,-0.44,34.8,0.0,變化不明顯,1
20260515,2501,國建,listed,22.1,3585.0,W底右側攻擊增強・預備發動,預備發動型,112,20260202,21.8,20260302,23.75,20260309,21.25,-2.52,8.94,4.0,-6.95,7.34,1.14,1603.0,3673.0,2.29,5,19,5.22,建材營造,False,20260515,76.86,-0.32,72.08,-1.06,大戶籌碼減少,1
20260515,3013,晟銘電,listed,103.0,2272.0,W底右側攻擊增強・預備發動,預備發動型,112,20260206,100.5,20260226,115.5,20260323,94.5,-5.97,14.93,8.99,-10.82,5.61,4.57,2027.0,4230.0,2.09,3,12,14.53,電腦及週邊設備業,True,20260515,46.1,0.22,40.12,-0.02,中大戶增加,1
20260515,2009,第一銅,listed,38.85,3314.0,W底右側攻擊增強・預備發動,預備發動型,112,20260330,39.5,20260414,42.75,20260430,37.35,-5.44,8.23,4.02,-9.12,3.74,3.6,1568.0,2885.0,1.84,4,5,1.84,鋼鐵工業,False,20260515,58.47,0.59,56.27,0.43,中大戶/超大戶同步增加,1
20260515,2324,仁寶,listed,28.65,119388.0,W底右側攻擊增強・預備發動,預備發動型,112,20260309,29.7,20260324,33.5,20260331,26.85,-9.6,12.79,6.7,-14.48,1.28,6.31,31372.0,52914.0,1.69,6,10,2.4,電腦及週邊設備業,True,20260515,67.2,-0.01,63.29,0.04,超大戶增加,1
20260515,4746,台耀,listed,53.8,1553.0,W底右側攻擊增強・預備發動,預備發動型,112,20260323,52.7,20260326,57.1,20260427,50.5,-4.17,8.35,6.53,-5.78,-1.98,0.75,916.0,1320.0,1.44,1,8,3.48,生技醫療業,True,20260515,42.18,-0.08,31.73,0.23,超大戶增加,1
20260515,8222,寶一,listed,36.25,1128.0,W底右側攻擊增強・預備發動,預備發動型,112,20260309,36.0,20260318,38.95,20260407,34.0,-5.56,8.19,6.62,-6.93,6.01,6.3,329.0,459.0,1.39,2,10,3.0,電機機械,True,20260515,38.0,0.02,33.34,0.14,中大戶/超大戶同步增加,1
20260515,9105,泰金寶-DR,listed,5.69,16640.0,W底右側攻擊增強・預備發動,預備發動型,112,20260206,5.86,20260226,6.33,20260413,5.32,-9.22,8.02,6.95,-10.11,3.7,6.55,16763.0,23256.0,1.39,2,10,4.76,存託憑證,False,20260515,30.13,-0.2,16.96,-0.38,大戶籌碼減少,1
20260515,2455,全新,listed,358.5,2644.0,W底右側攻擊增強・預備發動,預備發動型,110,20260415,275.0,20260423,384.0,20260428,302.0,9.82,39.64,18.71,-6.64,25.82,12.74,3536.0,10822.0,3.06,4,6,1.15,通信網路業,True,20260515,51.8,0.58,36.11,-0.36,中大戶增加,1
20260515,3535,晶彩科,listed,122.5,5113.0,W底右側攻擊增強・預備發動,預備發動型,110,20260323,112.5,20260413,136.0,20260424,113.5,0.89,20.89,7.93,-9.93,13.48,7.46,4648.0,8109.0,1.74,2,4,3.85,光電業,True,20260515,25.59,-0.12,21.87,-0.09,大戶籌碼減少,1
20260515,6191,精成科,listed,90.8,7259.0,W底右側攻擊增強・預備發動,預備發動型,110,20260309,88.3,20260318,102.5,20260331,88.1,-0.23,16.08,3.06,-11.41,10.93,3.06,5977.0,9757.0,1.63,4,6,2.76,電子零組件業,True,20260515,55.03,-2.06,50.53,-2.52,大戶籌碼減少,1
20260515,6120,達運,listed,12.6,4071.0,W底右側攻擊增強・預備發動,預備發動型,110,20260309,12.3,20260320,14.15,20260331,12.15,-1.22,15.04,3.7,-10.95,9.84,3.7,3424.0,4996.0,1.46,4,9,2.11,光電業,True,20260515,59.57,-0.21,54.53,0.19,超大戶增加,1
20260515,3051,力特,listed,25.55,1792.0,W底右側攻擊增強・預備發動,預備發動型,108,20260407,19.6,20260422,27.3,20260427,22.05,12.5,39.29,15.87,-6.41,27.59,6.02,1985.0,7997.0,4.03,4,6,1.68,光電業,True,20260515,33.4,0.46,25.26,-0.05,中大戶增加,1
20260515,6269,台郡,listed,57.0,3899.0,W底右側攻擊增強・預備發動,預備發動型,108,20260109,55.1,20260224,66.5,20260311,52.4,-4.9,20.69,8.78,-14.29,15.55,6.15,2247.0,4072.0,1.81,12,19,1.89,電子零組件業,True,20260515,32.57,-2.48,26.68,-2.4,大戶籌碼減少,1
20260515,2312,金寶,listed,27.85,20808.0,W底右側攻擊增強・預備發動,預備發動型,106,20260128,25.25,20260423,31.9,20260424,25.35,0.4,26.34,9.86,-12.7,5.47,6.7,28788.0,57285.0,1.99,20,7,0.66,其他電子業,True,20260515,48.37,0.81,43.7,0.56,中大戶/超大戶同步增加,1
20260515,1907,永豐餘,listed,25.0,3443.0,W底右側攻擊增強・預備發動,預備發動型,106,20260112,25.0,20260224,27.45,20260313,23.9,-4.4,9.8,4.6,-8.93,4.55,4.6,1079.0,1737.0,1.61,10,14,1.39,造紙工業,False,20260515,83.97,-0.01,80.43,0.01,超大戶增加,1
20260515,2421,建準,listed,140.0,4212.0,W底右側攻擊增強・預備發動,預備發動型,106,20260202,138.5,20260302,157.0,20260324,128.5,-7.22,13.36,8.95,-10.83,8.04,6.87,3293.0,5271.0,1.6,5,12,2.14,電子零組件業,True,20260515,54.62,-0.98,42.2,-0.59,大戶籌碼減少,1
20260515,2206,三陽工業,listed,58.7,1497.0,W底右側攻擊增強・預備發動,預備發動型,106,20260126,57.2,20260224,62.0,20260423,54.3,-5.07,8.39,8.1,-5.32,3.72,4.63,1056.0,1460.0,1.38,8,10,1.38,汽車工業,False,20260515,83.26,0.45,79.93,0.46,中大戶/超大戶同步增加,1
20260515,6719,力智,listed,200.0,1430.0,W底右側攻擊增強・預備發動,預備發動型,102,20260119,179.5,20260129,218.0,20260430,170.0,-5.29,21.45,17.65,-8.26,15.95,17.65,942.0,1177.0,1.25,6,7,1.49,半導體業,True,20260515,50.65,-0.37,46.21,0.0,變化不明顯,1
20260515,1513,中興電,listed,150.0,6052.0,W底右側攻擊增強・預備發動,預備發動型,100,20260309,148.0,20260318,164.5,20260331,142.5,-3.72,11.15,5.26,-8.81,6.93,4.9,3950.0,5769.0,1.46,4,7,1.5,電機機械,True,20260515,42.4,-0.77,37.71,-0.49,大戶籌碼減少,1
20260515,3545,敦泰,listed,55.5,3173.0,W底右側攻擊增強・預備發動,預備發動型,100,20260105,49.95,20260123,58.6,20260429,49.85,-0.2,17.32,11.33,-5.29,9.5,8.61,2007.0,2917.0,1.45,5,7,0.79,半導體業,True,20260515,24.51,0.83,18.41,0.93,中大戶/超大戶同步增加,1
20260515,4934,太極,listed,16.6,1258.0,W底右側攻擊增強・預備發動,預備發動型,100,20260413,15.3,20260422,18.05,20260427,15.0,-1.96,17.97,10.67,-8.03,11.18,5.06,1388.0,2014.0,1.45,6,6,1.3,光電業,True,20260515,33.81,0.1,28.25,-0.02,中大戶增加,1
20260515,2887,台新新光金,listed,23.8,119640.0,W底右側攻擊增強・預備發動,預備發動型,100,20260309,22.9,20260316,25.2,20260331,23.1,0.87,10.04,3.03,-5.56,3.55,2.81,73622.0,85261.0,1.16,4,6,1.33,金融保險業,False,20260515,72.95,-0.15,68.52,-0.17,大戶籌碼減少,1
20260515,2404,漢唐,listed,1000.0,6201.0,W底右側攻擊增強・預備發動,預備發動型,98,20260202,890.0,20260226,1135.0,20260323,901.0,1.24,27.53,10.99,-11.89,23.63,9.29,3017.0,4593.0,1.52,8,9,0.93,其他電子業,True,20260515,49.12,0.55,36.13,0.33,中大戶/超大戶同步增加,1
20260515,6177,達麗,listed,45.6,1081.0,W底右側攻擊增強・預備發動,預備發動型,98,20260309,43.8,20260320,50.2,20260421,44.2,0.91,14.61,3.17,-9.16,8.65,1.56,1087.0,1274.0,1.17,5,10,2.0,建材營造,False,20260515,75.76,-0.4,68.5,-0.28,大戶籌碼減少,1
20260515,1714,和桐,listed,9.84,4838.0,W底右側攻擊增強・預備發動,預備發動型,96,20260324,9.32,20260413,10.65,20260507,9.02,-3.22,14.27,9.09,-7.61,8.21,7.66,5082.0,7606.0,1.5,3,3,1.56,化學工業,False,20260515,63.41,1.36,56.73,1.67,中大戶/超大戶同步增加,1
20260515,6901,鑽石投資,listed,13.9,1585.0,W底右側攻擊增強・預備發動,預備發動型,94,20260331,13.6,20260416,15.15,20260508,13.0,-4.41,11.4,6.92,-8.25,6.47,6.92,817.0,3261.0,3.99,6,2,1.06,其他,False,20260515,85.08,-0.32,83.91,-0.28,大戶籌碼減少,1
20260515,2467,志聖,listed,587.0,2794.0,W底右側攻擊增強・預備發動,預備發動型,94,20260416,497.0,20260504,649.0,20260508,524.0,5.43,30.58,12.02,-9.55,12.62,9.31,2177.0,3238.0,1.49,6,2,0.59,電子零組件業,True,20260515,69.33,1.56,58.91,0.05,中大戶/超大戶同步增加,1
20260515,3376,新日興,listed,192.5,4893.0,W底右側攻擊增強・預備發動,預備發動型,94,20260211,191.5,20260303,225.0,20260309,177.0,-7.57,17.49,8.76,-14.44,9.61,1.32,5295.0,6225.0,1.18,4,15,5.22,電子零組件業,True,20260515,48.48,-3.9,38.89,-2.5,大戶籌碼減少,1
20260515,1722,台肥,listed,45.75,7485.0,W底右側攻擊增強・預備發動,預備發動型,88,20260113,45.9,20260309,52.0,20260427,44.05,-4.03,13.29,3.86,-12.02,2.15,3.39,2552.0,8449.0,3.31,14,4,0.34,化學工業,False,20260515,64.48,0.06,58.98,0.0,中大戶增加,1
20260515,3717,聯嘉投控,listed,22.15,1121.0,W底右側攻擊增強・預備發動,預備發動型,84,20260331,20.85,20260408,24.2,20260430,19.5,-6.47,16.07,13.59,-8.47,10.16,13.59,2234.0,2973.0,1.33,4,3,1.12,汽車工業,False,20260515,46.38,-0.22,35.72,-0.07,大戶籌碼減少,1
20260515,1802,台玻,listed,65.0,69667.0,W底右側攻擊增強・預備發動,接近突破型,128,20260310,51.0,20260318,66.3,20260324,50.1,-1.76,30.0,29.74,-1.96,23.27,25.24,36272.0,131937.0,3.64,3,13,3.69,玻璃陶瓷,False,20260515,77.32,-1.41,75.4,-1.49,大戶籌碼減少,2
20260515,1304,台聚,listed,12.25,6115.0,W底右側攻擊增強・預備發動,接近突破型,128,20260113,11.05,20260128,12.8,20260203,10.95,-0.9,15.84,11.87,-4.3,8.7,10.86,7630.0,21429.0,2.81,5,22,4.78,塑膠工業,False,20260515,59.99,0.17,57.05,0.23,中大戶/超大戶同步增加,2
20260515,3062,建漢,listed,27.45,5702.0,W底右側攻擊增強・預備發動,接近突破型,128,20251230,23.1,20260126,27.8,20260210,23.75,2.81,20.35,15.58,-1.26,15.27,15.34,5311.0,12984.0,2.44,8,23,5.77,通信網路業,True,20260515,24.49,-2.58,17.51,-1.64,大戶籌碼減少,2
20260515,1449,佳和,listed,12.4,1711.0,W底右側攻擊增強・預備發動,接近突破型,128,20251222,10.9,20251224,13.0,20260202,10.95,0.46,19.27,13.24,-4.62,11.21,12.73,995.0,2239.0,2.25,1,16,28.67,紡織纖維,False,20260515,39.7,-0.81,33.25,0.04,超大戶增加,2
20260515,2851,中再保,listed,32.65,2139.0,W底右側攻擊增強・預備發動,接近突破型,128,20251222,26.0,20251224,33.35,20260202,26.35,1.35,28.27,23.91,-2.1,24.38,22.06,1049.0,2148.0,2.05,2,38,118.0,金融保險業,False,20260515,71.58,0.0,67.01,0.47,超大戶增加,2
20260515,2369,菱生,listed,29.7,7721.0,W底右側攻擊增強・預備發動,接近突破型,128,20260206,24.25,20260303,29.85,20260309,24.5,1.03,23.09,21.22,-0.5,11.99,17.16,12594.0,23676.0,1.88,5,20,3.63,半導體業,True,20260515,31.74,-2.22,27.89,-1.72,大戶籌碼減少,2
20260515,2402,毅嘉,listed,63.9,10167.0,W底右側攻擊增強・預備發動,接近突破型,128,20260206,50.0,20260303,64.2,20260331,48.85,-2.3,28.4,30.81,-0.47,8.66,30.01,12648.0,23099.0,1.83,4,12,2.95,電子零組件業,True,20260515,45.44,-0.58,41.11,-0.47,大戶籌碼減少,2
20260515,6781,AES-KY,listed,1160.0,1700.0,W底右側攻擊增強・預備發動,接近突破型,128,20260309,935.0,20260326,1175.0,20260402,957.0,2.35,25.67,21.21,-1.28,10.26,21.21,1226.0,2074.0,1.69,4,9,1.88,電子零組件業,True,20260515,71.56,-0.51,69.91,0.0,變化不明顯,2
20260515,2365,昆盈,listed,36.65,12153.0,W底右側攻擊增強・預備發動,接近突破型,124,20260323,32.25,20260415,36.8,20260417,32.65,1.24,14.11,12.25,-0.41,4.07,5.01,2811.0,10217.0,3.63,6,11,1.84,電腦及週邊設備業,True,20260515,21.89,0.05,16.22,-0.2,中大戶增加,2
20260515,8039,台虹,listed,144.0,43279.0,W底右側攻擊增強・預備發動,接近突破型,124,20260427,132.0,20260429,145.5,20260511,130.0,-1.52,10.23,10.77,-1.03,1.82,6.27,9599.0,21902.0,2.28,1,4,14.0,電子零組件業,True,20260515,57.92,1.74,50.04,1.79,中大戶/超大戶同步增加,2
20260515,2344,華邦電,listed,129.5,348302.0,W底右側攻擊增強・預備發動,接近突破型,122,20260112,96.5,20260129,136.0,20260206,95.0,-1.55,40.93,36.32,-4.78,27.45,32.41,85457.0,192194.0,2.25,7,24,2.68,半導體業,True,20260515,72.17,3.84,69.42,3.81,中大戶/超大戶同步增加,2
20260515,6005,群益證,listed,31.25,12913.0,W底右側攻擊增強・預備發動,接近突破型,122,20260206,27.75,20260226,32.2,20260420,27.4,-1.26,16.04,14.05,-2.95,15.26,10.82,10455.0,19754.0,1.89,5,8,2.07,金融保險業,False,20260515,74.79,-0.2,71.32,-0.15,大戶籌碼減少,2
20260515,6438,迅得,listed,163.5,1517.0,W底右側攻擊增強・預備發動,接近突破型,122,20251230,135.0,20260119,166.0,20260309,136.5,1.11,22.96,19.78,-1.51,18.12,15.96,1746.0,3287.0,1.88,7,15,2.0,其他電子業,True,20260515,33.02,0.72,24.24,-0.04,中大戶增加,2
20260515,2380,虹光,listed,6.4,1452.0,W底右側攻擊增強・預備發動,接近突破型,122,20251223,4.59,20260309,6.65,20260316,5.04,9.8,44.88,26.98,-3.76,30.52,23.08,283.0,521.0,1.84,13,15,1.81,電腦及週邊設備業,True,20260515,44.58,0.2,37.22,0.57,中大戶/超大戶同步增加,2
20260515,2436,偉詮電,listed,69.8,5440.0,W底右側攻擊增強・預備發動,接近突破型,120,20260309,49.9,20260319,71.4,20260407,57.6,15.43,43.09,21.18,-2.24,30.89,20.55,7604.0,14295.0,1.88,7,10,1.93,半導體業,True,20260515,22.17,-3.27,16.18,-1.4,大戶籌碼減少,2
20260515,2882,國泰金,listed,77.9,54795.0,W底右側攻擊增強・預備發動,接近突破型,118,20260202,73.1,20260223,81.6,20260414,71.5,-2.19,11.63,8.95,-4.53,7.13,7.15,22983.0,33190.0,1.44,4,15,5.27,金融保險業,False,20260515,85.26,-0.03,82.8,0.0,變化不明顯,2
20260515,3694,海華,listed,59.0,3303.0,W底右側攻擊增強・預備發動,接近突破型,118,20260309,53.2,20260318,59.5,20260407,53.2,0.0,11.84,10.9,-0.84,7.92,10.69,940.0,1353.0,1.44,2,7,7.67,通信網路業,True,20260515,61.05,-0.64,56.83,-0.55,大戶籌碼減少,2
20260515,4968,立積,listed,111.5,1196.0,W底右側攻擊增強・預備發動,接近突破型,118,20260310,102.5,20260320,115.5,20260331,100.5,-1.95,12.68,10.95,-3.46,8.65,10.4,1369.0,1959.0,1.43,2,12,3.29,半導體業,True,20260515,15.01,-0.77,9.98,0.07,超大戶增加,2
20260515,2027,大成鋼,listed,39.85,47747.0,W底右側攻擊增強・預備發動,接近突破型,118,20260313,36.3,20260330,40.2,20260505,37.45,3.17,10.74,6.41,-0.87,0.68,5.56,24868.0,33948.0,1.37,3,4,5.0,鋼鐵工業,False,20260515,70.22,1.12,66.46,1.42,中大戶/超大戶同步增加,2
20260515,1504,東元,listed,69.4,18945.0,W底右側攻擊增強・預備發動,接近突破型,116,20260309,66.1,20260311,72.2,20260427,59.9,-9.38,9.23,15.86,-3.88,4.07,13.77,7784.0,22459.0,2.89,2,4,6.67,電機機械,True,20260515,73.55,-0.42,70.11,-0.58,大戶籌碼減少,2
20260515,2354,鴻準,listed,59.4,22400.0,W底右側攻擊增強・預備發動,接近突破型,116,20260202,56.2,20260226,60.7,20260309,51.5,-8.36,8.01,15.34,-2.14,5.31,13.79,4677.0,11247.0,2.4,4,21,7.09,其他電子業,True,20260515,45.29,-1.36,42.43,-1.43,大戶籌碼減少,2
20260515,2328,廣宇,listed,50.9,9037.0,W底右側攻擊增強・預備發動,接近突破型,116,20260211,47.25,20260224,52.8,20260427,43.35,-8.25,11.75,17.42,-3.6,9.21,14.77,6899.0,16516.0,2.39,2,6,3.77,電子零組件業,True,20260515,41.1,0.14,36.53,0.41,中大戶/超大戶同步增加,2
20260515,4555,氣立,listed,41.8,1859.0,W底右側攻擊增強・預備發動,接近突破型,116,20260109,38.5,20260123,43.5,20260324,35.15,-8.7,12.99,18.92,-3.91,7.16,17.42,216.0,395.0,1.83,5,12,2.0,電機機械,True,20260515,67.99,0.82,65.67,0.0,中大戶增加,2
20260515,1514,亞力,listed,116.5,5144.0,W底右側攻擊增強・預備發動,接近突破型,114,20260309,108.0,20260318,120.5,20260430,109.5,1.39,11.57,6.39,-3.32,7.66,5.91,2661.0,7588.0,2.85,3,3,2.27,電機機械,True,20260515,44.25,-1.04,35.77,-1.31,大戶籌碼減少,2
20260515,2363,矽統,listed,60.5,29878.0,W底右側攻擊增強・預備發動,接近突破型,114,20260105,46.05,20260128,63.5,20260413,46.5,0.98,37.89,30.11,-4.72,26.11,29.41,15145.0,20281.0,1.34,8,13,2.11,半導體業,True,20260515,37.03,3.4,31.76,3.29,中大戶/超大戶同步增加,2
20260515,5269,祥碩,listed,1455.0,3184.0,W底右側攻擊增強・預備發動,接近突破型,114,20251226,1130.0,20260112,1480.0,20260324,1140.0,0.88,30.97,27.63,-1.69,18.97,25.97,1614.0,1918.0,1.19,6,13,2.08,半導體業,True,20260515,56.62,-1.71,53.59,-0.66,大戶籌碼減少,2
20260515,6698,旭暉應材,listed,31.7,1720.0,W底右側攻擊增強・預備發動,接近突破型,112,20260414,29.6,20260422,33.15,20260427,29.6,0.0,11.99,7.09,-4.37,7.22,4.97,300.0,445.0,1.48,3,6,3.28,其他電子業,True,20260515,39.16,-0.6,31.08,0.0,變化不明顯,2
20260515,4569,六方科-KY,listed,194.0,1848.0,W底右側攻擊增強・預備發動,接近突破型,110,20260424,171.0,20260428,194.5,20260511,163.0,-4.68,13.74,19.02,-0.26,5.62,18.65,83.0,771.0,9.27,1,2,1.75,汽車工業,False,20260515,66.47,0.0,52.36,0.0,變化不明顯,2
20260515,5388,中磊,listed,77.6,4792.0,W底右側攻擊增強・預備發動,接近突破型,110,20260309,75.0,20260320,81.1,20260327,74.9,-0.13,8.13,3.6,-4.32,4.22,-0.51,2032.0,6353.0,3.13,4,14,5.21,通信網路業,True,20260515,50.54,-1.84,40.21,-3.42,大戶籌碼減少,2
20260515,3596,智易,listed,183.5,2724.0,W底右側攻擊增強・預備發動,接近突破型,110,20251231,173.5,20260123,188.5,20260130,176.5,1.73,8.65,3.97,-2.65,5.17,2.23,985.0,2170.0,2.2,5,29,4.53,通信網路業,True,20260515,72.49,-0.51,61.95,0.23,超大戶增加,2
20260515,1536,和大,listed,51.4,2809.0,W底右側攻擊增強・預備發動,接近突破型,110,20260407,47.1,20260415,52.9,20260423,48.35,2.65,12.31,6.31,-2.84,8.05,3.84,1539.0,2819.0,1.83,3,6,2.28,汽車工業,False,20260515,35.29,0.37,29.11,-0.54,中大戶增加,2
