source_tdcc_dataset_id,model_id,overlay_model_id,research_id,signal_universe_id,tdcc_asof_rule,tdcc_list_type,tdcc_list_name_zh,rank_bucket,rank_bucket_name_zh,tdcc_feature_scope,tdcc_feature_scope_zh,tdcc_feature_id,tdcc_feature_name_zh,pattern_id,pattern_name_zh,entry_rule_zh,stop_loss_rule_zh,hold_rule_zh,exit_rule_zh,sample_size,unique_signal_events,unique_stocks,win_rate,avg_return,median_return,max_drawdown,avg_mfe,avg_mae,avg_holding_days,profit_factor,avg_tdcc_rank,avg_tdcc_ranking_score,avg_tdcc_signal_age_days,out_of_sample_size,out_of_sample_win_rate,out_of_sample_avg_return,out_of_sample_median_return,out_of_sample_pass,confidence_status,research_score,research_rank,recommended_rank_weight,candidate_status,approved_for_daily_candidate,approved_for_daily,risk_notes_zh,generated_at,data_start_date,data_end_date,out_of_sample_start_date
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_volume_ratio,TDCC+量比,no_tdcc__all__volume_ratio_lt_2,未疊加TDCC/全體/量比低於2,signal_close_hold_5d,當日收盤買固定5日,訊號日收盤價買進。,無固定停損；僅統計歷史持有表現。,固定持有至 D+5 收盤。,D+5 收盤出場。,434,434,261,63.59,8.1353,5.0114,-37.4194,21.4398,-6.0968,5.0,3.2537,,,,330,62.73,7.9878,4.6244,True,high,38.2849,1,3.8285,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_position,TDCC+攻擊方式+位階,no_tdcc__all__attack_locked_limit_up__position_high_position,未疊加TDCC/全體/鎖量漲停+高位階,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,1188,1188,642,56.14,5.7141,2.0402,-49.1525,16.5194,-7.2359,10.0,2.8957,,,,686,57.87,6.2586,2.6508,True,high,29.0277,7,2.9028,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_consolidation,TDCC+盤整,no_tdcc__all__consolidation_medium_base,未疊加TDCC/全體/中等盤整,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,860,860,530,55.35,4.1214,0.9727,-29.2559,12.7578,-5.738,10.0,2.5902,,,,350,61.71,6.753,3.0514,True,high,27.1768,9,2.7177,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_price_position,TDCC+位階,no_tdcc__all__price_position_high_position,未疊加TDCC/全體/高位階,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,2048,2048,878,54.88,4.9774,1.3896,-49.1525,15.0853,-6.7948,10.0,2.687,,,,1055,56.3,6.1868,2.1672,True,high,26.7992,14,2.6799,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_consolidation,TDCC+盤整,no_tdcc__all__consolidation_wide_or_non_base,未疊加TDCC/全體/寬幅或非盤整,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,1198,1198,563,53.17,5.353,1.4461,-49.1525,17.4467,-8.2626,10.0,2.4607,,,,701,54.35,6.2631,2.1505,True,high,26.1164,15,2.6116,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_consolidation,TDCC+盤整,no_tdcc__all__consolidation_wide_or_non_base,未疊加TDCC/全體/寬幅或非盤整,pullback_5ma_hold_10d,回測5MA買固定10日,訊號後5個交易日內第一次回測5MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,1743,1743,646,53.82,4.8762,1.6192,-44.8357,17.3176,-9.0925,10.0,2.2299,,,,992,52.02,4.7951,0.9485,True,high,26.0539,16,2.6054,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_position,TDCC+攻擊方式+位階,no_tdcc__all__attack_volume_attack__position_high_position,未疊加TDCC/全體/放量攻擊+高位階,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,860,860,557,53.14,3.9597,0.6936,-31.4484,13.1043,-6.1855,10.0,2.3834,,,,369,53.39,6.0535,0.7368,True,high,25.35,17,2.535,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_event_filter,TDCC+突破型態,weekly_increase__top_50__event_filter_current_model_hit_all,當週大戶增幅排名/前50名/現行放量攻擊模型全部命中,pullback_5ma_hold_10d,回測5MA買固定10日,訊號後5個交易日內第一次回測5MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,100,100,66,55.0,7.3855,2.2079,-28.1093,22.2455,-9.5312,10.0,2.8094,23.06,53.9716,3.16,97,54.64,7.5101,2.5065,True,medium,25.0113,21,2.5011,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_event_filter,TDCC+突破型態,weekly_increase__top_50__event_filter_simple_or_high_position_breakout,當週大戶增幅排名/前50名/非長盤整低位階的一般突破,pullback_5ma_hold_10d,回測5MA買固定10日,訊號後5個交易日內第一次回測5MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,100,100,66,55.0,7.3855,2.2079,-28.1093,22.2455,-9.5312,10.0,2.8094,23.06,53.9716,3.16,97,54.64,7.5101,2.5065,True,medium,25.0113,22,2.5011,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_only,TDCC分組,weekly_increase__top_50__all,當週大戶增幅排名/前50名/現行放量攻擊全部命中,pullback_5ma_hold_10d,回測5MA買固定10日,訊號後5個交易日內第一次回測5MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,100,100,66,55.0,7.3855,2.2079,-28.1093,22.2455,-9.5312,10.0,2.8094,23.06,53.9716,3.16,97,54.64,7.5101,2.5065,True,medium,25.0113,23,2.5011,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_price_position,TDCC+位階,weekly_increase__top_50__price_position_high_position,當週大戶增幅排名/前50名/高位階,pullback_5ma_hold_10d,回測5MA買固定10日,訊號後5個交易日內第一次回測5MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,100,100,66,55.0,7.3855,2.2079,-28.1093,22.2455,-9.5312,10.0,2.8094,23.06,53.9716,3.16,97,54.64,7.5101,2.5065,True,medium,25.0113,24,2.5011,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_position,TDCC+攻擊方式+位階,no_tdcc__all__attack_locked_limit_up__position_high_position,未疊加TDCC/全體/鎖量漲停+高位階,signal_close_hold_5d,當日收盤買固定5日,訊號日收盤價買進。,無固定停損；僅統計歷史持有表現。,固定持有至 D+5 收盤。,D+5 收盤出場。,2042,2042,799,52.74,3.9389,1.0517,-37.4194,15.3014,-9.0425,5.0,2.017,,,,1189,53.41,4.54,1.3871,True,high,24.4126,26,2.4413,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_volume_ratio,TDCC+量比,no_tdcc__all__volume_ratio_lt_2,未疊加TDCC/全體/量比低於2,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,230,230,162,53.48,5.3737,1.7548,-49.1525,18.2546,-9.4353,10.0,2.3561,,,,176,53.98,5.1977,1.7548,True,medium,24.0694,27,2.4069,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_price_position,TDCC+位階,no_tdcc__all__price_position_middle_position,未疊加TDCC/全體/中位階,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,342,342,288,51.46,2.4029,0.5159,-18.9624,9.9308,-5.1097,10.0,2.0593,,,,172,58.14,4.3142,1.4805,True,medium,23.654,28,2.3654,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_position,TDCC+攻擊方式+位階,no_tdcc__all__attack_volume_attack__position_high_position,未疊加TDCC/全體/放量攻擊+高位階,pullback_5ma_hold_10d,回測5MA買固定10日,訊號後5個交易日內第一次回測5MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,1189,1189,655,50.46,3.3805,0.2343,-28.7864,13.3787,-6.9208,10.0,2.04,,,,508,53.54,5.2918,1.2564,True,medium,22.9236,34,2.2924,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_method,TDCC+攻擊方式,no_tdcc__all__attack_method_locked_limit_up,未疊加TDCC/全體/鎖量漲停,signal_close_hold_5d,當日收盤買固定5日,訊號日收盤價買進。,無固定停損；僅統計歷史持有表現。,固定持有至 D+5 收盤。,D+5 收盤出場。,2722,2722,999,51.43,3.394,0.563,-37.4194,14.3733,-8.8676,5.0,1.9049,,,,1372,52.33,4.1231,1.0551,True,medium,22.7075,35,2.2708,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_event_filter,TDCC+突破型態,no_tdcc__all__event_filter_limit_up_like_current_hit,未疊加TDCC/全體/漲停或接近漲停且符合現行模型,signal_close_hold_5d,當日收盤買固定5日,訊號日收盤價買進。,無固定停損；僅統計歷史持有表現。,固定持有至 D+5 收盤。,D+5 收盤出場。,2722,2722,999,51.43,3.394,0.563,-37.4194,14.3733,-8.8676,5.0,1.9049,,,,1372,52.33,4.1231,1.0551,True,medium,22.7075,36,2.2708,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_position,TDCC+攻擊方式+位階,no_tdcc__all__attack_volume_attack__position_middle_position,未疊加TDCC/全體/放量攻擊+中位階,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,185,185,168,54.05,2.8521,0.706,-16.4066,9.7742,-4.8755,10.0,2.3726,,,,83,63.86,5.4781,3.0,True,medium,22.1457,40,2.2146,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_event_filter,TDCC+突破型態,weekly_increase__top_50__event_filter_current_model_hit_all,當週大戶增幅排名/前50名/現行放量攻擊模型全部命中,next_day_break_signal_high_hold_10d,隔日突破訊號高點買,隔日盤中突破訊號K高點才買進；若隔日開盤已跳空越過高點，以開盤價估算。,無固定停損；僅統計觸發後表現。,觸發後固定持有10個交易日。,第10個持有交易日收盤出場。,104,104,65,50.96,7.6506,1.4286,-33.3691,20.8621,-11.8753,10.0,2.5743,23.3,54.0148,3.09,102,50.98,7.7152,1.4286,True,medium,22.1165,41,2.2116,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_event_filter,TDCC+突破型態,weekly_increase__top_50__event_filter_simple_or_high_position_breakout,當週大戶增幅排名/前50名/非長盤整低位階的一般突破,next_day_break_signal_high_hold_10d,隔日突破訊號高點買,隔日盤中突破訊號K高點才買進；若隔日開盤已跳空越過高點，以開盤價估算。,無固定停損；僅統計觸發後表現。,觸發後固定持有10個交易日。,第10個持有交易日收盤出場。,104,104,65,50.96,7.6506,1.4286,-33.3691,20.8621,-11.8753,10.0,2.5743,23.3,54.0148,3.09,102,50.98,7.7152,1.4286,True,medium,22.1165,42,2.2116,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_only,TDCC分組,weekly_increase__top_50__all,當週大戶增幅排名/前50名/現行放量攻擊全部命中,next_day_break_signal_high_hold_10d,隔日突破訊號高點買,隔日盤中突破訊號K高點才買進；若隔日開盤已跳空越過高點，以開盤價估算。,無固定停損；僅統計觸發後表現。,觸發後固定持有10個交易日。,第10個持有交易日收盤出場。,104,104,65,50.96,7.6506,1.4286,-33.3691,20.8621,-11.8753,10.0,2.5743,23.3,54.0148,3.09,102,50.98,7.7152,1.4286,True,medium,22.1165,43,2.2116,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,weekly_increase,當週大戶增幅排名,top_50,前50名,tdcc_price_position,TDCC+位階,weekly_increase__top_50__price_position_high_position,當週大戶增幅排名/前50名/高位階,next_day_break_signal_high_hold_10d,隔日突破訊號高點買,隔日盤中突破訊號K高點才買進；若隔日開盤已跳空越過高點，以開盤價估算。,無固定停損；僅統計觸發後表現。,觸發後固定持有10個交易日。,第10個持有交易日收盤出場。,104,104,65,50.96,7.6506,1.4286,-33.3691,20.8621,-11.8753,10.0,2.5743,23.3,54.0148,3.09,102,50.98,7.7152,1.4286,True,medium,22.1165,44,2.2116,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_volume_ratio,TDCC+量比,no_tdcc__all__volume_ratio_2_to_3,未疊加TDCC/全體/量比2到3,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,917,917,582,53.87,4.0513,1.0973,-89.805,13.7435,-6.7499,10.0,2.3222,,,,438,57.08,5.2516,1.7974,True,high,21.3723,45,2.1372,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_position,TDCC+攻擊方式+位階,no_tdcc__all__attack_volume_attack__position_high_position,未疊加TDCC/全體/放量攻擊+高位階,next_day_break_signal_high_hold_10d,隔日突破訊號高點買,隔日盤中突破訊號K高點才買進；若隔日開盤已跳空越過高點，以開盤價估算。,無固定停損；僅統計觸發後表現。,觸發後固定持有10個交易日。,第10個持有交易日收盤出場。,793,793,480,50.06,2.7778,0.1754,-32.0548,13.257,-8.508,10.0,1.7053,,,,364,50.27,3.6704,0.2134,True,medium,21.2999,47,2.13,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_attack_method,TDCC+攻擊方式,no_tdcc__all__attack_method_locked_limit_up,未疊加TDCC/全體/鎖量漲停,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,1594,1594,804,53.01,4.3713,0.8585,-89.805,14.8622,-7.0101,10.0,2.3979,,,,802,57.23,5.8669,2.279,True,high,21.1921,48,2.1192,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
tdcc-20260717-98c564c5bc4ab725,volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_buy_signal_grid,current_daily_production_volume_range_breakout_v1,tdcc_signal_date <= event_date and tdcc_signal_age_days <= 7,no_tdcc,未疊加TDCC,all,全體,tdcc_event_filter,TDCC+突破型態,no_tdcc__all__event_filter_limit_up_like_current_hit,未疊加TDCC/全體/漲停或接近漲停且符合現行模型,pullback_10ma_hold_10d,回測10MA買固定10日,訊號後7個交易日內第一次回測10MA買進。,無固定停損；僅統計回測買點表現。,買進後固定持有10個交易日。,第10個持有交易日收盤出場。,1594,1594,804,53.01,4.3713,0.8585,-89.805,14.8622,-7.0101,10.0,2.3979,,,,802,57.23,5.8669,2.279,True,high,21.1921,49,2.1192,promotion_candidate,True,False,research only; TDCC uses historical as-of signal state and requires separate production approval.,2026-07-19 11:10:36 Asia/Taipei,20250507,20260709,20260309
