label_type,target_window,entry_basis,target_return_pct,theme_status_group,filter_metric,filter_rule,threshold,selected_stock_days,hit_stock_days,hit_rate_pct,group_base_stock_days,group_base_hit_days,group_base_hit_rate_pct,selected_unique_stocks,hit_unique_stocks,median_next_open_to_high_return_pct,avg_next_open_to_high_return_pct,avg_signal_close_to_next_open_gap_pct,top_final_status_counts,top_volume_attack_status_counts,sample_status
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,217418,5137,2.36,390739,5639,1.44,1732,410,0.78,2.04,1.63,unlabeled=217418,unlabeled=217418,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,235035,5167,2.2,390739,5639,1.44,1731,417,0.77,1.97,1.52,unlabeled=235035,unlabeled=235035,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,236193,5135,2.17,390739,5639,1.44,1731,400,0.76,1.95,1.5,unlabeled=236193,unlabeled=236193,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,4771,81,1.7,390739,5639,1.44,991,72,1.35,2.38,0.57,unlabeled=4771,unlabeled=4771,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,1500,23,1.53,87746,415,0.47,256,22,1.83,2.75,0.7,mainstream_overheated=1500,unlabeled=1500,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,482,7,1.45,87746,415,0.47,130,7,1.73,2.54,0.58,mainstream_overheated=482,unlabeled=482,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,4475,64,1.43,87746,415,0.47,347,54,1.75,2.65,0.88,mainstream_overheated=4475,unlabeled=4475,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,14161,190,1.34,390739,5639,1.44,1475,161,1.08,2.08,0.61,unlabeled=14161,unlabeled=14161,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,6332,79,1.25,87746,415,0.47,338,58,1.6,2.5,0.73,mainstream_overheated=6332,unlabeled=6332,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,9328,115,1.23,87746,415,0.47,352,83,1.58,2.49,0.81,mainstream_overheated=9328,unlabeled=9328,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,18410,218,1.18,390739,5639,1.44,1423,170,1.04,2.01,0.51,unlabeled=18410,unlabeled=18410,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,15370,174,1.13,87746,415,0.47,352,115,1.47,2.35,0.74,mainstream_overheated=15370,unlabeled=15370,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,4971,55,1.11,87746,415,0.47,334,42,1.52,2.41,0.61,mainstream_overheated=4971,unlabeled=4971,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,29999,305,1.02,390739,5639,1.44,1489,242,0.9,1.82,0.48,unlabeled=29999,unlabeled=29999,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,14410,145,1.01,390739,5639,1.44,1345,125,0.99,1.91,0.46,unlabeled=14410,unlabeled=14410,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,13830,136,0.98,87746,415,0.47,352,90,1.45,2.32,0.68,mainstream_overheated=13830,unlabeled=13830,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,22375,208,0.93,87746,415,0.47,352,128,1.4,2.23,0.68,mainstream_overheated=22375,unlabeled=22375,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,109,1,0.92,31020,53,0.17,29,1,1.4,2.39,1.03,mainstream_follow_through=81; emerging_theme=15; mainstream_leader=13,unlabeled=109,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,42154,375,0.89,390739,5639,1.44,1485,262,0.87,1.73,0.42,unlabeled=42154,unlabeled=42154,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,1917,17,0.89,390739,5639,1.44,476,17,1.08,2.04,0.46,unlabeled=1917,unlabeled=1917,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,50294,414,0.82,390739,5639,1.44,1490,294,0.82,1.66,0.42,unlabeled=50294,unlabeled=50294,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,23909,195,0.82,87746,415,0.47,352,121,1.34,2.16,0.63,mainstream_overheated=23909,unlabeled=23909,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,1216,10,0.82,31020,53,0.17,109,8,1.18,1.9,0.51,mainstream_follow_through=905; mainstream_leader=231; emerging_theme=80,unlabeled=1216,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,12496,98,0.78,87746,415,0.47,351,72,1.41,2.24,0.63,mainstream_overheated=12496,unlabeled=12496,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,37927,289,0.76,390739,5639,1.44,1480,216,0.85,1.67,0.37,unlabeled=37927,unlabeled=37927,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,1634,12,0.73,31020,53,0.17,116,10,1.27,2.0,0.45,mainstream_follow_through=1225; mainstream_leader=311; emerging_theme=98,unlabeled=1634,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,23203,161,0.69,87746,415,0.47,352,107,1.31,2.1,0.59,mainstream_overheated=23203,unlabeled=23203,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,73143,493,0.67,390739,5639,1.44,1491,328,0.77,1.55,0.37,unlabeled=73143,unlabeled=73143,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,76294,498,0.65,390739,5639,1.44,1489,327,0.77,1.54,0.35,unlabeled=76294,unlabeled=76294,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,36701,239,0.65,87746,415,0.47,352,141,1.43,2.17,0.47,mainstream_overheated=36701,unlabeled=36701,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,73805,450,0.61,390739,5639,1.44,1488,307,0.75,1.5,0.31,unlabeled=73805,unlabeled=73805,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,334,2,0.6,31020,53,0.17,76,2,1.46,2.4,0.75,mainstream_follow_through=253; mainstream_leader=52; emerging_theme=29,unlabeled=334,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,41777,241,0.58,87746,415,0.47,352,143,1.4,2.1,0.44,mainstream_overheated=41777,unlabeled=41777,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,41924,226,0.54,87746,415,0.47,352,133,1.37,2.06,0.41,mainstream_overheated=41924,unlabeled=41924,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,4309,22,0.51,31020,53,0.17,126,16,0.99,1.67,0.35,mainstream_follow_through=3321; mainstream_leader=784; emerging_theme=204,unlabeled=4309,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,3819,19,0.5,31020,53,0.17,126,13,0.99,1.61,0.29,mainstream_follow_through=2916; mainstream_leader=717; emerging_theme=186,unlabeled=3819,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,1233,6,0.49,31020,53,0.17,123,6,1.25,2.06,0.59,mainstream_follow_through=951; mainstream_leader=217; emerging_theme=65,unlabeled=1233,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,5104,24,0.47,31020,53,0.17,126,18,0.91,1.61,0.36,mainstream_follow_through=3962; mainstream_leader=905; emerging_theme=237,unlabeled=5104,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,2827,12,0.42,31020,53,0.17,126,10,0.99,1.77,0.45,mainstream_follow_through=2183; mainstream_leader=497; emerging_theme=147,unlabeled=2827,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,8039,28,0.35,31020,53,0.17,126,20,0.86,1.48,0.32,mainstream_follow_through=6270; mainstream_leader=1415; emerging_theme=354,unlabeled=8039,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,8356,27,0.32,31020,53,0.17,126,18,0.88,1.47,0.29,mainstream_follow_through=6473; mainstream_leader=1491; emerging_theme=392,unlabeled=8356,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,8071,25,0.31,31020,53,0.17,126,16,0.87,1.42,0.24,mainstream_follow_through=6242; mainstream_leader=1459; emerging_theme=370,unlabeled=8071,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,12226,31,0.25,31020,53,0.17,126,21,0.85,1.49,0.13,mainstream_follow_through=9496; mainstream_leader=2009; emerging_theme=721,unlabeled=12226,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,14147,32,0.23,31020,53,0.17,126,20,0.84,1.42,0.11,mainstream_follow_through=10961; mainstream_leader=2354; emerging_theme=832,unlabeled=14147,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,14051,32,0.23,31020,53,0.17,126,21,0.85,1.46,0.13,mainstream_follow_through=10854; mainstream_leader=2365; emerging_theme=832,unlabeled=14051,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,499,0,0.0,1094,0,0.0,5,0,0.79,1.23,0.27,single_name_signal=499,unlabeled=458; theme_status_missing=41,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,495,0,0.0,1094,0,0.0,5,0,0.77,1.19,0.24,single_name_signal=495,unlabeled=453; theme_status_missing=42,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,423,0,0.0,1094,0,0.0,5,0,0.68,1.18,0.28,single_name_signal=423,unlabeled=394; theme_status_missing=29,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,322,0,0.0,1094,0,0.0,5,0,0.8,1.24,0.26,single_name_signal=322,unlabeled=289; theme_status_missing=33,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,317,0,0.0,1094,0,0.0,5,0,0.79,1.22,0.25,single_name_signal=317,unlabeled=286; theme_status_missing=31,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,311,0,0.0,1094,0,0.0,5,0,0.75,1.23,0.3,single_name_signal=311,unlabeled=285; theme_status_missing=26,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,206,0,0.0,1094,0,0.0,5,0,0.77,1.29,0.31,single_name_signal=206,unlabeled=187; theme_status_missing=19,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,151,0,0.0,1094,0,0.0,5,0,0.85,1.37,0.31,single_name_signal=151,unlabeled=136; theme_status_missing=15,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,125,0,0.0,1094,0,0.0,5,0,0.77,1.28,0.19,single_name_signal=125,unlabeled=111; theme_status_missing=14,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,102,0,0.0,1094,0,0.0,5,0,0.84,1.45,0.41,single_name_signal=102,unlabeled=89; theme_status_missing=13,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,47,0,0.0,1094,0,0.0,4,0,0.81,1.22,0.16,single_name_signal=47,unlabeled=43; theme_status_missing=4,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,41,0,0.0,1094,0,0.0,5,0,0.79,1.45,0.56,single_name_signal=41,unlabeled=34; theme_status_missing=7,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,30,0,0.0,1094,0,0.0,3,0,0.88,1.27,0.61,single_name_signal=30,unlabeled=30,provisional_latest_label_only
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,2,0,0.0,1094,0,0.0,1,0,1.71,1.71,0.69,single_name_signal=2,unlabeled=2,insufficient_sample
provisional_latest_stock_label,D+1,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,0,0,0.0,1094,0,0.0,0,0,0.0,0.0,0.0,,,insufficient_sample
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,2,2,100.0,1094,145,13.25,1,1,17.86,17.86,0.69,single_name_signal=2,unlabeled=2,insufficient_sample
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,482,196,40.66,87746,25387,28.93,130,81,7.62,11.83,0.58,mainstream_overheated=482,unlabeled=482,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,1500,608,40.53,87746,25387,28.93,256,180,7.18,11.5,0.7,mainstream_overheated=1500,unlabeled=1500,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,4971,1880,37.82,87746,25387,28.93,334,275,6.96,11.01,0.61,mainstream_overheated=4971,unlabeled=4971,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,4475,1684,37.63,87746,25387,28.93,347,302,6.79,10.86,0.88,mainstream_overheated=4475,unlabeled=4475,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,6332,2370,37.43,87746,25387,28.93,338,288,6.84,10.92,0.73,mainstream_overheated=6332,unlabeled=6332,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,9328,3450,36.99,87746,25387,28.93,352,337,6.69,10.65,0.81,mainstream_overheated=9328,unlabeled=9328,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,12496,4482,35.87,87746,25387,28.93,351,330,6.59,10.55,0.63,mainstream_overheated=12496,unlabeled=12496,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,15370,5494,35.74,87746,25387,28.93,352,343,6.47,10.35,0.74,mainstream_overheated=15370,unlabeled=15370,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,13830,4938,35.7,87746,25387,28.93,352,337,6.59,10.54,0.68,mainstream_overheated=13830,unlabeled=13830,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,23203,8041,34.66,87746,25387,28.93,352,347,6.29,10.11,0.59,mainstream_overheated=23203,unlabeled=23203,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,23909,8248,34.5,87746,25387,28.93,352,345,6.28,10.12,0.63,mainstream_overheated=23909,unlabeled=23909,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,334,115,34.43,31020,4707,15.17,76,35,5.93,9.79,0.75,mainstream_follow_through=253; mainstream_leader=52; emerging_theme=29,unlabeled=334,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,22375,7664,34.25,87746,25387,28.93,352,347,6.26,10.03,0.68,mainstream_overheated=22375,unlabeled=22375,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,109,37,33.94,31020,4707,15.17,29,17,6.15,8.69,1.03,mainstream_follow_through=81; emerging_theme=15; mainstream_leader=13,unlabeled=109,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,4771,1441,30.2,390739,55428,14.19,991,490,5.09,9.44,0.57,unlabeled=4771,unlabeled=4771,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,1917,542,28.27,390739,55428,14.19,476,213,4.88,8.94,0.46,unlabeled=1917,unlabeled=1917,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,41777,11755,28.14,87746,25387,28.93,352,347,4.81,8.61,0.44,mainstream_overheated=41777,unlabeled=41777,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,41924,11768,28.07,87746,25387,28.93,352,348,4.8,8.6,0.41,mainstream_overheated=41924,unlabeled=41924,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,14410,3981,27.63,390739,55428,14.19,1345,729,4.47,8.82,0.46,unlabeled=14410,unlabeled=14410,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,36701,10105,27.53,87746,25387,28.93,352,348,4.61,8.49,0.47,mainstream_overheated=36701,unlabeled=36701,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,18410,5053,27.45,390739,55428,14.19,1423,852,4.41,8.78,0.51,unlabeled=18410,unlabeled=18410,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,1216,331,27.22,31020,4707,15.17,109,60,4.55,8.2,0.51,mainstream_follow_through=905; mainstream_leader=231; emerging_theme=80,unlabeled=1216,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,1634,436,26.68,31020,4707,15.17,116,71,4.48,8.1,0.45,mainstream_follow_through=1225; mainstream_leader=311; emerging_theme=98,unlabeled=1634,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,14161,3655,25.81,390739,55428,14.19,1475,918,4.07,8.38,0.61,unlabeled=14161,unlabeled=14161,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,1233,314,25.47,31020,4707,15.17,123,79,4.2,7.88,0.59,mainstream_follow_through=951; mainstream_leader=217; emerging_theme=65,unlabeled=1233,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,37927,9059,23.89,390739,55428,14.19,1480,1008,3.82,7.91,0.37,unlabeled=37927,unlabeled=37927,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,42154,9971,23.65,390739,55428,14.19,1485,1076,3.77,7.84,0.42,unlabeled=42154,unlabeled=42154,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,29999,6942,23.14,390739,55428,14.19,1489,1107,3.63,7.69,0.48,unlabeled=29999,unlabeled=29999,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,3819,843,22.07,31020,4707,15.17,126,84,4.03,7.12,0.29,mainstream_follow_through=2916; mainstream_leader=717; emerging_theme=186,unlabeled=3819,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,4309,921,21.37,31020,4707,15.17,126,89,3.86,7.0,0.35,mainstream_follow_through=3321; mainstream_leader=784; emerging_theme=204,unlabeled=4309,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,50294,10714,21.3,390739,55428,14.19,1490,1199,3.39,7.21,0.42,unlabeled=50294,unlabeled=50294,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,2827,596,21.08,31020,4707,15.17,126,92,3.73,6.98,0.45,mainstream_follow_through=2183; mainstream_leader=497; emerging_theme=147,unlabeled=2827,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,76294,15762,20.66,390739,55428,14.19,1489,1175,3.33,7.06,0.35,unlabeled=76294,unlabeled=76294,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,73805,15249,20.66,390739,55428,14.19,1488,1165,3.33,7.05,0.31,unlabeled=73805,unlabeled=73805,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,73143,14617,19.98,390739,55428,14.19,1491,1238,3.23,6.85,0.37,unlabeled=73143,unlabeled=73143,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,5104,953,18.67,31020,4707,15.17,126,101,3.46,6.41,0.36,mainstream_follow_through=3962; mainstream_leader=905; emerging_theme=237,unlabeled=5104,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,495,90,18.18,1094,145,13.25,5,4,3.16,5.19,0.24,single_name_signal=495,unlabeled=453; theme_status_missing=42,provisional_latest_label_only
