model_id,research_id,status_bucket,status_source,as_published_report_bucket,trigger_id,tdcc_list_type,metric_sample_scope,current_row_count,current_data_row_count,mature_sample_size,unique_signal_events,unique_stocks,win_rate,avg_return,median_return,max_drawdown,avg_mfe,avg_mae,avg_holding_days,out_of_sample_size,out_of_sample_win_rate,out_of_sample_avg_return,out_of_sample_median_return,out_of_sample_pass,confidence_status,entry_rule_id,stop_loss_rule_id,exit_rule_id,approved_for_daily,generated_at,data_start_date,data_end_date,status_note
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,next_day_break_signal_high_confirmed,consecutive_accumulation,mature_selected_operation_only,5,5,5,5,4,20.0,-6.5604,-11.315,-14.665,11.5259,-10.2561,6.4,5,20.0,-6.5604,-11.315,False,low,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,next_day_break_signal_high_confirmed,no_tdcc,mature_selected_operation_only,2157,2157,2157,2157,897,36.95,0.14,-3.7037,-30.4233,11.9282,-8.534,7.67,994,33.6,-0.2291,-5.0767,False,medium,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,next_day_break_signal_high_confirmed,weekly_increase,mature_selected_operation_only,43,43,43,43,29,46.51,9.0158,-2.2222,-26.0536,22.3793,-9.3633,8.12,42,47.62,9.2837,-1.5403,False,medium,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,pullback_10ma_confirmed,no_tdcc,mature_selected_operation_only,73,73,73,73,72,30.14,1.2622,-1.996,-12.2973,7.6976,-4.2244,5.6,21,38.1,3.9635,0.0,False,medium,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,pullback_10ma_confirmed,weekly_increase,mature_selected_operation_only,1,1,1,1,1,100.0,6.6986,6.6986,-2.1531,12.201,-2.1531,10.0,1,100.0,6.6986,6.6986,False,low,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,pullback_5ma_confirmed,consecutive_accumulation,mature_selected_operation_only,7,7,7,7,6,71.43,18.3282,19.6429,-14.6444,24.171,-6.6244,8.71,7,71.43,18.3282,19.6429,False,low,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,pullback_5ma_confirmed,no_tdcc,mature_selected_operation_only,766,766,766,766,513,37.21,1.2616,-2.0907,-90.207,9.7638,-6.0042,7.2,260,40.77,3.3501,-1.9648,False,medium,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,all_events,pullback_5ma_confirmed,weekly_increase,mature_selected_operation_only,17,17,17,17,16,52.94,12.6883,6.1047,-14.6667,20.2589,-7.1305,8.0,17,52.94,12.6883,6.1047,True,low,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,snapshot_missing,next_day_break_signal_high_confirmed,consecutive_accumulation,mature_selected_operation_only,5,5,5,5,4,20.0,-6.5604,-11.315,-14.665,11.5259,-10.2561,6.4,5,20.0,-6.5604,-11.315,False,low,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
volume_range_breakout,volume_breakout_confirmed_operation,confirmed_operation,historical_mature_formal_event,snapshot_missing,next_day_break_signal_high_confirmed,no_tdcc,mature_selected_operation_only,2157,2157,2157,2157,897,36.95,0.14,-3.7037,-30.4233,11.9282,-8.534,7.67,994,33.6,-0.2291,-5.0767,False,medium,confirmation_next_open,signal_low_stop,signal_low_stop_or_fixed_10d_close,False,2026-06-20 07:22:15 Asia/Taipei,20250508,20260604,historical selected formal operation rows; report bucket comes only from as-published daily snapshots when available
