stock_id,stock_name,has_md,has_pdf,has_json,md_path,pdf_path,json_path,md_raw_url,pdf_raw_url,md_pages_url,md_github_api_url,json_github_api_url,report_status,updated_at
1815,富喬,True,True,True,output/latest/individual_stock_reports/1815_latest.md,output/latest/individual_stock_reports/1815_latest.pdf,output/latest/individual_stock_reports/1815_latest.json,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/1815_latest.md,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/1815_latest.pdf,https://LeoChen0727.github.io/tdcc-weekly-report/latest/individual_stock_reports/1815_latest.md,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/1815_latest.md?ref=main,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/1815_latest.json?ref=main,standard_rawdata_report,2026-05-26 05:30:06 Asia/Taipei
2330,台積電,True,True,True,output/latest/individual_stock_reports/2330_latest.md,output/latest/individual_stock_reports/2330_latest.pdf,output/latest/individual_stock_reports/2330_latest.json,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/2330_latest.md,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/2330_latest.pdf,https://LeoChen0727.github.io/tdcc-weekly-report/latest/individual_stock_reports/2330_latest.md,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/2330_latest.md?ref=main,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/2330_latest.json?ref=main,standard_rawdata_report,2026-05-26 05:30:07 Asia/Taipei
2353,宏碁,True,True,True,output/latest/individual_stock_reports/2353_latest.md,output/latest/individual_stock_reports/2353_latest.pdf,output/latest/individual_stock_reports/2353_latest.json,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/2353_latest.md,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/2353_latest.pdf,https://LeoChen0727.github.io/tdcc-weekly-report/latest/individual_stock_reports/2353_latest.md,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/2353_latest.md?ref=main,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/2353_latest.json?ref=main,standard_rawdata_report,2026-05-26 05:30:08 Asia/Taipei
2484,希華,True,True,True,output/latest/individual_stock_reports/2484_latest.md,output/latest/individual_stock_reports/2484_latest.pdf,output/latest/individual_stock_reports/2484_latest.json,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/2484_latest.md,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/2484_latest.pdf,https://LeoChen0727.github.io/tdcc-weekly-report/latest/individual_stock_reports/2484_latest.md,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/2484_latest.md?ref=main,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/2484_latest.json?ref=main,standard_rawdata_report,2026-05-26 05:30:09 Asia/Taipei
8299,群聯,True,True,True,output/latest/individual_stock_reports/8299_latest.md,output/latest/individual_stock_reports/8299_latest.pdf,output/latest/individual_stock_reports/8299_latest.json,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/8299_latest.md,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/output/latest/individual_stock_reports/8299_latest.pdf,https://LeoChen0727.github.io/tdcc-weekly-report/latest/individual_stock_reports/8299_latest.md,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/8299_latest.md?ref=main,https://api.github.com/repos/LeoChen0727/tdcc-weekly-report/contents/output/latest/individual_stock_reports/8299_latest.json?ref=main,standard_rawdata_report,2026-05-26 05:30:30 Asia/Taipei
