date,market,source_name,source_url,warrant_id,warrant_name,stock_id,stock_name,call_put_raw,call_put,volume,turnover,close,issuer,issued_quantity,cancelled_quantity,latest_warrant_count,float_quantity
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03001U,臺股指凱基57售01,0001,臺股指數,認售,put,0,0,,凱基,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03004T,臺股指群益5C售05,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03005T,臺股指群益5C售06,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03006T,臺股指群益5C售07,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03008T,臺股指元大5A售29,0001,臺股指數,認售,put,27000,9960,0.39,元大,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03014T,臺股指凱基5A售47,0001,臺股指數,認售,put,100000,29700,0.29,凱基,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03015T,臺股指凱基5C售16,0001,臺股指數,認售,put,0,0,,凱基,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03016T,臺股指凱基5C售17,0001,臺股指數,認售,put,44000,17270,0.4,凱基,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03024T,臺股指群益65售04,0001,臺股指數,認售,put,15000,20260,1.37,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03029T,臺股指國票5A售07,0001,臺股指數,認售,put,80000,37500,0.46,國票,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03029U,臺股指群益58售02,0001,臺股指數,認售,put,10000,110,0.02,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03039T,臺股指凱基65售03,0001,臺股指數,認售,put,15000,9150,0.61,凱基,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03043T,臺股指元大5A售30,0001,臺股指數,認售,put,0,0,,元大,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03051T,臺股指富邦5A售14,0001,臺股指數,認售,put,79000,25520,0.32,富邦,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03052T,臺股指富邦5A售15,0001,臺股指數,認售,put,729000,177480,0.25,富邦,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03053T,臺股指富邦5A售16,0001,臺股指數,認售,put,0,0,,富邦,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03054T,臺股指富邦5A售17,0001,臺股指數,認售,put,43000,10620,0.35,富邦,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03055T,臺股指富邦5B售10,0001,臺股指數,認售,put,40000,12000,0.3,富邦,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03058T,臺股指凱基5A售48,0001,臺股指數,認售,put,10000,3500,0.35,凱基,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03060T,臺股指群益5A售19,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03061T,臺股指群益5A售20,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03062T,臺股指群益5A售21,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03063T,臺股指群益5A售22,0001,臺股指數,認售,put,0,0,,群益,,,,
20260616,TWSE,TWSE_MI_INDEX_0999P_JSON,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260616&type=0999P&response=json,03078T,臺股指凱基5A售49,0001,臺股指數,認售,put,20000,9800,0.49,凱基,,,,
