date,market,source_name,source_url,warrant_id,warrant_name,stock_id,stock_name,call_put_raw,call_put,volume,turnover,close,issuer,issued_quantity,cancelled_quantity,latest_warrant_count,float_quantity
20260520,,,,031040,臺股指元大56購07,0001,臺股指數,認購,call,0,0,,元大,,,,
20260520,,,,031593,臺股指中信56購01,0001,臺股指數,認購,call,0,0,,中信,,,,
20260520,,,,032048,臺股指元富56購10,0001,臺股指數,認購,call,0,0,,元富,,,,
20260520,,,,032261,臺股指富邦62購01,0001,臺股指數,認購,call,0,0,,富邦,,,,
20260520,,,,032308,臺股指元大59購01,0001,臺股指數,認購,call,0,0,,元大,,,,
20260520,,,,032379,臺股指富邦5B購01,0001,臺股指數,認購,call,0,0,,富邦,,,,
20260520,,,,032542,臺股指凱基5A購02,0001,臺股指數,認購,call,0,0,,凱基,,,,
20260520,,,,032722,臺股指富邦5B購02,0001,臺股指數,認購,call,0,0,,富邦,,,,
20260520,,,,033316,臺股指元大55購10,0001,臺股指數,認購,call,0,0,,元大,,,,
20260520,,,,034476,臺股指元大56購09,0001,臺股指數,認購,call,0,0,,元大,,,,
20260520,,,,034477,臺股指元大5B購01,0001,臺股指數,認購,call,0,0,,元大,,,,
20260520,,,,034519,臺股指凱基56購12,0001,臺股指數,認購,call,0,0,,凱基,,,,
20260520,,,,034520,臺股指凱基5B購01,0001,臺股指數,認購,call,0,0,,凱基,,,,
20260520,,,,034657,臺股指富邦59購01,0001,臺股指數,認購,call,0,0,,富邦,,,,
20260520,,,,035105,臺股指元富56購14,0001,臺股指數,認購,call,0,0,,元富,,,,
20260520,,,,035106,臺股指元富56購15,0001,臺股指數,認購,call,0,0,,元富,,,,
20260520,,,,035190,臺股指元大56購12,0001,臺股指數,認購,call,0,0,,元大,,,,
20260520,,,,035256,臺股指元富59購01,0001,臺股指數,認購,call,0,0,,元富,,,,
20260520,,,,035434,臺股指元大56購13,0001,臺股指數,認購,call,0,0,,元大,,,,
