date,signal_date,main_price_date,source_date,raw_source_date,category,category_cn,breakout_type,stock_id,stock_name,industry,細分族群,theme_group,theme_score,theme_note,revaluation_priority,score,rank,latest_revenue_yoy,cumulative_revenue_yoy,revenue_acceleration_note,revenue_warning,revenue_release_date,return_after_revenue_1d,return_after_revenue_3d,return_5d,return_10d,return_20d,return_60d,return_120d,off_60d_low_pct,off_120d_low_pct,already_priced_in,priced_in_reason,close,volume,volume_lots,volume_ratio,ma20,ma60,ema23,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ema23_pct,previous_high,previous_40d_high,previous_60d_high,distance_to_previous_high_pct,distance_to_previous_40d_high_pct,distance_to_previous_60d_high_pct,high_20,low_20,high_60,low_60,high_120,low_120,platform_high,platform_low,platform_width_pct,in_platform,w_bottom_flag,w_bottom_right_side_flag,platform_base_flag,platform_right_side_flag,pullback_entry_zone_flag,pullback_right_side_flag,ma20_reclaim_setup_flag,early_attack_volume_flag,early_entry_watch_flag,right_side_follow_through_flag,rebound_from_5d_low_pct,neckline_price,neckline_source,neckline_distance_pct,neckline_challenge_flag,neckline_breakout_flag,platform_breakout_flag,volume_confirmed_breakout,breakout_close_near_high_flag,false_breakout_risk,pattern_stage,short_platform_high,short_platform_low,short_platform_width_pct,higher_lows_flag,ma5_turning_up_flag,ma10_turning_up_flag,near_ma,available_days,price_data_warning,tdcc_date,holder_400_pct,holder_400_change,holder_1000_pct,holder_1000_change,tdcc_judgement,tdcc_weeks_used,tdcc_400_change_sum,tdcc_1000_change_sum,tdcc_400_up_weeks,tdcc_1000_up_weeks,tdcc_accumulation_signal,tdcc_accumulation_note,main_force_net_lots,institutional_net_lots,eight_banks_net_lots,chip_flow_adjusted_net_lots,positive_streak_days,latest_positive,chart_path,chart_url,price_data_path,chart_days,note,ticker,name,market,judge,rebound_judge,revenue_period,revenue_yoy_pct,cumulative_yoy_pct,open,high,low,gap_ma20_pct,gap_ma60_pct,gap_ema23_pct,return_5d_pct,return_10d_pct,return_20d_pct,return_60d_pct,return_120d_pct,previous_20d_high,previous_20d_low,previous_40d_low,previous_60d_low,consolidation_range_pct,breakout_pct,limit_up_breakout,abnormal_volume_up,distance_to_high_60_pct,warrant_flow_signal,warrant_flow_score,warrant_flow_warning,call_turnover,put_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,low_float_call_spike_count,top_issuer,warrant_note,is_construction_recognition,recognition_type,revenue_signal_type,revenue_applicability_note,repeat_signal_date,consecutive_appear_days_any_category,consecutive_appear_days_same_category,appear_count_5d,appear_count_10d,appear_count_20d,first_seen_date,last_seen_date,multi_category_flags,repeat_appear_label,repeat_appear_note,source_row_index,theme_name,presentation_priority,model_score,theme_candidate_count,theme_priority_high_count,theme_priority_confirm_count,theme_strict_breakout_count,theme_true_breakout_count,theme_volume_breakout_count,theme_near_high_count,theme_revenue_growth_count,theme_revenue_low_response_count,theme_tdcc_strong_count,theme_tdcc_mild_count,theme_tdcc_distribution_warning_count,theme_warrant_bullish_count,theme_warrant_bearish_count,theme_overheated_count,theme_avg_volume_ratio,theme_avg_relative_strength_vs_benchmark,theme_leader_stock_id,theme_leader_stock_name,theme_leader_confirmed,theme_breadth_score,theme_risk_score,theme_final_status,theme_market_flow_status,theme_structural_status,theme_mainstream_label,candidate_source_type,candidate_line,candidate_line_group,two_line_overlap_flag,theme_leadership_note,theme_strength_score,catalyst_strength_score,catalyst_tags,fundamental_catalyst_score,fundamental_catalyst_tags,event_catalyst_tags,pre_breakout_catalyst_flag,similar_to_shihsinko_flag,eps_surprise_flag,earnings_acceleration_flag,margin_improvement_flag,profit_turnaround_flag,undervalued_after_eps_flag,revenue_good_eps_unconfirmed_flag,theme_catalyst_flag,theme_catalyst_tags,catalyst_date,catalyst_source,catalyst_summary,price_reaction_after_catalyst,price_reaction_level,already_reacted_to_catalyst,catalyst_quality,catalyst_confidence,price_return_1d_after_catalyst,price_return_3d_after_catalyst,price_return_5d_after_catalyst,price_return_20d_after_catalyst,volume_ratio_after_catalyst,long_upper_shadow_after_catalyst,gap_up_failed_after_catalyst,low_reaction_after_catalyst,catalyst_overheated,event_calendar_tags,event_proximity_score,nearest_event_date,nearest_event_type,nearest_event_name,days_to_nearest_event,event_calendar_source
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,4106,雃博,生技醫療業,,,,,,151.0,,,,,,,,,,,,,,,,,,25.1,1228385.0,1228.38,6.7,23.48,23.26,23.63,,,,,24.7,24.7,,1.62,1.62,,,,,,,23.75,22.75,4.4,,False,False,True,False,False,True,True,False,True,False,7.96,24.7,previous_60d_high,1.62,False,True,True,True,False,False,platform_breakout,23.75,22.75,4.4,False,True,True,,306.0,,20260703,,,,,,3,0.05,0.05,2,2,strong_accumulation,近幾週400張與1000張同步累積,,,,,,,,,data/daily_price,180,嚴格突破；量比6.7x；月營收YoY 26.8%；累計YoY 8.3%；TDCC近幾週400張與1000張同步累積,4106,雃博,TWSE,強突破候選,,11506.0,26.754800125904943,8.300847461277558,24.3,25.9,24.2,6.88,7.92,6.22,6.58,8.19,7.04,11.31,12.05,23.75,22.75,22.75,22.0,8.57,1.62,0.0,0.0,,,,,,,,,,,,,,,,,20260713,1,1,1,1,1,20260713,20260713,true_breakout,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。,0,生技醫療業,,151.0,12,0,0,1,1,2,2,9,0,5,5,2,0,0,2,1.7,0.0,4106,雃博,True,84,44.0,mainstream_leader,mainstream_leader,non_mainstream_theme,non_mainstream_flow_active,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_leader；帶量突破 / 嚴格突破,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;生技醫療業,0,,,False,False,False,False,False,False,False,False,False,生技醫療業,20260713,https://openapi.twse.com.tw/v1/opendata/t187ap05_L,calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d,"1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,5876,上海商銀,金融保險業,,,,,,148.0,,,,,,,,,,,,,,,,,,44.15,25943112.0,25943.11,2.01,42.39,40.75,42.14,,,,,43.5,43.5,,1.49,1.49,,,,,,,43.5,41.2,5.58,,True,True,True,True,False,True,True,False,True,False,5.88,43.5,previous_60d_high,1.49,False,True,True,True,True,False,breakout_confirmed,42.95,41.4,3.74,True,True,True,,306.0,,20260703,,,,,,3,0.06,-0.02,1,1,mild_accumulation,近幾週其中一項大戶級距增加,,,,,,,,,data/daily_price,180,嚴格突破；量比2.01x；月營收YoY -4.4%；累計YoY -1.6%；TDCC近幾週大戶溫和增加,5876,上海商銀,TWSE,強突破候選,,11506.0,-4.387670036604906,-1.5643545596247623,43.2,44.4,43.15,4.15,8.35,4.76,5.12,4.13,5.12,10.93,10.93,43.5,41.2,38.65,38.2,12.55,1.49,0.0,0.0,,,,,,,,,,,,,,,,,20260713,4,1,4,7,15,20260526,20260713,true_breakout,continued_many_days,連續 4 日上榜，需區分醞釀延續或訊號鈍化。,1,金融保險業,,148.0,14,0,0,1,1,2,10,11,0,0,4,10,0,0,0,0.97,0.0,5876,上海商銀,True,100,100.0,mainstream_follow_through,mainstream_follow_through,non_mainstream_theme,non_mainstream_flow_active,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_follow_through；帶量突破 / 嚴格突破,2,0,material_information;金融保險業;dividend_calendar;calendar_ex_right_dividend,0,,material_information;金融保險業,False,False,False,False,False,False,False,False,True,金融保險業,20260713,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1.事實發生日:115/07/09
2.公司名稱:上海商業儲蓄銀行股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:無
5.發生緣由:公告本公司115年6月份合併自結損益
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
  公告本公司115年6月份合併自結損益：
  單位:億元
  ------6月損益-----------------累計1-6月損益---------------
   合併    母公司        合併       母公司     基本EPS(元)
   稅前   業主稅後       稅前      業主稅後
   24.97   19.27        150.72      100.98        2.08
  ----------------------------------------------------------；calendar event: ex_right_dividend on 20260728; status=confirmed; proximity=within_14d","1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,dividend_calendar;calendar_ex_right_dividend,1,20260728,ex_right_dividend,除權息,14,TWSE ex-right/ex-dividend calendar
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,8421,旭源,其他,,,,,,121.0,,,,,,,,,,,,,,,,,,15.35,1300000.0,1300.0,7.99,13.4,13.43,13.56,,,,,15.2,15.2,,0.99,0.99,,,,,,,15.2,12.5,21.6,,True,True,True,True,False,False,False,True,False,True,16.73,15.2,previous_60d_high,0.99,False,True,True,True,True,False,breakout_confirmed,15.2,12.65,20.16,True,True,True,,306.0,,20260703,,,,,,3,0.09,0.11,2,1,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比7.99x；月營收YoY 46.6%；累計YoY 14.9%；TDCC近幾週大戶溫和增加,8421,旭源,TPEx,強突破候選,,11506.0,46.58966686174266,14.890523272741682,14.6,15.45,14.2,14.55,14.26,13.17,17.18,18.08,21.34,12.04,15.41,15.2,12.5,12.5,12.5,21.6,0.99,0.0,0.0,,,,,,,,,,,,,,,,,20260713,1,1,1,1,1,20260713,20260713,true_breakout,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。,2,其他,,121.0,15,0,0,2,2,4,8,12,0,0,6,9,0,0,3,1.64,0.0,8421,旭源,True,100,100.0,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;其他,0,,,False,False,False,False,False,False,False,False,False,其他,20260713,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap05_O,calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d,"1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,1709,和益,化學工業,,,,,,119.0,,,,,,,,,,,,,,,,,,26.8,18769827.0,18769.83,5.57,22.5,20.21,22.63,,,,,25.45,25.45,,5.3,5.3,,,,,,,25.45,20.55,23.84,,True,True,True,True,False,False,False,True,False,True,14.53,25.45,previous_60d_high,5.3,False,True,True,True,True,False,breakout_confirmed,25.45,21.0,21.19,True,True,True,,306.0,,20260703,,,,,,3,0.16,0.02,1,1,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比5.57x；月營收YoY 70.1%；累計YoY 6.1%；TDCC近幾週大戶溫和增加,1709,和益,TWSE,強突破候選,,11506.0,70.13531938213282,6.14631037446388,26.3,26.8,25.7,19.12,32.63,18.42,13.08,27.32,28.54,40.68,58.58,25.45,20.55,18.05,17.85,41.0,5.3,1.0,0.0,,,,,,,,,,,,,,,,,20260713,2,1,4,8,11,20260525,20260713,true_breakout,continued_2_3d,連續 2 日上榜，訊號延續，但仍需量價與籌碼確認。,3,化學工業,,119.0,8,0,0,1,1,1,1,5,0,1,6,1,2,0,1,1.45,0.0,1709,和益,True,55,22.0,mainstream_leader,mainstream_leader,non_mainstream_theme,non_mainstream_flow_active,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_leader；帶量突破 / 嚴格突破,2,0,investor_conference;化學工業;monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,investor_conference;化學工業,False,False,False,False,False,False,False,False,True,化學工業,20260713,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"符合條款第四條第XX款：12
事實發生日：115/07/14
1.召開法人說明會之日期：115/07/14
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：台北市中山區建國北路一段96號13樓
4.法人說明會擇要訊息：本公司受邀參加台新證券所舉辦之法人說明會
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。；calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d","1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,4513,福裕,電機機械,,,,,,119.0,,,,,,,,,,,,,,,,,,18.5,4969000.0,4969.0,5.0,16.73,15.54,16.59,,,,,18.3,18.3,,1.09,1.09,,,,,,,18.3,15.4,18.83,,True,True,True,True,False,False,False,True,False,True,12.8,18.3,previous_60d_high,1.09,False,True,True,True,True,False,breakout_confirmed,18.3,15.95,14.73,True,True,True,,306.0,,20260703,,,,,,3,-0.14,-0.17,1,0,distribution_warning,近幾週400張與1000張同步減少,,,,,,,,,data/daily_price,180,嚴格突破；量比5.0x；月營收YoY 807.6%；累計YoY 174.2%；TDCC近幾週大戶籌碼轉弱,4513,福裕,TPEx,強突破候選,,11506.0,807.5868384569401,174.19572595228854,18.5,18.5,17.8,10.6,19.06,11.52,10.78,15.99,19.35,14.2,10.78,18.3,15.4,13.95,13.9,31.18,1.09,1.0,0.0,,,,,,,,,,,,,,,,,20260713,1,1,2,2,2,20260707,20260713,pullback_rebound|revenue_pullback|true_breakout,first_seen,首次上榜或資料有限，需後續確認。,4,電機機械,,119.0,19,0,0,2,2,6,6,16,0,1,4,14,0,0,1,2.39,0.0,4513,福裕,True,100,100.0,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電機機械,0,,,False,False,False,False,False,False,False,False,False,電機機械,20260713,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap05_O,calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d,"1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,6241,鑫永洋,通信網路業,,,,,,106.0,,,,,,,,,,,,,,,,,,17.3,2183000.0,2183.0,3.45,14.91,11.82,14.42,,,,,16.55,16.55,,4.53,4.53,,,,,,,16.55,11.5,43.91,,True,True,True,True,False,False,False,False,False,False,18.49,16.55,previous_60d_high,4.53,False,True,True,True,True,False,breakout_confirmed,16.25,14.0,16.07,True,True,True,,306.0,,20260703,,,,,,3,-0.69,-2.7,0,0,distribution_warning,近幾週400張與1000張同步減少,,,,,,,,,data/daily_price,180,嚴格突破；量比3.45x；月營收YoY -1.2%；累計YoY -5.4%；TDCC近幾週大戶籌碼轉弱,6241,鑫永洋,TPEx,強突破候選,,11506.0,-1.1793993538021506,-5.404799701185919,15.25,17.3,15.0,15.99,46.33,19.97,13.44,13.44,36.76,70.44,24.01,16.55,11.5,9.8,8.55,68.88,4.53,1.0,0.0,,,,,,,,,,,,,,,,,20260713,1,1,1,1,1,20260713,20260713,true_breakout,first_seen,首次上榜，屬新訊號，需確認量價、TDCC 與 benchmark 表現。,5,通信網路業,,106.0,14,0,0,2,2,7,5,9,1,3,4,7,1,0,2,2.2,0.0,6241,鑫永洋,True,100,100.0,mainstream_overheated,mainstream_overheated,core_mainstream_theme,core_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;通信網路業,0,,,False,False,False,False,False,False,False,False,False,通信網路業,20260713,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap05_O,calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d,"1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,2637,慧洋-KY,航運業,,,,,,105.0,,,,,,,,,,,,,,,,,,84.7,6524259.0,6524.26,1.67,76.8,75.37,77.24,,,,,84.0,84.0,,0.83,0.83,,,,,,,83.0,70.8,17.23,,True,False,True,False,False,False,False,False,False,True,11.3,84.0,previous_60d_high,0.83,False,True,True,True,False,True,platform_breakout,83.0,70.8,17.23,False,True,True,,306.0,,20260703,,,,,,3,0.63,0.41,1,1,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比1.67x；月營收YoY 57.9%；累計YoY 32.3%；TDCC近幾週大戶溫和增加,2637,慧洋-KY,TWSE,強突破候選,,11506.0,57.91908933878501,32.316290442538865,83.4,88.0,82.5,10.29,12.39,9.66,14.0,18.13,8.17,13.24,19.13,83.0,70.8,70.7,70.3,18.81,0.83,0.0,0.0,,call_inflow,1.0,,3523010.0,0.0,,2.36,53.59,0.0,富邦,認購權證資金升溫,,,,,20260713,7,7,5,9,19,20260523,20260713,pullback_rebound|revenue_pullback|true_breakout,continued_many_days,連續 7 日上榜，需區分醞釀延續或訊號鈍化。,6,航運業,,105.0,20,0,0,1,1,7,9,15,0,4,8,8,6,0,5,1.37,0.0,2637,慧洋-KY,True,100,100.0,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破,2,0,material_information;航運業;monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,material_information;航運業,False,False,False,False,False,False,False,False,True,航運業,20260713,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1. 原公告日期：
114/03/17
2. 簡述原公告申報內容：
董事會核准購置內海造船株式會社建造之二艘高規格散裝貨輪案
交易數量：39,000噸散裝貨輪二艘
單位價格：不高於USD 35,375,000
交易總金額：不高於USD 70,750,000
3. 變動緣由及主要內容：
原公告取得資產案因雙方未達共識故終止。
4. 變動後對公司財務業務之影響：
因尚未簽訂契約及支付款項，故對本公司財務業務無重大影響。
5. 其他應敘明事項：
無。；calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d","1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,2527,宏璟,建材營造,,,,,,104.0,,,,,,,,,,,,,,,,,,45.65,3445397.0,3445.4,2.23,40.56,36.71,40.29,,,,,43.4,43.4,,5.18,5.18,,,,,,,43.4,34.15,27.09,,True,True,True,True,False,False,False,False,False,False,12.02,43.4,previous_60d_high,5.18,False,True,True,True,False,False,platform_breakout,43.4,39.15,10.86,True,True,True,,306.0,,20260703,,,,,,3,-0.44,0.44,0,2,mild_accumulation,近幾週其中一項大戶級距增加,,,,,,,,,data/daily_price,180,嚴格突破；量比2.23x；月營收YoY 365.1%；累計YoY 2533.2%；TDCC近幾週大戶溫和增加,2527,宏璟,TWSE,強突破候選,,11506.0,365.123018807587,2533.2289075556096,43.0,46.5,43.0,12.54,24.34,13.29,10.8,13.14,31.94,25.93,42.88,43.4,34.15,32.7,32.7,32.72,5.18,0.0,0.0,,no_signal,0.0,,137760.0,0.0,,,,0.0,國票,首日缺少歷史比較，權證成交金額未達觀察門檻,True,營建認列型,營建認列型 / 交屋認列型,,20260713,1,1,2,4,10,20260615,20260713,true_breakout,first_seen,首次上榜或資料有限，需後續確認。,7,建材營造,,104.0,13,0,0,1,1,1,6,13,0,1,2,10,0,0,1,1.03,0.0,2527,宏璟,True,100,100.0,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破,2,0,material_information;建材營造;monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,material_information;建材營造,False,False,False,False,False,False,False,False,True,建材營造,20260713,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1.董事會決議日期或發生變動日期:115/07/13
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名:簡文祥
4.舊任者簡歷:本公司董事長
5.新任者姓名:簡文祥
6.新任者簡歷:本公司董事長
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:任期屆滿
8.異動原因:任期屆滿改選
9.新任生效日期:115/07/13
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):無；calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d","1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,5488,松普,電子零組件業,,,,,,104.0,,,,,,,,,,,,,,,,,,17.8,10872000.0,10872.0,4.72,13.6,12.06,13.85,,,,,16.2,16.2,,9.88,9.88,,,,,,,16.2,11.7,38.46,,True,True,False,True,False,False,False,False,False,False,34.34,16.2,previous_60d_high,9.88,False,True,True,True,True,False,breakout_confirmed,16.2,12.45,30.12,True,True,True,,306.0,,20260703,,,,,,3,0.69,0.02,2,1,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比4.72x；月營收YoY 79.3%；累計YoY 40.9%；TDCC近幾週大戶溫和增加,5488,松普,TPEx,強突破候選,,11506.0,79.2807013801489,40.87321142703847,17.8,17.8,17.2,30.83,47.64,28.49,15.21,41.27,48.33,72.82,84.46,16.2,11.7,10.85,9.47,49.31,9.88,1.0,0.0,,,,,,,,,,,,,,,,,20260713,7,2,5,7,7,20260524,20260713,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,8,電子零組件業,,104.0,77,0,0,1,1,3,4,69,5,6,40,29,9,1,11,0.9,0.0,5488,松普,True,100,100.0,mainstream_overheated,mainstream_overheated,core_mainstream_theme,core_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破,2,0,shareholder_meeting;電子零組件業;monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,shareholder_meeting;電子零組件業,False,False,False,False,False,False,False,False,True,電子零組件業,20260713,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap05_O; TPEX material information OpenAPI,"1.董事會、股東會決議或公司決定日期:115/07/08
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放普通股股利種類及金額:現金股利新台幣5,495,167元(每股配發新台幣0.06元)
4.除權（息）交易日:115/07/24
5.最後過戶日:115/07/27
6.停止過戶起始日期:115/07/28
7.停止過戶截止日期:115/08/01
8.除權（息）基準日:115/08/01
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.普通股現金股利發放日期:115/08/20
13.以外幣發放現金股利(請填入「是」或「否」):否
14.外幣現金股利發放幣別:不適用
15.外幣現金股利發放對象:不適用
16.外幣現金股利匯率決定方式:不適用
17.其他應敘明事項:無；calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d","1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
20260713,20260713,20260713,20260713,20260713,true_breakout,嚴格突破,true_breakout,6505,台塑化,油電燃氣業,,,,,,101.0,,,,,,,,,,,,,,,,,,63.1,33452848.0,33452.85,2.41,55.74,53.57,56.29,,,,,61.4,61.4,,2.77,2.77,,,,,,,61.4,50.3,22.07,,True,True,True,True,False,False,False,False,False,False,10.51,61.4,previous_60d_high,2.77,False,True,True,True,False,False,platform_breakout,61.4,53.0,15.85,True,True,True,,306.0,,20260703,,,,,,3,0.05,0.07,2,2,strong_accumulation,近幾週400張與1000張同步累積,,,,,,,,,data/daily_price,180,嚴格突破；量比2.41x；月營收YoY 18.5%；累計YoY 8.2%；TDCC近幾週400張與1000張同步累積,6505,台塑化,TWSE,強突破候選,,11506.0,18.463351578114,8.204637445122131,60.5,64.4,60.5,13.19,17.79,12.1,7.13,17.94,22.76,19.06,33.4,61.4,50.3,49.1,49.1,25.05,2.77,0.0,0.0,,call_put_bullish,3.0,,9352470.0,3110.0,3007.23,173.48,28.6,0.0,國票,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,,20260713,1,1,4,8,13,20260523,20260713,true_breakout,first_seen,首次上榜或資料有限，需後續確認。,9,油電燃氣業,,101.0,2,0,0,1,1,1,1,1,0,2,0,0,1,0,0,1.97,0.0,6505,台塑化,True,31,0.0,emerging_theme,emerging_theme,non_mainstream_theme,non_mainstream_flow_active,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,emerging_theme；帶量突破 / 嚴格突破,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;油電燃氣業,0,,,False,False,False,False,False,False,False,False,False,油電燃氣業,20260713,https://openapi.twse.com.tw/v1/opendata/t187ap05_L,calendar event: monthly_revenue_expected_window on 20260801; status=expected_window; proximity=within_30d,"1d=n/a%, 5d=n/a%, 20d=n/a%",none,False,,,,,,,,,,True,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,20260801,monthly_revenue_expected_window,202607 monthly revenue expected window,18,rule_based_from_Taiwan_monthly_revenue_deadline
