signal_date,source_row_index,stock_id,stock_name,industry,primary_theme,effective_primary_theme,secondary_themes,effective_structural_theme_bucket,effective_mainstream_label,report_line_memberships,mainstream_report_eligible,non_mainstream_report_eligible,dual_report_membership_flag,report_bucket,model_id,model_name_zh,model_group,main_condition_met,entry_basis,model_score,score_components,risk_penalty_tags,original_category,tdcc_status,warrant_flow_signal,volume_ratio,return_5d,return_20d,next_confirmation,model_main_conditions,model_add_score_items,model_forbidden_veto,model_operation_guidance,selection_semantics,model_rank,base_model_score,operation_score,tdcc_score,pattern_score,risk_penalty,final_rank_score,rank_reason_zh,recommended_usage,recommended_close_exit_horizon,best_close_win_rate_pct,best_avg_close_return_pct,recommended_high_exit_horizon,best_avg_high_return_pct,best_high_5pct_hit_rate_pct,recommended_sample_size,recommended_unique_stocks,recommended_sample_status,model_revision_note,report_line,report_bucket_zh,source_category_zh,effective_primary_theme_zh,effective_structural_theme_bucket_zh,tdcc_status_zh,warrant_flow_signal_zh,risk_tags_zh,downgrade_flags_zh,next_confirmation_zh,recommended_usage_zh,score_components_zh,why_selected_human_zh,why_selected_zh,source_hit_labels_zh,merged_source_categories_zh,operation_reminder_zh,same_model_repeat_status_zh,same_model_repeat_note_zh,merged_same_model_source_count,source_hit_count,merged_model_ids,merged_source_row_indices,source_row_indices,merged_source_categories,source_hit_labels,merged_next_confirmations,merged_score_components,merged_risk_penalty_tags,report_model_key,display_rank,same_model_consecutive_days,same_model_appear_count_5d,same_model_appear_count_10d,same_model_repeat_status,model_rank_overall,model_rank_new_signal,model_rank_repeated_signal,display_rank_new_signal,display_rank_repeated_signal,frontpage_display_allowed,frontpage_duplicate_reason,frontpage_duplicate_reason_zh,why_selected,risk_tags,downgrade_flags,tdcc_direction_zh,tdcc_400_change,tdcc_600_change,tdcc_800_change,tdcc_1000_change,tdcc_big_holder_summary_zh,tdcc_grade_change_summary_zh,tdcc_risk_text_zh
20260702,279,8028,昇陽半導體,,半導體設備_CoWoS,半導體設備_CoWoS,晶圓再生,semiconductor_equipment_material_theme,core_mainstream,mainstream,True,False,False,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,91.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.76x +0.0 | warrant bullish +5 | 熱門族群標籤 +12:半導體設備_CoWoS | 晶圓再生 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,call_put_bullish,0.76,6.13,-6.97,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,1,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,半導體設備_CoWoS,欄位尚未完成 / 暫用現有資料,欄位尚未完成 / 暫用現有資料,認購 / 認售偏多,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.76x +0.0 | 權證偏多 +5 | 熱門族群標籤 +12:半導體設備_CoWoS | 晶圓再生 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。權證偏多。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。權證偏多。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜10天，5日出現5次，10日出現10次，列入重複進榜表。,1,1,hot_theme_pullback,279,279,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.76x +0.0 / warrant bullish +5 / 熱門族群標籤 +12:半導體設備_CoWoS / 晶圓再生 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,1,10,5,10,repeated_same_model_signal,1,,1,,連續榜 #1,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。權證偏多。具族群題材。,,,強負向,-2.01,-2.82,-2.28,-2.83,大戶籌碼強負向，需降低追價與過度解讀。,>400張減少-2.01pct；>600張減少-2.82pct；>800張減少-2.28pct；>1000張減少-2.83pct,TDCC轉弱，若價格同步跌破支撐需降級。
20260702,280,8039,台虹,,PCB_CCL_ABF材料,PCB_CCL_ABF材料,,pcb_ccl_theme,core_mainstream,mainstream,True,False,False,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,91.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.63x +0.0 | warrant bullish +5 | 熱門族群標籤 +12:PCB_CCL_ABF材料 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,call_inflow,0.63,3.14,-1.66,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,2,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,PCB_CCL_ABF材料,PCB / CCL,欄位尚未完成 / 暫用現有資料,認購流入,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.63x +0.0 | 權證偏多 +5 | 熱門族群標籤 +12:PCB_CCL_ABF材料 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。權證偏多。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。權證偏多。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,新進榜,本模型新進榜，列入新進榜排名。,1,1,hot_theme_pullback,280,280,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.63x +0.0 / warrant bullish +5 / 熱門族群標籤 +12:PCB_CCL_ABF材料 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,2,1,2,4,new_model_signal,2,1,,新進榜 #1,,False,duplicate_stock_already_shown_on_frontpage,首頁已列示,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。權證偏多。具族群題材。,,,強正向,0.35,0.09,0.64,1.01,大戶籌碼強正向，但仍需搭配價格與量價確認。,>400張增加0.35pct；>600張增加0.09pct；>800張增加0.64pct；>1000張增加1.01pct,TDCC為加分項，不可單獨作為買進理由。
20260702,289,1503,士電,,重電電網,重電電網,,power_grid_theme,core_mainstream,mainstream,True,False,False,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,86.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.34x +0.0 | 熱門族群標籤 +12:重電電網 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,no_signal,0.34,-2.26,-2.46,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,3,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,重電電網,重電 / 電網,欄位尚未完成 / 暫用現有資料,無明確權證訊號,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.34x +0.0 | 熱門族群標籤 +12:重電電網 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜5天，5日出現5次，10日出現5次，列入重複進榜表。,1,1,hot_theme_pullback,289,289,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.34x +0.0 / 熱門族群標籤 +12:重電電網 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,3,5,5,5,repeated_same_model_signal,3,,10,,連續榜 #10,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,,,中性,-0.37,0.06,0.08,0.08,大戶籌碼中性，需看價格、量能與族群。,>400張減少-0.37pct；>600張增加0.06pct；>800張增加0.08pct；>1000張增加0.08pct,籌碼未形成明確方向。
20260702,290,1513,中興電,,重電電網,重電電網,,power_grid_theme,core_mainstream,mainstream,True,False,False,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,86.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.24x +0.0 | 熱門族群標籤 +12:重電電網 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,no_signal,0.24,-4.59,-4.34,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,4,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,重電電網,重電 / 電網,欄位尚未完成 / 暫用現有資料,無明確權證訊號,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.24x +0.0 | 熱門族群標籤 +12:重電電網 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜5天，5日出現5次，10日出現6次，列入重複進榜表。,1,1,hot_theme_pullback,290,290,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.24x +0.0 / 熱門族群標籤 +12:重電電網 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,4,5,5,6,repeated_same_model_signal,4,,9,,連續榜 #9,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,,,強正向,1.64,1.4,1.55,1.36,大戶籌碼強正向，但仍需搭配價格與量價確認。,>400張增加1.64pct；>600張增加1.40pct；>800張增加1.55pct；>1000張增加1.36pct,TDCC為加分項，不可單獨作為買進理由。
20260702,193,1727,中華化,,特化材料,特化材料,特化化學;電子材料,specialty_material_theme,core_mainstream,mainstream|non_mainstream,True,True,True,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,86.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.72x +0.0 | 熱門族群標籤 +12:特化材料 | 特化化學 | 電子材料 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,,0.72,-1.39,-2.02,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,5,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,特化材料,欄位尚未完成 / 暫用現有資料,欄位尚未完成 / 暫用現有資料,欄位尚未完成 / 暫用現有資料,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.72x +0.0 | 熱門族群標籤 +12:特化材料 | 特化化學 | 電子材料 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜6天，5日出現5次，10日出現7次，列入重複進榜表。,1,1,hot_theme_pullback,193,193,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.72x +0.0 / 熱門族群標籤 +12:特化材料 / 特化化學 / 電子材料 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,5,6,5,7,repeated_same_model_signal,5,,8,,連續榜 #8,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,,,強正向,1.75,1.95,1.52,2.76,大戶籌碼強正向，但仍需搭配價格與量價確認。,>400張增加1.75pct；>600張增加1.95pct；>800張增加1.52pct；>1000張增加2.76pct,TDCC為加分項，不可單獨作為買進理由。
20260702,194,1802,台玻,,玻纖布,玻纖布,PCB_CCL_ABF材料,glass_fiber_ccl_theme,core_mainstream,mainstream|non_mainstream,True,True,True,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,86.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.48x +0.0 | 熱門族群標籤 +12:玻纖布 | PCB_CCL_ABF材料 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,put_inflow,0.48,1.15,-1.95,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,6,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,玻纖布,玻纖布 / CCL,欄位尚未完成 / 暫用現有資料,認售流入,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.48x +0.0 | 熱門族群標籤 +12:玻纖布 | PCB_CCL_ABF材料 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜2天，5日出現3次，10日出現6次，列入重複進榜表。,1,1,hot_theme_pullback,194,194,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.48x +0.0 / 熱門族群標籤 +12:玻纖布 / PCB_CCL_ABF材料 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,6,2,3,6,repeated_same_model_signal,6,,17,,連續榜 #17,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,,,強正向,1.26,1.21,1.08,1.14,大戶籌碼強正向，但仍需搭配價格與量價確認。,>400張增加1.26pct；>600張增加1.21pct；>800張增加1.08pct；>1000張增加1.14pct,TDCC為加分項，不可單獨作為買進理由。
20260702,389,1815,富喬,,玻纖布,玻纖布,PCB_CCL_ABF材料,glass_fiber_ccl_theme,core_mainstream,mainstream,True,False,False,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,86.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.79x +0.0 | 熱門族群標籤 +12:玻纖布 | PCB_CCL_ABF材料 | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,,0.79,-5.14,-4.69,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,7,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,玻纖布,玻纖布 / CCL,欄位尚未完成 / 暫用現有資料,欄位尚未完成 / 暫用現有資料,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.79x +0.0 | 熱門族群標籤 +12:玻纖布 | PCB_CCL_ABF材料 | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜2天，5日出現3次，10日出現4次，列入重複進榜表。,1,1,hot_theme_pullback,389,389,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.79x +0.0 / 熱門族群標籤 +12:玻纖布 / PCB_CCL_ABF材料 / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,7,2,3,4,repeated_same_model_signal,7,,19,,連續榜 #19,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,,,強正向,3.87,3.43,3.53,3.21,大戶籌碼強正向，但仍需搭配價格與量價確認。,>400張增加3.87pct；>600張增加3.43pct；>800張增加3.53pct；>1000張增加3.21pct,TDCC為加分項，不可單獨作為買進理由。
20260702,373,2344,華邦電,,記憶體儲存,記憶體儲存,DRAM/Flash,memory_hbm_theme,core_mainstream,mainstream,True,False,False,mainstream,hot_theme_pullback,熱門族群回檔模型,pdf_core_model,True,signal_date_next_open,86.0,base=50 | profile=hot_theme_pullback | volume_ratio:0.69x +0.0 | 熱門族群標籤 +12:記憶體儲存 | DRAM | Flash | near 23EMA/support +10 | EMA23 slope proxy up +6 | pullback entry zone +5 | pullback volume not chasing +3,,pattern,,put_inflow,0.69,-16.4,3.38,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,必須有熱門族群標籤，且股價回到23EMA或合理支撐區附近；不以營收作為必要條件。,熱門族群標籤、接近23EMA或支撐、23EMA向上、量縮回檔、TDCC正向、權證偏多、位階不過高可加分。,基本族群不是入選條件；沒有熱門族群標籤不得進本模型。營收只作加減分，不作必要條件。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,model_condition_met_rank_by_score_no_theme_veto,8,,,,,,,,intraday_target_watch,D+5,53.22,1.27,D+20,15.23,82.82,1173,414,ok_first_pass,盤中最高價命中率/高點報酬較好，但收盤勝率不足；只能作短線目標價或移動停利研究，不可寫成收盤持有勝率。,mainstream,主流,型態觀察,記憶體儲存,記憶體 / HBM,欄位尚未完成 / 暫用現有資料,認售流入,依模型風險欄位管理,無明確降級旗標,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA、支撐、TDCC與題材延續。,基礎分=50 | 參數=熱門族群回檔模型 | 量比:0.69x +0.0 | 熱門族群標籤 +12:記憶體儲存 | DRAM | Flash | 接近23EMA / 支撐 +10 | 23EMA斜率向上 +6 | 回檔買點區 +5 | 回檔量縮、不追高 +3,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,型態觀察,型態觀察,熱門族群回檔以族群標籤與23EMA附近支撐為主；若族群退潮或跌破支撐需降風險。,重複進榜,同一模型連續上榜2天，5日出現2次，10日出現2次，列入重複進榜表。,1,1,hot_theme_pullback,373,373,pattern,pattern,用於本夢比或題材主導族群的回檔買點；買後追蹤23EMA / 支撐 / TDCC與題材延續。,base=50 / profile=hot_theme_pullback / volume_ratio:0.69x +0.0 / 熱門族群標籤 +12:記憶體儲存 / DRAM / Flash / near 23EMA / support +10 / EMA23 slope proxy up +6 / pullback entry zone +5 / pullback volume not chasing +3,,hot_theme_pullback,8,2,2,2,repeated_same_model_signal,8,,21,,連續榜 #21,False,same_model_repeat_moved_to_persistence_table,同模型重複進榜，移至延續表,符合熱門族群回檔模型，具熱門族群標籤，股價回測23EMA或支撐後轉強。具族群題材。,,,強負向,-1.05,-1.08,-1.09,-1.02,大戶籌碼強負向，需降低追價與過度解讀。,>400張減少-1.05pct；>600張減少-1.08pct；>800張減少-1.09pct；>1000張減少-1.02pct,TDCC轉弱，若價格同步跌破支撐需降級。
