model_id,model_name_zh,model_variant_id,model_variant_version,operation_module_id,adapter_schema_version,lifecycle_contract_version,adapter_mode,approval_version,approval_status,formal_signal_effective_from,rule_spec_id,rule_canonical_sha256,selection_policy,holdout_use_policy,pdf_view,pdf_section,pdf_section_zh,row_type,empty_text_zh,operation_asof_date,operation_source_date_status,report_line,report_line_memberships,display_order,operation_key,stock_id,stock_name,stock_display,rank_reason_zh,risk_tags_zh,taxonomy_status,theme_mainstream_label,primary_theme,industry,lifecycle_state,operation_status,operation_status_zh,operation_quality,operation_quality_zh,row_action_status,buy_rank_eligible,sample_size,win_rate_zh,neutral_rate_zh,failure_rate_zh,avg_return_zh,median_return_zh,baseline_performance_status,baseline_performance_scope,baseline_performance_source,row_metric_status,row_metric_scope,row_metric_id,row_metric_label_zh,row_metric_matched_add_score_ids,row_metric_sample_size,row_metric_win_rate_zh,row_metric_neutral_rate_zh,row_metric_failure_rate_zh,row_metric_avg_return_zh,row_metric_median_return_zh,row_metric_source,row_metric_selection_status,operation_directive_level,formal_model_use_allowed,approved_for_daily,presentation_allowed,production_allowed,source_revenue_period,source_table_date,source_trade_date,source_sequence_index,source_to_trigger_trading_days,source_position_120d_pct,source_shape_return20_pct,source_shape_ema23_slope5_pct,signal_date,signal_sequence_index,signal_close,confirmation_date,confirmation_sequence_index,confirmation_close,entry_date,entry_sequence_index,entry_price,entry_basis_zh,entry_price_status_zh,stop_loss_rule_id,stop_loss_price,stop_loss_label_zh,stop_basis_zh,planned_exit_sequence_index,exit_date,exit_price,exit_rule_zh,confirmation_rule_id,entry_rule_id,exit_rule_id,stop_policy_id,confirmation_offset_trading_days,entry_offset_trading_days,holding_days,planned_holding_days,operation_age_days,holding_session_index_offset,entry_price_basis,exit_price_basis,price_confirmation_basis,same_stock_non_overlap_policy,financial_statement_scope,source_revenue_anomaly_candidate_flag,source_artifacts,monthly_revenue_source_row_sha256,price_source_sha256,taxonomy_source_row_sha256,confirmed_history_artifact,confirmed_history_row_sha256,lifecycle_replay_sha256,adapter_source_status,adapter_note_zh,generated_at,row_canonical_sha256
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,empty_state,目前無操作中追蹤列,20260908,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,active_operation,active_operation,目前無操作中追蹤列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,2026-09-08 19:44:04 Asia/Taipei,3423d87441e353ca8ab320955a68d002e24efa6feeb6d410d7ce53850142f58b
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_operation,本日可買 / 已確認買入候選,empty_state,本日無股票推薦,20260908,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,confirmed_operation,confirmed_operation,本日無股票推薦,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,2026-09-08 19:44:04 Asia/Taipei,a7b8a9c4c83040f0b2cb2e2b5a1dcb64c0c4ca27ecc7b8e1076e3c55ffc8d4be
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_unranked_operation,已確認但未列買入,empty_state,目前無已確認但未列入買進排序列,20260908,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,confirmed_unranked_operation,confirmed_unranked_operation,目前無已確認但未列入買進排序列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,2026-09-08 19:44:04 Asia/Taipei,f5bff3e4802776878be96701dc44d194955b3e7721231d2b873ffbd814edee07
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,pending_confirmation,待確認,empty_state,目前無待確認列,20260908,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,pending_confirmation,pending_confirmation,目前無待確認列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,2026-09-08 19:44:04 Asia/Taipei,1be432b16667d72ffdbcfa8183d7af17228cb933aa7242b60532e263d5bb6618
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260908,matches_report_date,non_mainstream,non_mainstream,1,revenue_unreacted_range|source_mid_falling|1326|20260831,1326,台化,1326 台化,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,333,10,50.6739,-7.6324,-0.6441,20260831,343,68.3,20260901,344,74.3,20260902,345,74.5,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,374,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,5,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/1326.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260901_7799f2b15d976075ba9959f4edc1f570c439efac42b651d5d5a4cd84d94135af.csv,1ea6dd4057b8bfa72c180e5190ca4b253e3ea0d010c05f0c1bae05d365292ad0,8eb813c29540a7cd9c90ff8b38b62f4ccd409e62bb225de9987b82ffa5c8138f,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260901_7799f2b15d976075ba9959f4edc1f570c439efac42b651d5d5a4cd84d94135af.csv,57581b3c45e0bfcec503ddaa70d67168e0f757a72a90c7bfbf8ab62efb4e7f71,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,2026-09-08 19:44:04 Asia/Taipei,96693342ad1bb6b9715b0325606d41e81b95047a1387bcbed6c740c69ab7e934
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260908,matches_report_date,non_mainstream,non_mainstream,2,revenue_unreacted_range|source_mid_falling|3055|20260901,3055,蔚華科,3055 蔚華科,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,333,11,40.1651,-29.4118,-1.9696,20260901,344,129.5,20260902,345,142,20260903,346,143,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,375,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,4,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/3055.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,3b6d8c796ceba4062b294fa98ce1ce8713cea6a76c5c7c38f5f16c34c8c847fd,d5c85b483018c40515f0b35a4ff14ee64c927ae6f410dba822bed769988a060b,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,02c6b2d2342657fe13ca6e02dcb15d9ff151c0cba7620216ba511d138d7effb1,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,2026-09-08 19:44:04 Asia/Taipei,307b3dd6f978cbe4d70edbf3395e11c283be750e1dd2b4310ed18061923ec291
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260908,matches_report_date,non_mainstream,non_mainstream,3,revenue_unreacted_range|source_mid_falling|6870|20260901,6870,騰雲,6870 騰雲,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,198,11,58.5799,-16.7449,-0.0568,20260901,209,277,20260902,210,292,20260903,211,292,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,240,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,4,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/6870.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,206db0c06edf837883fcb2077bccdfcd7c4a9ee464b20b834c86d3c5bf5012c9,392ac6a4a8b3c01061b9395b8b71f34ed4288318f5d0ffa1dbf58c41ade3614f,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,9211dd6359146d36835e72110068f199e028a2cacaf55d7f8029829e4f6aa746,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,2026-09-08 19:44:04 Asia/Taipei,c9b88a40d9030a6e5964ac52fbc309966731d973756aa14ef0a6709ed848ea28
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260908,matches_report_date,non_mainstream,non_mainstream,4,revenue_unreacted_range|source_mid_falling|3374|20260904,3374,精材,3374 精材,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,198,14,52.5424,-15.3401,-0.0751,20260904,212,430,20260907,213,469.5,20260908,214,474,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,243,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,1,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/3374.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260907_b2cf284abb8c6307ce48d1039972df5cfbdd884b34292dd85fec31a9a51b604e.csv,f3f111d10eeb3f8d5cfb0508e2d07c8aeda85675d53e7750493f3918dda35250,d0ede1b7ed64e15113a280058a0d981188c171fd1a4767ecf1383fe87341de87,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260907_b2cf284abb8c6307ce48d1039972df5cfbdd884b34292dd85fec31a9a51b604e.csv,9d16b0746062622ebcc9107ca6b92d34bf61cd4727ea521ad9b58dea5ab687ed,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,2026-09-08 19:44:04 Asia/Taipei,9665aab822bd6860e4ecadb107bb449a2bea3baaa6d03e1f505bb958e447ec29
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_operation,本日可買 / 已確認買入候選,data,,20260908,matches_report_date,non_mainstream,non_mainstream,1,revenue_unreacted_range|source_mid_falling|6907|20260907,6907,雅特力-KY,6907 雅特力-KY,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,confirmed_operation,confirmed_operation,已確認買入候選,confirmed_operation,正向證據,confirmed_buy_candidate,True,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,130,15,60.2754,-19.5294,-1.8735,20260907,145,199.5,20260908,146,204,,147,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,尚未到正式進場日，等待 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,176,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/6907.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,1753428ed2905cb76e22e1a9b2e8f4d6f0ae185a678d5c486e85fcc03f9620fc,55537b938c15e005a0f81a54d7fddad15eeb96d339e3774842d42f04e10dcfe2,,,,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,D+1 close-only 確認成立；下一交易日開盤為正式進場基準。,2026-09-08 19:44:04 Asia/Taipei,4e6408325f5a7e868593071b830db1539bc5ce29c2bb25d5700046359aebe21b
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_unranked_operation,已確認但未列買入,empty_state,目前無已確認但未列入買進排序列,20260908,matches_report_date,non_mainstream,non_mainstream,1,,,,,,,,,,,confirmed_unranked_operation,confirmed_unranked_operation,目前無已確認但未列入買進排序列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,8b6daacc5487923d97b050bc38342322f36537253065fddf4987344cefab1756,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,2026-09-08 19:44:04 Asia/Taipei,34aaf7ca0d00b09744321dcba95cdc77e6be71810230a3874361a05905f857d6
