model_id,model_name_zh,model_variant_id,model_variant_version,operation_module_id,adapter_schema_version,lifecycle_contract_version,adapter_mode,approval_version,approval_status,formal_signal_effective_from,rule_spec_id,rule_canonical_sha256,selection_policy,holdout_use_policy,pdf_view,pdf_section,pdf_section_zh,row_type,empty_text_zh,operation_asof_date,operation_source_date_status,report_line,report_line_memberships,display_order,operation_key,stock_id,stock_name,stock_display,rank_reason_zh,risk_tags_zh,taxonomy_status,theme_mainstream_label,primary_theme,industry,lifecycle_state,operation_status,operation_status_zh,operation_quality,operation_quality_zh,row_action_status,buy_rank_eligible,sample_size,win_rate_zh,neutral_rate_zh,failure_rate_zh,avg_return_zh,median_return_zh,baseline_performance_status,baseline_performance_scope,baseline_performance_source,row_metric_status,row_metric_scope,row_metric_id,row_metric_label_zh,row_metric_matched_add_score_ids,row_metric_sample_size,row_metric_win_rate_zh,row_metric_neutral_rate_zh,row_metric_failure_rate_zh,row_metric_avg_return_zh,row_metric_median_return_zh,row_metric_source,row_metric_selection_status,operation_directive_level,formal_model_use_allowed,approved_for_daily,presentation_allowed,production_allowed,source_revenue_period,source_table_date,source_trade_date,source_sequence_index,source_to_trigger_trading_days,source_position_120d_pct,source_shape_return20_pct,source_shape_ema23_slope5_pct,signal_date,signal_sequence_index,signal_close,confirmation_date,confirmation_sequence_index,confirmation_close,entry_date,entry_sequence_index,entry_price,entry_basis_zh,entry_price_status_zh,stop_loss_rule_id,stop_loss_price,stop_loss_label_zh,stop_basis_zh,planned_exit_sequence_index,exit_date,exit_price,exit_rule_zh,confirmation_rule_id,entry_rule_id,exit_rule_id,stop_policy_id,confirmation_offset_trading_days,entry_offset_trading_days,holding_days,planned_holding_days,operation_age_days,holding_session_index_offset,entry_price_basis,exit_price_basis,price_confirmation_basis,same_stock_non_overlap_policy,financial_statement_scope,source_revenue_anomaly_candidate_flag,source_artifacts,monthly_revenue_source_row_sha256,price_source_sha256,taxonomy_source_row_sha256,confirmed_history_artifact,confirmed_history_row_sha256,lifecycle_replay_sha256,adapter_source_status,adapter_note_zh,generated_at,row_canonical_sha256
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,empty_state,目前無操作中追蹤列,20260903,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,active_operation,active_operation,目前無操作中追蹤列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,654160b56df722025a31977793e02514684cb95f4c383ac936db107eb2044b78
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_operation,本日可買 / 已確認買入候選,empty_state,本日無股票推薦,20260903,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,confirmed_operation,confirmed_operation,本日無股票推薦,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,4b9d3f58897dad1ee1a656e8b41d59936ba84cdffe70df5591ee4afad3bcc220
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_unranked_operation,已確認但未列買入,empty_state,目前無已確認但未列入買進排序列,20260903,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,confirmed_unranked_operation,confirmed_unranked_operation,目前無已確認但未列入買進排序列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,fd474bb2d48a0b5d2dbbb105082636be30cd5a7637f3cba9d16010d895ec038c
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,pending_confirmation,待確認,empty_state,目前無待確認列,20260903,matches_report_date,mainstream,mainstream,1,,,,,,,,,,,pending_confirmation,pending_confirmation,目前無待確認列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,97e360285c5faadaf2a99af7b6cc98c594309b66f724eeb438b8123f5a0a4ff1
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260903,matches_report_date,non_mainstream,non_mainstream,1,revenue_unreacted_range|source_mid_falling|1326|20260831,1326,台化,1326 台化,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,333,10,50.6739,-7.6324,-0.6441,20260831,343,68.3,20260901,344,74.3,20260902,345,74.5,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,374,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,2,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/1326.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260901_7799f2b15d976075ba9959f4edc1f570c439efac42b651d5d5a4cd84d94135af.csv,1ea6dd4057b8bfa72c180e5190ca4b253e3ea0d010c05f0c1bae05d365292ad0,1703e18ad7ff409662671d1b66fcccf472faae078d0897e1f070b9a9ee3c18b7,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260901_7799f2b15d976075ba9959f4edc1f570c439efac42b651d5d5a4cd84d94135af.csv,57581b3c45e0bfcec503ddaa70d67168e0f757a72a90c7bfbf8ab62efb4e7f71,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,,dc4cb213cb7b082e9d07c4ea723c0b8edd5dc644cd6780d7ee2f167b3899afc8
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260903,matches_report_date,non_mainstream,non_mainstream,2,revenue_unreacted_range|source_mid_falling|3055|20260901,3055,蔚華科,3055 蔚華科,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,333,11,40.1651,-29.4118,-1.9696,20260901,344,129.5,20260902,345,142,20260903,346,143,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,375,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,1,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/3055.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,3b6d8c796ceba4062b294fa98ce1ce8713cea6a76c5c7c38f5f16c34c8c847fd,0d331709ddf7b2bd51cba06dd15e7e4823f78b171a04328e49127985dd76d914,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,02c6b2d2342657fe13ca6e02dcb15d9ff151c0cba7620216ba511d138d7effb1,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,,cecbb0dd46c4de36f3ca1d9f9234c966ea10c5ddc4e4a7175f60309c46109fe7
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,active_operation,操作中,data,,20260903,matches_report_date,non_mainstream,non_mainstream,3,revenue_unreacted_range|source_mid_falling|6870|20260901,6870,騰雲,6870 騰雲,固定 source_mid_falling v2 規則命中；provisional gross historical 僅揭露、不作排序。,,taxonomy_incomplete_fail_closed_non_mainstream,,,,active_operation,active_operation,操作中,active_operation,正式操作中,active_operation,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,unavailable_no_approved_add_score_metric,,,,,,,,,,,,baseline_not_permitted_in_operation_row,approved_daily_operation_guidance,True,True,True,True,202607,20260817,20260817,198,11,58.5799,-16.7449,-0.0568,20260901,209,277,20260902,210,292,20260903,211,292,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,已由正式歷史 confirmed_operation 支撐的 D+2 開盤價,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,240,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,1,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history/6870.csv;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv;output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,206db0c06edf837883fcb2077bccdfcd7c4a9ee464b20b834c86d3c5bf5012c9,8299a8a77284b0013135819f6f72452a6630f20432c798a3d56c9b75dc5ef810,,output/history/daily_model_snapshots/daily_revenue_unreacted_range_operation_section_20260902_4944401ddeda863c4e0ab13da5bc8ad1fe03fed4648c600fd65789764578e1b9.csv,9211dd6359146d36835e72110068f199e028a2cacaf55d7f8029829e4f6aa746,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,已由先前正式 confirmed_operation 進場；固定持有至 D+30 收盤。,,7a037a9cba95984ad64ce36b2d231d0518c4ee7dcf48f0daecb1af7e8d5bc674
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_operation,本日可買 / 已確認買入候選,empty_state,本日無股票推薦,20260903,matches_report_date,non_mainstream,non_mainstream,1,,,,,,,,,,,confirmed_operation,confirmed_operation,本日無股票推薦,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,f7744ab902994ecaf21d510554566020df6bd2995c94064e180401e674ada4cd
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,confirmed_unranked_operation,已確認但未列買入,empty_state,目前無已確認但未列入買進排序列,20260903,matches_report_date,non_mainstream,non_mainstream,1,,,,,,,,,,,confirmed_unranked_operation,confirmed_unranked_operation,目前無已確認但未列入買進排序列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,e521b8b9006d87e8b3a3207a78306244f646559aae96d5a964c2a41c92a55ca6
revenue_unreacted_range,營收爆發但股價尚未反應模型,source_mid_falling,v2,revenue_unreacted_range_source_mid_falling_v2_operation_v2,revenue_unreacted_range_operation_section_schema_v2,revenue_unreacted_range_lifecycle_v2,formal_production,revenue_unreacted_range_source_mid_falling_formal_operation_v2_20260830,provisional_backtest_supported_oos_unconfirmed,20260831,revenue_unreacted_range_source_mid_falling_d30_v1,1d9fd669251180d2f7edbedb30b121660a218bad232ca49573353000db155633,fixed_preselected_no_reselection,post_launch_monitoring_non_hard_no_tuning,full,pending_confirmation,待確認,empty_state,目前無待確認列,20260903,matches_report_date,non_mainstream,non_mainstream,1,,,,,,,,,,,pending_confirmation,pending_confirmation,目前無待確認列,empty_state,empty_state,empty_state,False,53,77.3585%,0.0000%,22.6415%,+14.8950%,+9.4077%,provisional_gross_historical_header_disclosure_only,whole_model_gross_historical_d2_open_to_d30_close,config/approved_operation_evidence/revenue_unreacted_range_source_mid_falling_frozen_rule_launch_evidence_v1_20260830_manifest.csv,not_applicable_empty_state,,,,,,,,,,,,empty_state,approved_daily_operation_guidance,True,True,True,True,,,,,,,,,,,,,,,,,,D+1 收盤高於訊號日收盤確認；D+2 開盤進場。,,none_no_stop_reference,,不設正式停損價,不設停損；固定持有至 D+30 收盤。,,,,進場後固定於 D+30（自進場日計第30個交易日）收盤出場。,d1_analysis_close_above_trigger_analysis_close,d2_analysis_open,d30_analysis_close_offset29,none_no_stop_reference,1,2,30,30,,29,analysis_open,analysis_close,analysis_close_only,entry_after_prior_realized_exit_next_trading_day,monthly_revenue_only_EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,,data/monthly_revenue_history/monthly_revenue_history.csv;data/stock_price_history;config/stock_theme_map.csv;config/stock_theme_taxonomy_manual.csv;config/stock_theme_authorized_seed.csv,,,,,,14fad078840a4c6b70065942279afbf3ad65b818ca33525e0552456e721c621d,objective_sources_recomputed_no_research_latest_input,model-owned formal empty state; PDF must not infer lifecycle from candidate signals,,1ff4db1a0cbed2e0a273746509053bbf1a9dc6b540d73f38fe2fd47db4234245
