date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260824,006201,元大富櫃50,TPEx,42.61,43.38,42.57,42.57,131000,5610690,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00858,永豐美國500大,TPEx,35.76,35.88,35.72,35.76,384000,13740190,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00877,復華中國5G,TPEx,38.01,38.2,36.09,36.09,4680000,171483620,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00886,永豐美國科技,TPEx,46.65,46.65,46.65,46.65,80000,3732000,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00887,永豐中國科技50大,TPEx,16.55,16.55,15.93,15.93,10029000,161484770,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00888,永豐台灣ESG,TPEx,32.34,32.95,32.34,32.54,4922000,160941740,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00928,中信上櫃ESG 30,TPEx,31.85,32.26,31.38,31.4,463000,14805080,TPEX_OTC_QUOTES_NO1430_CSV
20260824,00955,中信日本商社,TPEx,15.44,15.62,15.39,15.62,3901000,60481730,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009806,台新標普500,TPEx,13.59,13.59,13.55,13.55,88000,1195420,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009807,台新標普科技精選,TPEx,16.6,16.6,16.6,16.6,101000,1676600,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009814,富邦標普500,TPEx,11.4,11.4,11.34,11.35,1745000,19809490,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009815,大華美國MAG7+,TPEx,11.37,11.37,11.32,11.32,1112000,12616270,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009822,華南永昌未來金融,TPEx,9.67,9.75,9.67,9.72,363000,3528950,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009823,群益S&P500,TPEx,10.44,10.45,10.41,10.42,2947000,30739260,TPEX_OTC_QUOTES_NO1430_CSV
20260824,009825,聯邦美國金融創新,TPEx,10.11,10.14,10.09,10.09,1417000,14338800,TPEX_OTC_QUOTES_NO1430_CSV
20260824,020025,統一亞洲半導體N,TPEx,38.0,38.0,38.0,38.0,1000,38000,TPEX_OTC_QUOTES_NO1430_CSV
20260824,020033,統一恒生科期N,TPEx,3.71,3.71,3.64,3.64,45000,165200,TPEX_OTC_QUOTES_NO1430_CSV
20260824,020035,元大上櫃ESG高息N,TPEx,12.66,12.73,12.63,12.72,1330000,16813870,TPEX_OTC_QUOTES_NO1430_CSV
20260824,020040,元大上櫃ESG龍頭N,TPEx,11.13,11.17,11.12,11.17,884000,9846990,TPEX_OTC_QUOTES_NO1430_CSV
20260824,020041,兆豐半導體氣候N,TPEx,18.22,18.22,17.93,17.93,16000,288900,TPEX_OTC_QUOTES_NO1430_CSV
20260824,1240,茂生農經,TPEx,57.1,57.1,57.1,57.1,6000,342600,TPEX_OTC_QUOTES_NO1430_CSV
