# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250923,161.0,163.0,157.0,160.5,2061246.0,154.5,150.3887,150.075,143.1667,137.1447,1.9048,9.1837,7.7181,2.7955,6.7234,6.9465,-1.5337

PRICE_WINDOW_180_ROW_002=20250924,163.5,176.5,162.0,176.5,7629309.0,159.7,152.5647,151.2,143.8917,137.487,9.9688,17.2757,14.6104,7.117,15.6886,16.7328,0.0

PRICE_WINDOW_180_ROW_003=20250925,175.5,175.5,169.5,171.5,5401411.0,163.8,154.1426,152.5,144.5083,137.7802,-2.8329,13.5762,17.8694,4.1517,11.2606,12.459,-2.8329

PRICE_WINDOW_180_ROW_004=20250926,169.5,177.5,165.0,171.0,4122264.0,167.4,155.5474,153.7,145.15,138.0641,-0.2915,11.7647,16.3265,2.7658,9.9343,11.2557,-3.662

PRICE_WINDOW_180_ROW_005=20250930,173.0,174.5,167.5,171.0,1911829.0,170.1,156.8351,154.875,145.7667,138.3432,0.0,8.5714,15.9322,1.2173,9.0317,10.4116,-3.662

PRICE_WINDOW_180_ROW_006=20251001,172.0,175.0,168.0,168.5,1915147.0,171.7,157.8072,155.875,146.3333,138.5966,-1.462,4.9844,13.468,1.1645,6.7759,8.0994,-5.0704

PRICE_WINDOW_180_ROW_007=20251002,170.0,170.5,166.0,166.0,1341389.0,169.6,158.4899,156.725,146.8417,138.825,-1.4837,-5.949,11.4094,0.7921,4.7385,5.918,-6.4789

PRICE_WINDOW_180_ROW_008=20251003,169.0,172.0,167.5,170.5,1637515.0,169.4,159.4908,157.675,147.45,139.1292,2.7108,-0.5831,12.5413,0.9398,6.9027,8.1338,-3.9437

PRICE_WINDOW_180_ROW_009=20251007,173.5,176.0,171.0,172.0,2192631.0,169.6,160.5332,159.025,148.1,139.5542,0.8798,0.5848,18.6207,1.2051,7.1429,8.1591,-3.0986

PRICE_WINDOW_180_ROW_010=20251008,170.0,170.0,168.0,168.5,904484.0,169.1,161.1971,160.225,148.725,140.05,-2.0349,-1.462,16.609,0.4886,4.5304,5.1646,-5.0704

PRICE_WINDOW_180_ROW_011=20251009,170.0,170.0,167.0,167.0,689722.0,168.8,161.6807,161.175,149.3083,140.4458,-0.8902,-0.8902,12.8378,0.3695,3.29,3.6141,-5.9155

PRICE_WINDOW_180_ROW_012=20251013,159.0,168.0,159.0,168.0,859682.0,169.2,162.2073,162.275,149.875,140.7875,0.5988,1.2048,15.0685,0.4547,3.5712,3.528,-5.3521

PRICE_WINDOW_180_ROW_013=20251014,170.0,170.0,164.0,164.5,1119201.0,168.0,162.3983,163.075,150.3667,141.0625,-2.0833,-3.5191,10.7744,0.5791,1.2941,0.8738,-7.3239

PRICE_WINDOW_180_ROW_014=20251016,171.0,174.5,171.0,172.0,1379893.0,168.0,163.1985,163.95,151.0167,141.45,4.5593,0.0,11.3269,0.7023,5.3931,4.91,-3.0986

PRICE_WINDOW_180_ROW_015=20251020,178.0,185.5,176.5,184.5,4085485.0,171.2,164.9736,165.55,151.8417,141.9375,7.2674,9.4955,20.9836,1.9175,11.8361,11.4467,-0.5391

PRICE_WINDOW_180_ROW_016=20251021,185.5,196.0,184.0,186.0,5042053.0,175.0,166.7258,167.5,152.7,142.4583,0.813,11.3772,26.5306,2.1454,11.5604,11.0448,-5.102

PRICE_WINDOW_180_ROW_017=20251022,186.5,204.5,186.0,204.5,8452417.0,182.3,169.8737,170.2,153.825,143.1958,9.9462,21.7262,35.8804,3.0746,20.3836,20.1528,0.0

PRICE_WINDOW_180_ROW_018=20251023,204.5,213.0,199.0,202.0,11241164.0,189.8,172.5509,172.75,154.9167,143.8875,-1.2225,22.7964,33.7748,3.4057,17.0669,16.932,-5.1643

PRICE_WINDOW_180_ROW_019=20251027,207.0,209.5,199.0,204.0,3815278.0,196.2,175.1716,175.3,156.05,144.5542,0.9901,18.6047,33.3333,1.1215,16.4572,16.3719,-4.2254

PRICE_WINDOW_180_ROW_020=20251028,205.0,208.0,197.0,197.5,3505166.0,198.8,177.0323,177.3,157.125,145.1667,-3.1863,7.0461,25.3968,1.0115,11.5616,11.3931,-7.277

PRICE_WINDOW_180_ROW_021=20251029,199.5,201.0,193.5,195.0,2870967.0,200.6,178.5296,179.025,158.0833,145.7583,-1.2658,4.8387,21.4953,0.8189,9.2256,8.9233,-8.4507

PRICE_WINDOW_180_ROW_022=20251030,196.0,197.5,189.0,192.0,2179583.0,198.1,179.6522,179.8,158.9667,146.3,-1.5385,-6.1125,8.7819,0.6741,6.8732,6.7853,-9.8592

PRICE_WINDOW_180_ROW_023=20251031,193.5,194.0,188.5,189.0,1519825.0,195.5,180.4311,180.675,159.825,146.7917,-1.5625,-6.4356,10.2041,0.5001,4.7491,4.6077,-11.2676

PRICE_WINDOW_180_ROW_024=20251103,189.0,193.5,187.0,190.0,1291931.0,192.7,181.2285,181.625,160.7,147.3125,0.5291,-6.8627,11.1111,0.4458,4.84,4.6111,-10.7981

PRICE_WINDOW_180_ROW_025=20251104,191.0,194.5,188.0,188.5,1909681.0,190.9,181.8345,182.5,161.5417,147.8083,-0.7895,-4.557,10.2339,0.659,3.6657,3.2877,-11.5023

PRICE_WINDOW_180_ROW_026=20251105,183.0,186.0,181.0,185.0,1288965.0,188.9,182.0983,183.325,162.3417,148.3083,-1.8568,-5.1282,9.7923,0.4497,1.5935,0.9137,-13.1455

PRICE_WINDOW_180_ROW_027=20251106,186.5,187.0,182.0,185.0,1046609.0,187.5,182.3401,184.275,163.1667,148.8042,0.0,-3.6458,11.4458,0.367,1.4588,0.3934,-13.1455

PRICE_WINDOW_180_ROW_028=20251107,183.0,193.0,182.0,186.5,2012216.0,187.0,182.6868,185.075,163.9833,149.3125,0.8108,-1.3228,9.3842,0.701,2.0873,0.77,-12.4413

PRICE_WINDOW_180_ROW_029=20251110,186.0,190.0,185.0,188.5,888614.0,186.7,183.1712,185.9,164.7417,149.8,1.0724,-0.7895,9.593,0.3168,2.9092,1.3986,-11.5023

PRICE_WINDOW_180_ROW_030=20251111,190.0,194.0,188.0,189.0,1360882.0,186.8,183.6569,186.925,165.5083,150.2875,0.2653,0.2653,12.1662,0.4812,2.9093,1.1101,-11.2676

PRICE_WINDOW_180_ROW_031=20251112,189.0,190.5,186.0,186.0,777992.0,187.0,183.8522,187.875,166.2333,150.7208,-1.5873,0.5405,11.3772,0.2747,1.1682,-0.998,-12.6761

PRICE_WINDOW_180_ROW_032=20251113,185.5,192.5,185.5,192.0,1649286.0,188.4,184.5312,189.075,167.0667,151.2042,3.2258,3.7838,14.2857,0.5743,4.0475,1.547,-9.8592

PRICE_WINDOW_180_ROW_033=20251114,186.0,189.5,182.0,182.5,1329204.0,187.6,184.3619,189.975,167.625,151.575,-4.9479,-2.1448,10.9422,0.4612,-1.0099,-3.9347,-14.3192

