# PRICE_WINDOW_167

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250407,14.3,14.3,13.9,14.3,457266.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251103,21.5,21.5,21.3,21.3,77000.0,,,,,,48.951,,,,,,

PRICE_WINDOW_180_ROW_003=20251104,21.5,21.7,21.45,21.65,155000.0,,,,,,1.6432,,,,,,

PRICE_WINDOW_180_ROW_004=20251105,21.6,21.6,21.2,21.6,140000.0,,,,,,-0.2309,,,,,,

PRICE_WINDOW_180_ROW_005=20251106,21.65,21.75,21.2,21.75,201000.0,20.12,16.4425,20.12,20.12,20.12,0.6944,,,0.9755,32.2795,8.1014,0.0

PRICE_WINDOW_180_ROW_006=20251107,21.75,21.95,21.65,21.9,45000.0,21.64,16.8973,20.4167,20.4167,20.4167,0.6897,53.1469,,0.2511,29.6069,7.2653,-0.2278

PRICE_WINDOW_180_ROW_007=20251110,21.9,21.9,21.6,21.8,70000.0,21.74,17.3058,20.6143,20.6143,20.6143,-0.4566,2.3474,,0.4278,25.9692,5.7519,-0.6834

PRICE_WINDOW_180_ROW_008=20251111,21.85,21.9,21.1,21.85,133000.0,21.78,17.6845,20.7688,20.7688,20.7688,0.2294,0.9238,,0.8324,23.5545,5.2061,-0.4556

PRICE_WINDOW_180_ROW_009=20251112,21.85,21.9,21.7,21.9,67000.0,21.84,18.0358,20.8944,20.8944,20.8944,0.2288,1.3889,,0.4482,21.4252,4.8125,-0.2278

PRICE_WINDOW_180_ROW_010=20251113,21.7,21.75,21.5,21.7,130000.0,21.83,18.3411,20.975,20.975,20.975,-0.9132,-0.2299,,0.8812,18.3133,3.4565,-1.139

PRICE_WINDOW_180_ROW_011=20251114,21.6,21.7,21.45,21.7,96000.0,21.79,18.621,21.0409,21.0409,21.0409,0.0,-0.9132,,0.6721,16.5348,3.1324,-1.139

PRICE_WINDOW_180_ROW_012=20251117,21.7,21.75,21.15,21.6,198000.0,21.75,18.8693,21.0875,21.0875,21.0875,-0.4608,-0.9174,,1.3429,14.4717,2.4303,-1.5945

PRICE_WINDOW_180_ROW_013=20251118,21.4,21.4,20.7,21.0,161000.0,21.58,19.0469,21.0808,21.0808,21.0808,-2.7778,-3.8902,,1.0843,10.2544,-0.3831,-4.328

PRICE_WINDOW_180_ROW_014=20251119,21.0,21.1,20.45,20.75,101000.0,21.35,19.1888,21.0571,21.0571,21.0571,-1.1905,-5.2511,,0.6961,8.1361,-1.4586,-5.467

PRICE_WINDOW_180_ROW_015=20251120,21.0,21.0,20.6,20.8,35000.0,21.17,19.323,21.04,21.04,21.04,0.241,-4.1475,,0.2541,7.6435,-1.1407,-5.2392

PRICE_WINDOW_180_ROW_016=20251121,20.4,20.85,19.9,20.85,320000.0,21.0,19.4503,21.0281,21.0281,21.0281,0.2404,-3.9171,,2.1456,7.1963,-0.8471,-5.0114

PRICE_WINDOW_180_ROW_017=20251124,20.85,21.0,20.35,20.6,98000.0,20.8,19.5461,21.0029,21.0029,21.0029,-1.199,-4.6296,,0.6706,5.3919,-1.9185,-6.1503

PRICE_WINDOW_180_ROW_018=20251125,20.5,20.6,20.4,20.6,98000.0,20.72,19.6339,20.9806,20.9806,20.9806,0.0,-1.9048,,0.6831,4.9204,-1.8138,-6.1503

PRICE_WINDOW_180_ROW_019=20251126,20.7,20.75,20.45,20.6,94000.0,20.69,19.7144,20.9605,20.9605,20.9605,0.0,-0.7229,,0.6673,4.492,-1.72,-6.1503

PRICE_WINDOW_180_ROW_020=20251127,20.6,20.85,20.55,20.75,229000.0,20.68,19.8007,20.95,20.95,20.95,0.7282,-0.2404,,1.5764,4.7941,-0.9547,-5.467

PRICE_WINDOW_180_ROW_021=20251128,20.5,21.2,20.5,21.2,100000.0,20.75,19.9173,21.295,20.9619,20.9619,2.1687,1.6787,48.2517,0.7849,6.4399,-0.4461,-3.4169

PRICE_WINDOW_180_ROW_022=20251201,21.0,21.05,20.6,20.95,112000.0,20.82,20.0034,21.2775,20.9614,20.9614,-1.1792,1.699,-1.6432,0.8672,4.7322,-1.5392,-4.5558

PRICE_WINDOW_180_ROW_023=20251202,20.95,21.3,20.9,21.15,223000.0,20.93,20.0989,21.2525,20.9696,20.9696,0.9547,2.6699,-2.3095,1.6824,5.2294,-0.4823,-3.6446

PRICE_WINDOW_180_ROW_024=20251203,21.1,21.7,21.1,21.65,120000.0,21.14,20.2282,21.255,20.9979,20.9979,2.3641,5.0971,0.2315,0.9122,7.0288,1.8584,-1.3667

PRICE_WINDOW_180_ROW_025=20251204,21.85,22.15,21.65,22.0,212000.0,21.39,20.3758,21.2675,21.038,21.038,1.6166,6.0241,1.1494,1.6048,7.971,3.4442,-0.6772

