# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251124,16.95,16.95,16.6,16.65,116064.0,17.07,17.3931,17.3375,17.8425,17.9212,-1.4793,-5.3977,-6.1972,1.248,-4.2722,-3.9654,-14.8338

PRICE_WINDOW_180_ROW_002=20251125,16.75,17.0,16.7,16.85,29349.0,17.02,17.3478,17.2925,17.805,17.9183,1.2012,-1.462,-5.0704,0.324,-2.8696,-2.5589,-13.8107

PRICE_WINDOW_180_ROW_003=20251126,16.9,17.1,16.9,17.05,27410.0,16.98,17.323,17.27,17.7675,17.9138,1.1869,-1.1594,-2.5714,0.3125,-1.5759,-1.2739,-12.7877

PRICE_WINDOW_180_ROW_004=20251127,17.05,17.3,17.0,17.25,29142.0,16.94,17.3169,17.2525,17.7367,17.9125,1.173,-1.1461,-1.9886,0.3395,-0.3864,-0.0145,-11.0825

PRICE_WINDOW_180_ROW_005=20251128,17.1,17.35,17.1,17.3,63642.0,17.02,17.3155,17.24,17.7108,17.9104,0.2899,2.3669,-1.4245,0.7344,-0.0895,0.348,-10.8247

PRICE_WINDOW_180_ROW_006=20251201,17.35,17.45,17.35,17.4,66057.0,17.17,17.3225,17.2325,17.6933,17.9096,0.578,4.5045,-0.8547,0.7593,0.4471,0.972,-10.3093

PRICE_WINDOW_180_ROW_007=20251202,17.4,17.45,17.3,17.35,17800.0,17.27,17.3248,17.24,17.6817,17.9092,-0.2874,2.9674,0.8721,0.2169,0.1453,0.6381,-10.567

PRICE_WINDOW_180_ROW_008=20251203,17.3,17.4,17.2,17.2,31255.0,17.3,17.3144,17.2425,17.6592,17.9046,-0.8646,0.8798,0.2915,0.3862,-0.6609,-0.2465,-11.3402

PRICE_WINDOW_180_ROW_009=20251204,17.25,17.35,17.2,17.2,53220.0,17.29,17.3049,17.245,17.6375,17.8996,0.0,-0.2899,0.2915,0.669,-0.6061,-0.2609,-10.4167

