date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251105,9.91,10.9,9.91,10.6,80000.0,10.99,16.9928,12.5409,12.5409,12.5409,-2.7523,-8.2251,,3.0373,-37.6208,-15.4766,-58.4314
20251106,10.6,10.6,10.35,10.6,8000.0,10.89,16.4601,12.3792,12.3792,12.3792,0.0,-4.5045,,0.3224,-35.6019,-14.3723,-58.4314
20251107,10.9,11.0,10.5,10.5,9000.0,10.75,15.9634,12.2346,12.2346,12.2346,-0.9434,-6.25,,0.3814,-34.2246,-14.1779,-58.8235
20251110,9.51,10.4,9.51,10.4,47000.0,10.6,15.4998,12.1036,12.1036,12.1036,-0.9524,-6.7265,,1.8602,-32.9024,-14.0749,-59.2157
20251111,10.0,11.2,10.0,10.25,29000.0,10.47,15.0623,11.98,11.98,11.98,-1.4423,-5.9633,,1.1366,-31.9494,-14.4407,-59.8039
20251112,10.2,10.85,10.2,10.85,13000.0,10.52,14.7113,11.9094,11.9094,11.9094,5.8537,2.3585,,0.5256,-26.2472,-8.8953,-57.451
20251113,10.4,11.45,10.4,11.45,17000.0,10.69,14.4395,11.8824,11.8824,11.8824,5.53,8.0189,,0.7002,-20.7037,-3.6386,-55.098
20251114,11.1,11.65,11.05,11.5,31000.0,10.89,14.1946,11.8611,11.8611,11.8611,0.4367,9.5238,,1.2575,-18.9831,-3.0445,-54.902
20251117,11.8,11.8,10.5,10.95,13000.0,11.0,13.9242,11.8132,11.8132,11.8132,-4.7826,5.2885,,0.5408,-21.3598,-7.3067,-57.0588
20251118,11.3,11.3,10.4,10.9,23000.0,11.13,13.6722,11.7675,11.7675,11.7675,-0.4566,6.3415,,0.9589,-20.276,-7.372,-57.2549
20251119,10.9,10.9,10.6,10.6,15000.0,11.08,13.4162,11.0475,11.7119,11.7119,-2.7523,-2.3041,-57.6,0.616,-20.9908,-4.0507,-58.4314
20251120,10.6,10.9,10.55,10.55,26000.0,10.9,13.1773,11.0275,11.6591,11.6591,-0.4717,-7.8603,-3.653,1.104,-19.9381,-4.3301,-58.6275
20251121,10.55,11.6,10.5,11.5,18000.0,10.9,13.0375,11.0075,11.6522,11.6522,9.0047,0.0,-3.3613,0.7547,-11.7931,4.4742,-54.902
20251124,11.9,11.9,10.65,11.5,20000.0,11.01,12.9094,10.98,11.6458,11.6458,0.0,5.0228,-4.5643,0.823,-10.9176,4.7359,-54.902
20251125,11.85,12.5,11.0,12.25,55000.0,11.28,12.8545,11.015,11.67,11.67,6.5217,12.3853,6.0606,2.1073,-4.7023,11.212,-51.9608
20251126,13.2,13.45,12.55,12.55,93000.0,11.67,12.8291,11.065,11.7038,11.7038,2.449,18.3962,8.658,3.0293,-2.1754,13.4207,-50.7843
20251127,12.55,12.95,12.25,12.9,96000.0,12.14,12.835,11.155,11.7481,11.7481,2.7888,22.2749,16.2162,2.9135,0.5065,15.6432,-49.4118
20251128,12.95,13.0,12.25,12.7,72000.0,12.38,12.8237,11.23,11.7821,11.7821,-1.5504,10.4348,13.3929,2.0253,-0.9649,13.0899,-50.1961
20251201,12.7,12.7,12.4,12.55,37000.0,12.59,12.8009,11.3,11.8086,11.8086,-1.1811,9.1304,12.5561,1.0137,-1.9603,11.0619,-50.7843
20251202,12.55,12.6,12.3,12.3,86000.0,12.6,12.7592,11.37,11.825,11.825,-1.992,0.4082,12.844,2.1827,-3.5989,8.1794,-51.7647
20251203,12.3,12.7,12.3,12.4,38000.0,12.57,12.7293,11.46,11.8435,11.8435,0.813,-1.1952,16.9811,1.0188,-2.5866,8.2024,-51.3725
20251204,12.4,12.65,12.35,12.35,73000.0,12.46,12.6976,11.5475,11.8594,11.8594,-0.4032,-4.2636,16.5094,1.8002,-2.7379,6.9496,-51.5686
20251205,12.4,12.55,12.4,12.4,27000.0,12.4,12.6728,11.6425,11.8758,11.8758,0.4049,-2.3622,18.0952,0.6514,-2.153,6.5063,-51.3725
20251208,12.4,12.5,12.4,12.5,78000.0,12.39,12.6584,11.7475,11.8941,11.8941,0.8065,-0.3984,20.1923,1.814,-1.2517,6.4056,-50.9804
20251209,12.5,12.85,12.3,12.3,116000.0,12.39,12.6286,11.85,11.9057,11.9057,-1.6,0.0,20.0,2.4498,-2.6018,3.7975,-51.7647
20251210,12.3,12.6,12.25,12.4,32000.0,12.39,12.6095,11.9275,11.9194,11.9194,0.813,0.0,14.2857,0.6625,-1.6616,3.9614,-51.3725
20251211,12.05,12.6,12.05,12.35,20000.0,12.39,12.5879,11.9725,11.9311,11.9311,-0.4032,0.0,7.8603,0.4128,-1.8899,3.1531,-51.5686
20251212,12.3,12.4,12.2,12.2,19000.0,12.35,12.5556,12.0075,11.9382,11.9382,-1.2146,-1.6129,6.087,0.3971,-2.832,1.6032,-52.1569
20251215,12.2,12.4,12.2,12.3,33000.0,12.31,12.5343,12.075,11.9474,11.9474,0.8197,-1.6,12.3288,0.6755,-1.8691,1.8634,-51.7647
20251216,12.3,12.3,12.25,12.3,13000.0,12.31,12.5148,12.145,11.9562,11.9562,0.0,0.0,12.844,0.2689,-1.716,1.2762,-51.7647
