date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20250924,43.3,44.1,43.2,43.7,82337.0,43.53,43.5857,43.7325,43.115,46.1765,0.2294,2.2222,3.432,0.508,0.2622,-0.0743,-6.6239
20250925,43.6,44.05,42.8,42.9,194646.0,43.3,43.5286,43.785,43.0675,46.1483,-1.8307,-2.6107,2.509,1.1718,-1.444,-2.0212,-8.3333
20250926,42.7,42.7,41.25,41.55,228754.0,42.97,43.3637,43.75,43.01,46.109,-3.1469,-3.8194,-1.6568,1.3262,-4.1825,-5.0286,-11.2179
20250930,41.8,42.0,41.3,41.9,118148.0,42.73,43.2417,43.705,42.9592,46.0733,0.8424,-2.7842,-2.1028,0.6915,-3.1028,-4.13,-10.4701
20251001,41.85,42.35,41.85,41.9,117300.0,42.39,43.1299,43.57,42.9108,46.0382,0.0,-3.8991,-6.0538,0.7526,-2.8516,-3.8329,-10.4701
20251002,42.0,42.45,41.4,41.9,68116.0,42.03,43.0274,43.465,42.8492,46.0037,0.0,-4.119,-4.7727,0.4516,-2.6202,-3.6006,-10.4701
20251003,41.9,42.1,41.5,41.85,73071.0,41.82,42.9293,43.3025,42.8108,45.86,-0.1193,-2.4476,-7.2062,0.5071,-2.5141,-3.3543,-10.5769
20251007,41.95,42.9,41.95,42.8,186382.0,42.07,42.9185,43.225,42.8258,45.7733,2.27,3.0084,-3.4949,1.3491,-0.2762,-0.9832,-8.547
20251008,42.7,42.7,41.6,41.85,177624.0,42.06,42.8295,43.1375,42.845,45.7229,-2.2196,-0.1193,-4.0138,1.2642,-2.2869,-2.9846,-10.5769
20251009,42.5,42.5,41.65,41.7,135080.0,42.02,42.7354,43.0075,42.8467,45.6712,-0.3584,-0.4773,-5.8691,1.0009,-2.4227,-3.0402,-10.8974
