date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251106,47.2,47.2,45.5,45.75,159295.0,46.64,49.3334,48.7375,54.5225,54.3638,0.4391,-2.8662,-12.8571,0.5245,-7.2637,-6.1298,-30.1527
20251107,46.15,46.15,44.25,44.6,303617.0,45.97,48.939,48.3675,54.3025,54.3021,-2.5137,-6.9864,-14.2308,0.9981,-8.8661,-7.7893,-31.9084
20251110,45.6,45.6,44.0,44.0,228677.0,45.28,48.5274,47.9625,54.0508,54.2288,-1.3453,-7.2708,-15.547,0.7602,-9.3295,-8.2617,-32.8244
20251111,44.7,45.0,44.2,44.4,224705.0,44.86,48.1834,47.6225,53.8208,54.1604,0.9091,-4.5161,-13.2813,0.7779,-7.8521,-6.7668,-32.2137
20251112,45.05,47.2,45.05,46.4,934913.0,45.03,48.0348,47.4175,53.6408,54.0838,4.5045,1.8661,-8.1188,2.9853,-3.4034,-2.1458,-29.1603
20251113,46.6,46.9,45.0,45.2,330315.0,44.92,47.7986,47.205,53.4558,53.9946,-2.5862,-1.2022,-8.5945,1.0716,-5.4365,-4.2474,-30.9924
20251114,45.0,45.15,44.2,44.3,273581.0,44.86,47.507,46.9975,53.2658,53.9004,-1.9912,-0.6726,-8.5655,0.928,-6.7506,-5.7397,-32.3664
20251117,44.3,44.5,43.55,43.55,122250.0,44.77,47.1773,46.725,53.0867,53.8017,-1.693,-1.0227,-11.1224,0.4324,-7.6886,-6.7951,-33.5115
20251118,44.0,44.0,42.0,42.0,306987.0,44.29,46.7458,46.3875,52.88,53.6858,-3.5591,-5.4054,-13.8462,1.0651,-10.1524,-9.4584,-35.8779
20251119,42.0,42.15,40.9,40.95,262130.0,43.2,46.2628,45.9525,52.6308,53.5696,-2.5,-11.7457,-17.5227,0.919,-11.4841,-10.8862,-37.4809
20251120,41.45,42.8,41.4,41.65,220941.0,42.49,45.8784,45.5525,52.3717,53.4592,1.7094,-7.854,-16.1128,0.7729,-9.2166,-8.567,-36.4122
20251121,40.5,41.65,40.0,40.1,286847.0,41.65,45.3969,45.1175,52.055,53.335,-3.7215,-9.4808,-17.8279,0.985,-11.668,-11.121,-38.7786
20251124,40.15,41.05,40.15,41.05,142480.0,41.15,45.0347,44.725,51.7358,53.2121,2.3691,-5.7405,-16.0532,0.4965,-8.848,-8.2169,-37.3282
20251125,41.35,43.65,41.25,42.9,686555.0,41.33,44.8568,44.46,51.4442,53.1162,4.5067,2.1429,-10.9959,2.2336,-4.3623,-3.5088,-34.5038
20251126,42.9,44.3,42.9,43.4,318407.0,41.82,44.7354,44.24,51.2075,53.0421,1.1655,5.9829,-9.205,1.0231,-2.9851,-1.8987,-33.7405
20251127,43.95,44.0,43.0,43.2,136719.0,42.13,44.6074,44.045,50.9175,52.9746,-0.4608,3.7215,-8.2803,0.4575,-3.1551,-1.9185,-34.0458
20251128,43.2,45.0,43.2,44.55,295435.0,43.02,44.6026,43.875,50.6783,52.9083,3.125,11.0973,-7.0907,0.9834,-0.118,1.5385,-31.9847
20251201,45.35,45.35,43.9,44.0,162868.0,43.61,44.5524,43.7025,50.4317,52.8583,-1.2346,7.1864,-7.2708,0.5491,-1.2399,0.6807,-32.8244
20251202,44.45,44.9,44.1,44.35,185547.0,43.9,44.5356,43.595,50.2092,52.7696,0.7955,3.38,-4.6237,0.6374,-0.4166,1.7318,-32.2901
20251203,45.5,46.5,44.5,45.35,253272.0,44.29,44.6034,43.585,49.98,52.6892,2.2548,4.4931,-0.4391,0.868,1.6738,4.0496,-30.7634
20251204,45.7,46.45,45.7,46.2,242047.0,44.89,44.7365,43.6075,49.7433,52.6208,1.8743,6.9444,0.9836,0.818,3.2714,5.9451,-29.4656
20251205,46.2,47.25,45.85,46.75,244845.0,45.33,44.9043,43.715,49.5242,52.5738,1.1905,4.9383,4.8206,0.8357,4.1104,6.9427,-28.626
20251208,47.8,48.55,46.75,47.2,266915.0,45.97,45.0956,43.875,49.3175,52.5337,0.9626,7.2727,7.2727,0.9051,4.6666,7.5783,-27.9389
20251209,47.2,47.2,45.85,46.3,149291.0,46.36,45.1959,43.97,49.0708,52.4888,-1.9068,4.3968,4.2793,0.5128,2.4428,5.2991,-27.4295
20251210,46.4,48.8,46.1,46.1,530912.0,46.51,45.2713,43.955,48.8008,52.4346,-0.432,1.6538,-0.6466,1.9597,1.8306,4.88,-27.4016
20251211,46.1,47.3,46.1,46.95,239414.0,46.66,45.4112,44.0425,48.5633,52.3875,1.8438,1.6234,3.8717,0.8988,3.3886,6.6016,-24.5177
20251212,47.5,47.5,46.4,46.4,163159.0,46.59,45.4936,44.1475,48.3233,52.3483,-1.1715,-0.7487,4.7404,0.6255,1.9924,5.1022,-23.6842
20251215,46.05,46.75,45.4,46.4,82684.0,46.43,45.5691,44.29,48.1367,52.3008,0.0,-1.6949,6.5442,0.3194,1.8234,4.7641,-23.6842
20251216,46.4,47.15,45.65,46.6,206784.0,46.49,45.655,44.52,47.9483,52.2467,0.431,0.6479,10.9524,0.8146,2.0698,4.6721,-23.3553
20251217,47.45,48.2,46.4,46.6,234287.0,46.59,45.7338,44.8025,47.8083,52.185,0.0,1.0846,13.7973,0.928,1.8941,4.0121,-23.3553
20251218,46.55,46.7,46.0,46.0,84504.0,46.4,45.756,45.02,47.615,52.1275,-1.2876,-2.0234,10.4442,0.344,0.5334,2.1768,-24.3421
20251219,46.5,46.65,46.1,46.3,37107.0,46.38,45.8013,45.33,47.4083,52.0742,0.6522,-0.2155,15.4613,0.1591,1.0888,2.1399,-22.9617
20251222,46.45,47.65,46.45,47.15,156072.0,46.53,45.9137,45.635,47.2442,52.0312,1.8359,1.6164,14.8599,0.6674,2.6927,3.3198,-17.4256
20251223,47.15,47.55,46.65,46.7,86938.0,46.55,45.9792,45.825,47.1025,51.9712,-0.9544,0.2146,8.8578,0.4265,1.5676,1.9094,-16.6071
20251224,47.25,47.5,46.9,47.0,127552.0,46.63,46.0643,46.005,46.9708,51.9154,0.6424,0.8584,8.2949,0.6564,2.0313,2.1628,-15.7706
20251226,47.1,47.35,46.3,46.9,104026.0,46.81,46.1339,46.19,46.8442,51.8562,-0.2128,1.9565,8.5648,0.5399,1.6606,1.5371,-14.7273
20251229,47.0,48.0,47.0,47.2,202022.0,46.99,46.2228,46.3225,46.7325,51.7979,0.6397,1.9438,5.9484,1.0745,2.1142,1.8943,-13.5531
20251230,47.4,47.4,46.2,46.5,113458.0,46.86,46.2459,46.4475,46.6408,51.6888,-1.4831,-1.3786,5.6818,0.6115,0.5495,0.113,-14.8352
20251231,46.5,47.25,45.6,45.6,167921.0,46.64,46.192,46.51,46.5108,51.5688,-1.9355,-2.3555,2.8185,0.9093,-1.2817,-1.9566,-16.0221
20260102,45.25,46.9,45.25,45.55,183989.0,46.35,46.1385,46.52,46.3933,51.465,-0.1096,-3.0851,0.441,1.0154,-1.2756,-2.0851,-14.8598
20260105,47.0,48.0,46.4,47.0,611933.0,46.37,46.2103,46.56,46.3017,51.3808,3.1833,0.2132,1.7316,3.0644,1.7089,0.945,-11.6541
20260106,48.0,48.5,46.4,46.55,393090.0,46.24,46.2386,46.55,46.2108,51.3138,-0.9574,-1.3771,-0.4278,1.898,0.6734,0.0,-12.0038
20260107,46.85,46.85,45.05,45.1,317575.0,45.96,46.1437,46.445,46.0942,51.2471,-3.1149,-3.0108,-4.4492,1.5149,-2.2619,-2.8959,-13.4357
20260108,45.7,45.8,44.1,44.15,207697.0,45.67,45.9776,46.3375,45.9767,51.1725,-2.1064,-3.1798,-4.6436,0.9771,-3.975,-4.7208,-14.9326
20260109,44.35,45.8,44.0,45.55,280122.0,45.67,45.942,46.31,45.8942,51.0921,3.171,0.0,-1.1931,1.4005,-0.8532,-1.6411,-10.1578
20260112,45.9,46.05,45.15,45.25,134214.0,45.32,45.8843,46.225,45.8242,51.0108,-0.6586,-3.7234,-3.6209,0.6891,-1.3824,-2.1092,-10.7495
20260113,45.35,45.4,44.25,44.55,202491.0,44.92,45.7731,46.1325,45.7592,50.9296,-1.547,-4.2965,-3.9871,1.0293,-2.6721,-3.4303,-11.6071
