# PRICE_WINDOW_165

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250407,61.0,61.0,59.6,60.1,16030.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251103,91.1,97.9,90.8,97.6,102000.0,,,,,,62.396,,,,,,

PRICE_WINDOW_180_ROW_003=20251104,96.1,98.4,95.0,95.0,25000.0,,,,,,-2.6639,,,,,,

PRICE_WINDOW_180_ROW_004=20251105,95.9,98.6,95.9,97.7,27000.0,,,,,,2.8421,,,,,,

PRICE_WINDOW_180_ROW_005=20251106,99.6,100.0,98.5,99.5,34000.0,89.98,71.1064,89.98,89.98,89.98,1.8424,,,0.8332,39.9311,10.5801,-0.5

PRICE_WINDOW_180_ROW_006=20251107,98.5,98.5,98.5,98.5,1000.0,97.66,73.3892,91.4,91.4,91.4,-1.005,63.8935,,0.0293,34.2159,7.7681,-1.5

PRICE_WINDOW_180_ROW_007=20251110,98.4,99.0,94.1,98.7,38000.0,97.88,75.4984,92.4429,92.4429,92.4429,0.203,1.127,,1.0945,30.7312,6.7687,-1.3

PRICE_WINDOW_180_ROW_008=20251111,97.9,97.9,93.0,96.0,46000.0,98.08,77.2069,92.8875,92.8875,92.8875,-2.7356,1.0526,,1.2732,24.3412,3.3508,-4.0

PRICE_WINDOW_180_ROW_009=20251112,94.0,96.0,93.0,93.1,67000.0,97.16,78.5313,92.9111,92.9111,92.9111,-3.0208,-4.7083,,1.6937,18.5514,0.2033,-6.9

PRICE_WINDOW_180_ROW_010=20251113,93.1,93.1,90.0,91.2,44000.0,95.5,79.5871,92.74,92.74,92.74,-2.0408,-8.3417,,1.0999,14.5915,-1.6606,-8.8

PRICE_WINDOW_180_ROW_011=20251114,90.0,90.5,87.8,89.0,105000.0,93.6,80.3715,92.4,92.4,92.4,-2.4123,-9.6447,,2.287,10.7358,-3.6797,-11.0

PRICE_WINDOW_180_ROW_012=20251117,89.0,89.9,86.0,88.5,55000.0,91.56,81.0488,92.075,92.075,92.075,-0.5618,-10.3343,,1.1785,9.1934,-3.8827,-11.5

PRICE_WINDOW_180_ROW_013=20251118,87.0,88.1,86.5,88.1,20000.0,89.98,81.6364,91.7692,91.7692,91.7692,-0.452,-8.2292,,0.4483,7.9175,-3.9983,-11.9

PRICE_WINDOW_180_ROW_014=20251119,88.6,89.4,87.1,89.4,13000.0,89.24,82.2834,91.6,91.6,91.6,1.4756,-3.9742,,0.3069,8.6489,-2.4017,-10.6

PRICE_WINDOW_180_ROW_015=20251120,89.5,89.5,87.5,87.6,31000.0,88.52,82.7265,91.3333,91.3333,91.3333,-2.0134,-3.9474,,0.7452,5.8912,-4.0876,-12.4

PRICE_WINDOW_180_ROW_016=20251121,86.5,86.5,84.8,85.0,38000.0,87.72,82.9159,90.9375,90.9375,90.9375,-2.968,-4.4944,,0.9184,2.5135,-6.5292,-15.0

PRICE_WINDOW_180_ROW_017=20251124,84.0,87.2,84.0,87.0,11000.0,87.42,83.2563,90.7059,90.7059,90.7059,2.3529,-1.6949,,0.2778,4.4967,-4.0856,-13.0

PRICE_WINDOW_180_ROW_018=20251125,87.0,87.3,87.0,87.3,3000.0,87.26,83.5932,90.5167,90.5167,90.5167,0.3448,-0.9081,,0.0799,4.4343,-3.5537,-12.7

PRICE_WINDOW_180_ROW_019=20251126,86.5,88.0,86.5,88.0,4000.0,86.98,83.9605,90.3842,90.3842,90.3842,0.8018,-1.566,,0.1118,4.8112,-2.6379,-12.0

PRICE_WINDOW_180_ROW_020=20251127,88.0,88.5,88.0,88.5,17000.0,87.16,84.3388,90.29,90.29,90.29,0.5682,1.0274,,0.4878,4.934,-1.9825,-11.5

PRICE_WINDOW_180_ROW_021=20251128,88.4,90.2,88.0,90.2,32000.0,88.2,84.8272,91.795,90.2857,90.2857,1.9209,6.1176,50.0832,0.8976,6.3338,-1.7376,-9.8

PRICE_WINDOW_180_ROW_022=20251201,89.0,89.0,87.0,87.0,19000.0,88.2,85.0083,91.265,90.1364,90.1364,-3.5477,0.0,-10.8607,0.6032,2.343,-4.6732,-13.0

PRICE_WINDOW_180_ROW_023=20251202,87.1,87.8,86.3,86.7,43000.0,88.08,85.1492,90.85,89.987,89.987,-0.3448,-0.6873,-8.7368,1.3272,1.8212,-4.568,-13.3

PRICE_WINDOW_180_ROW_024=20251203,86.8,87.0,86.1,86.7,41000.0,87.82,85.2785,90.3,89.85,89.85,0.0,-1.4773,-11.259,1.2387,1.6669,-3.9867,-13.3

PRICE_WINDOW_180_ROW_025=20251204,86.8,87.8,86.5,87.8,22000.0,87.68,85.4886,89.715,89.768,89.768,1.2687,-0.791,-11.7588,0.6769,2.7038,-2.1345,-12.2

PRICE_WINDOW_180_ROW_026=20251205,88.0,90.7,88.0,90.5,48000.0,87.74,85.9062,89.315,89.7962,89.7962,3.0752,0.3326,-8.1218,1.3773,5.3474,1.3268,-9.5

PRICE_WINDOW_180_ROW_027=20251208,90.9,94.9,90.9,93.4,42000.0,89.02,86.5307,89.05,89.9296,89.9296,3.2044,7.3563,-5.3698,1.1983,7.9386,4.8849,-6.6

PRICE_WINDOW_180_ROW_028=20251209,93.0,94.0,92.0,92.0,22000.0,90.08,86.9865,88.85,90.0036,90.0036,-1.4989,6.113,-4.1667,0.6499,5.7636,3.5453,-8.0

PRICE_WINDOW_180_ROW_029=20251210,92.0,95.2,92.0,93.9,72000.0,91.52,87.5626,88.89,90.1379,90.1379,2.0652,8.3045,0.8593,2.1114,7.2376,5.6362,-6.1

PRICE_WINDOW_180_ROW_030=20251211,94.7,94.8,92.4,93.0,14000.0,92.56,88.0157,88.98,90.2333,90.2333,-0.9585,5.9226,1.9737,0.4294,5.6629,4.5179,-7.0

PRICE_WINDOW_180_ROW_031=20251212,93.0,93.0,90.0,91.5,29000.0,92.76,88.3061,89.105,90.2742,90.2742,-1.6129,1.105,2.809,1.0069,3.6169,2.6878,-8.5

PRICE_WINDOW_180_ROW_032=20251215,90.0,91.7,90.0,91.7,17000.0,92.42,88.5889,89.265,90.3188,90.3188,0.2186,-1.8201,3.6158,0.632,3.5118,2.7278,-8.3

PRICE_WINDOW_180_ROW_033=20251216,90.0,90.9,89.5,90.4,16000.0,92.1,88.7398,89.38,90.3212,90.3212,-1.4177,-1.7391,2.6107,0.5993,1.8708,1.1412,-9.6

PRICE_WINDOW_180_ROW_034=20251217,91.2,91.2,89.5,89.5,22000.0,91.22,88.8032,89.385,90.2971,90.2971,-0.9956,-4.6858,0.1119,0.8103,0.7847,0.1287,-10.5

PRICE_WINDOW_180_ROW_035=20251218,89.0,90.0,89.0,90.0,18000.0,90.62,88.9029,89.505,90.2886,90.2886,0.5587,-3.2258,2.7397,0.6792,1.234,0.553,-10.0

PRICE_WINDOW_180_ROW_036=20251219,91.0,91.3,91.0,91.2,3000.0,90.56,89.0943,89.815,90.3139,90.3139,1.3333,-0.3279,7.2941,0.1212,2.3634,1.5421,-8.8

PRICE_WINDOW_180_ROW_037=20251222,86.0,89.0,84.4,89.0,199000.0,90.02,89.0865,89.915,90.2784,90.2784,-2.4123,-2.9444,2.2989,5.8272,-0.0971,-1.0176,-11.0

PRICE_WINDOW_180_ROW_038=20251223,89.0,90.6,87.5,89.0,109000.0,89.74,89.0793,90.0,90.2447,90.2447,0.0,-1.5487,1.9473,2.763,-0.089,-1.1111,-11.0

PRICE_WINDOW_180_ROW_039=20251224,87.9,88.0,85.0,87.7,110000.0,89.38,88.9643,89.985,90.1795,90.1795,-1.4607,-2.0112,-0.3409,2.4581,-1.4212,-2.5393,-12.3

PRICE_WINDOW_180_ROW_040=20251226,87.7,87.7,85.2,86.5,60000.0,88.68,88.759,89.885,90.0875,90.0875,-1.3683,-3.8889,-2.2599,1.2793,-2.5451,-3.7659,-13.5

PRICE_WINDOW_180_ROW_041=20251229,85.0,85.2,81.3,84.5,282000.0,87.34,88.4041,89.6,89.9512,89.9512,-2.3121,-7.3465,-6.3193,4.7475,-4.4161,-5.692,-15.5

PRICE_WINDOW_180_ROW_042=20251230,84.9,87.0,84.0,86.8,78000.0,86.9,88.2704,89.59,89.8762,89.8762,2.7219,-2.4719,-0.2299,1.251,-1.6658,-3.1142,-13.2

