# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251203,14.5,16.0,14.5,16.0,263000.0,14.91,15.262,15.1,15.9565,15.9565,9.215,8.4746,0.3135,1.8996,4.8357,5.9603,-20.9877

PRICE_WINDOW_180_ROW_002=20251204,15.95,15.95,15.3,15.8,172000.0,15.13,15.3068,15.09,15.9516,15.9516,-1.25,7.483,-1.25,1.2032,3.222,4.7051,-21.9753

PRICE_WINDOW_180_ROW_003=20251205,15.6,15.6,15.1,15.45,169000.0,15.26,15.3187,15.0625,15.9364,15.9364,-2.2152,4.3919,-3.4375,1.1683,0.8568,2.5726,-23.7037

PRICE_WINDOW_180_ROW_004=20251208,15.25,15.3,15.0,15.0,32000.0,15.38,15.2922,15.0525,15.9088,15.9088,-2.9126,4.1667,-1.3158,0.2685,-1.9107,-0.3488,-25.9259

PRICE_WINDOW_180_ROW_005=20251209,15.0,15.4,15.0,15.25,136000.0,15.5,15.2887,15.045,15.89,15.89,1.6667,4.0956,-0.974,1.1516,-0.2529,1.3626,-24.6914

PRICE_WINDOW_180_ROW_006=20251210,15.45,15.45,15.05,15.25,55000.0,15.35,15.2854,15.0175,15.8722,15.8722,0.0,-4.6875,-3.481,0.4852,-0.2319,1.5482,-24.6914

PRICE_WINDOW_180_ROW_007=20251211,15.2,15.2,14.8,14.9,104000.0,15.17,15.2533,14.9925,15.8459,15.8459,-2.2951,-5.6962,-3.2468,0.9036,-2.3164,-0.617,-26.4198

PRICE_WINDOW_180_ROW_008=20251212,15.15,15.15,14.75,14.75,65000.0,15.03,15.2114,14.96,15.8171,15.8171,-1.0067,-4.5307,-4.2208,0.5672,-3.0331,-1.4037,-27.1605

