# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251124,526.0,537.0,525.0,535.0,602794.0,524.0,589.8729,593.5,658.0,726.975,2.6871,-4.6346,-15.748,0.4966,-9.3025,-9.8568,-29.5125

PRICE_WINDOW_180_ROW_002=20251125,533.0,537.0,530.0,534.0,302751.0,525.2,585.2169,588.3,654.6667,724.575,-0.1869,1.1364,-16.3009,0.2495,-8.7518,-9.23,-29.6443

PRICE_WINDOW_180_ROW_003=20251126,539.0,558.0,538.0,552.0,578401.0,533.6,582.4488,584.45,651.6,722.3333,3.3708,8.2353,-12.2417,0.4787,-5.2277,-5.5522,-27.2727

PRICE_WINDOW_180_ROW_004=20251127,558.0,558.0,547.0,548.0,393375.0,538.0,579.578,580.95,648.5167,719.9583,-0.7246,4.1825,-11.3269,0.3358,-5.4485,-5.6717,-27.7997

PRICE_WINDOW_180_ROW_005=20251128,554.0,554.0,537.0,546.0,575720.0,543.0,576.7799,577.2,645.5,717.5917,-0.365,4.7985,-12.0773,0.4912,-5.3365,-5.4054,-28.0632

PRICE_WINDOW_180_ROW_006=20251201,540.0,546.0,535.0,537.0,426669.0,543.4,573.4649,573.4,642.5,715.1833,-1.6484,0.3738,-12.398,0.3693,-6.3587,-6.3481,-29.249

PRICE_WINDOW_180_ROW_007=20251202,538.0,541.0,529.0,529.0,496502.0,542.4,569.7595,568.05,639.1833,712.825,-1.4898,-0.9363,-16.8239,0.4574,-7.1538,-6.8744,-30.303

PRICE_WINDOW_180_ROW_008=20251203,536.0,536.0,524.0,526.0,407681.0,537.2,566.1129,563.15,635.6167,710.3417,-0.5671,-4.7101,-15.7051,0.3794,-7.0857,-6.5968,-30.6983

PRICE_WINDOW_180_ROW_009=20251204,526.0,534.0,525.0,526.0,258269.0,532.8,562.7701,557.4,632.1,707.9583,0.0,-4.0146,-17.9407,0.247,-6.5338,-5.6333,-30.6983

PRICE_WINDOW_180_ROW_010=20251205,529.0,542.0,523.0,525.0,606511.0,528.6,559.6226,552.55,628.65,705.5917,-0.1901,-3.8462,-15.5949,0.5923,-6.1868,-4.986,-30.83

PRICE_WINDOW_180_ROW_011=20251208,527.0,528.0,514.0,515.0,485268.0,524.2,555.9041,548.05,624.7333,703.2667,-1.9048,-4.0968,-14.876,0.4901,-7.3581,-6.0305,-31.9683

PRICE_WINDOW_180_ROW_012=20251209,517.0,519.0,510.0,512.0,372353.0,520.8,552.2454,543.2,621.0,700.8583,-0.5825,-3.2136,-15.9278,0.3901,-7.2876,-5.7437,-30.9042

PRICE_WINDOW_180_ROW_013=20251210,500.0,507.0,493.5,506.0,1253693.0,516.8,548.3916,536.7,617.1167,698.45,-1.1719,-3.8023,-20.4403,1.3079,-7.7302,-5.7201,-29.7222

PRICE_WINDOW_180_ROW_014=20251211,506.0,512.0,499.0,506.0,543517.0,512.8,544.859,530.55,613.7667,696.0333,0.0,-3.8023,-19.5548,0.579,-7.1319,-4.6273,-29.3296

PRICE_WINDOW_180_ROW_015=20251212,508.0,510.0,497.5,499.0,627612.0,507.6,541.0374,527.1,610.3167,693.4833,-1.3834,-4.9524,-12.1479,0.8209,-7.7698,-5.3311,-30.3073

PRICE_WINDOW_180_ROW_016=20251215,495.0,505.0,495.0,503.0,346333.0,505.2,537.8676,524.2,606.85,691.0333,0.8016,-2.3301,-10.3387,0.4991,-6.4826,-4.0443,-29.7486

PRICE_WINDOW_180_ROW_017=20251216,500.0,505.0,492.0,498.5,702194.0,502.5,534.587,522.725,603.5583,688.3958,-0.8946,-2.6367,-5.5871,1.1229,-6.7504,-4.6344,-29.7887

PRICE_WINDOW_180_ROW_018=20251217,498.0,502.0,490.0,491.5,713098.0,499.6,530.9964,521.8,600.1,685.7083,-1.4042,-2.8656,-3.6275,1.2549,-7.4382,-5.8068,-30.3824

PRICE_WINDOW_180_ROW_019=20251218,491.5,493.0,487.0,491.0,430787.0,496.6,527.6634,520.05,596.7833,683.0333,-0.1017,-2.9644,-6.654,0.7954,-6.9482,-5.586,-30.4533

PRICE_WINDOW_180_ROW_020=20251219,494.5,504.0,494.5,503.0,449088.0,497.4,525.6081,519.15,593.6833,680.4167,2.444,0.8016,-3.4549,0.8495,-4.3013,-3.1109,-28.7535

PRICE_WINDOW_180_ROW_021=20251222,504.0,507.0,498.5,503.0,445015.0,497.4,523.7241,517.55,590.5167,677.6833,0.0,0.0,-5.9813,0.8546,-3.9571,-2.8113,-28.7535

PRICE_WINDOW_180_ROW_022=20251223,503.0,506.0,496.0,498.0,311849.0,497.3,521.5804,515.75,587.4333,675.0083,-0.994,-0.1003,-6.7416,0.5983,-4.521,-3.4416,-29.1607

PRICE_WINDOW_180_ROW_023=20251224,500.0,505.0,491.0,492.5,518714.0,497.5,519.157,512.775,584.3417,672.3375,-1.1044,0.2035,-10.779,1.001,-5.1347,-3.954,-29.9431

PRICE_WINDOW_180_ROW_024=20251226,495.0,505.0,495.0,497.5,733627.0,498.8,517.3523,510.25,581.3,669.7833,1.0152,1.3238,-9.2153,1.3707,-3.8373,-2.4988,-29.2319

PRICE_WINDOW_180_ROW_025=20251229,497.5,504.0,495.0,497.0,304670.0,497.6,515.6563,507.8,578.0833,667.3417,-0.1005,-1.1928,-8.9744,0.584,-3.618,-2.1268,-29.303

PRICE_WINDOW_180_ROW_026=20251230,496.0,496.0,487.5,491.0,579890.0,495.2,513.6016,505.5,574.6833,664.925,-1.2072,-2.3857,-8.5661,1.0955,-4.4006,-2.8684,-30.1565

PRICE_WINDOW_180_ROW_027=20251231,490.0,492.0,486.0,488.0,570749.0,493.2,511.4681,503.45,571.2833,662.5917,-0.611,-2.008,-7.7505,1.0707,-4.5884,-3.0688,-30.5832

PRICE_WINDOW_180_ROW_028=20260102,488.0,499.0,488.0,492.0,388558.0,493.1,509.8458,501.75,568.0167,660.15,0.8197,-0.1015,-6.4639,0.7302,-3.5002,-1.9432,-29.0043

PRICE_WINDOW_180_ROW_029=20260105,494.5,494.5,476.5,480.0,956800.0,489.6,507.3586,499.45,564.9667,657.1167,-2.439,-3.5176,-8.7452,1.6874,-5.3924,-3.8943,-28.465

PRICE_WINDOW_180_ROW_030=20260106,480.0,485.0,478.0,478.0,617199.0,485.8,504.9121,497.1,561.9667,654.1583,-0.4167,-3.8229,-8.9524,1.0875,-5.33,-3.8423,-28.3358

