# PRICE_WINDOW_163

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250407,87.0,90.5,85.0,88.0,4785238.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251103,45.85,46.05,44.75,44.75,285000.0,,,,,,-49.1477,,,,,,

PRICE_WINDOW_180_ROW_003=20251104,44.8,44.8,43.6,43.75,393000.0,,,,,,-2.2346,,,,,,

PRICE_WINDOW_180_ROW_004=20251105,43.1,43.5,42.25,43.5,252000.0,,,,,,-0.5714,,,,,,

PRICE_WINDOW_180_ROW_005=20251106,44.5,44.9,43.85,44.5,242000.0,52.9,75.101,52.9,52.9,52.9,2.2989,,,0.2031,-40.7465,-15.879,-50.8287

PRICE_WINDOW_180_ROW_006=20251107,43.85,44.0,42.5,43.4,213000.0,43.98,72.4593,51.3167,51.3167,51.3167,-2.4719,-50.6818,,0.2071,-40.1043,-15.4271,-52.0442

PRICE_WINDOW_180_ROW_007=20251110,44.7,46.8,44.5,44.85,1174000.0,44.0,70.1585,50.3929,50.3929,50.3929,3.341,0.2235,,1.119,-36.0733,-10.9993,-50.442

PRICE_WINDOW_180_ROW_008=20251111,44.85,46.1,44.85,45.95,362000.0,44.44,68.1411,49.8375,49.8375,49.8375,2.4526,5.0286,,0.3758,-32.5664,-7.8004,-49.2265

PRICE_WINDOW_180_ROW_009=20251112,45.8,46.85,45.4,46.55,426000.0,45.05,66.3419,49.4722,49.4722,49.4722,1.3058,7.0115,,0.4715,-29.8332,-5.9068,-48.5635

PRICE_WINDOW_180_ROW_010=20251113,46.35,46.6,45.4,45.5,270000.0,45.25,64.6051,49.075,49.075,49.075,-2.2556,2.2472,,0.3213,-29.5721,-7.2848,-49.7238

PRICE_WINDOW_180_ROW_011=20251114,45.25,45.3,44.55,44.55,183000.0,45.48,62.9338,48.6636,48.6636,48.6636,-2.0879,2.6498,,0.2345,-29.2113,-8.4532,-50.7735

PRICE_WINDOW_180_ROW_012=20251117,45.25,45.25,43.9,43.95,215000.0,45.3,61.3518,48.2708,48.2708,48.2708,-1.3468,-2.0067,,0.2932,-28.364,-8.9512,-51.4365

