# PRICE_WINDOW_163

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250407,54.2,54.5,53.7,54.0,104653.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251103,51.9,52.0,51.3,51.3,124000.0,,,,,,-5.0,,,,,,

PRICE_WINDOW_180_ROW_003=20251104,51.9,51.9,50.0,50.1,308000.0,,,,,,-2.3392,,,,,,

PRICE_WINDOW_180_ROW_004=20251105,51.3,51.3,49.0,50.7,165000.0,,,,,,1.1976,,,,,,

PRICE_WINDOW_180_ROW_005=20251106,50.7,51.0,49.8,49.85,91000.0,51.19,52.9557,51.19,51.19,51.19,-1.6765,,,0.574,-5.8647,-2.6177,-8.5321

PRICE_WINDOW_180_ROW_006=20251107,49.9,49.95,49.5,49.55,112000.0,50.3,52.6719,50.9167,50.9167,50.9167,-0.6018,-8.2407,,0.7428,-5.927,-2.6841,-9.0826

PRICE_WINDOW_180_ROW_007=20251110,49.15,49.9,47.55,49.4,249000.0,49.92,52.3992,50.7,50.7,50.7,-0.3027,-3.7037,,1.5109,-5.7238,-2.5641,-9.3578

PRICE_WINDOW_180_ROW_008=20251111,49.9,49.9,47.6,47.6,303000.0,49.42,51.9993,50.3125,50.3125,50.3125,-3.6437,-4.99,,1.6641,-8.4603,-5.3913,-12.6606

PRICE_WINDOW_180_ROW_009=20251112,47.95,49.0,47.15,48.0,247000.0,48.88,51.666,50.0556,50.0556,50.0556,0.8403,-5.3254,,1.3048,-7.0956,-4.1065,-11.9266

PRICE_WINDOW_180_ROW_010=20251113,48.2,48.25,47.15,47.15,183000.0,48.34,51.2897,49.765,49.765,49.765,-1.7708,-5.4162,,0.97,-8.0712,-5.2547,-13.4862

PRICE_WINDOW_180_ROW_011=20251114,47.0,48.1,46.25,46.75,228000.0,47.78,50.9114,49.4909,49.4909,49.4909,-0.8484,-5.6509,,1.186,-8.1738,-5.5382,-14.2202

PRICE_WINDOW_180_ROW_012=20251117,46.6,47.9,44.6,45.8,196000.0,47.06,50.4854,49.1833,49.1833,49.1833,-2.0321,-7.2874,,1.0179,-9.2807,-6.879,-15.9633

PRICE_WINDOW_180_ROW_013=20251118,45.8,45.8,44.45,44.6,194000.0,46.46,49.995,48.8308,48.8308,48.8308,-2.6201,-6.3025,,1.0069,-10.791,-8.6641,-18.1651

PRICE_WINDOW_180_ROW_014=20251119,45.05,46.0,44.55,44.7,91000.0,45.8,49.5537,48.5357,48.5357,48.5357,0.2242,-6.875,,0.4908,-9.7949,-7.9029,-17.9817

PRICE_WINDOW_180_ROW_015=20251120,46.1,46.1,44.65,44.7,73000.0,45.31,49.1492,48.28,48.28,48.28,0.0,-5.1962,,0.4103,-9.0525,-7.4151,-17.9817

PRICE_WINDOW_180_ROW_016=20251121,44.5,45.2,43.95,43.95,110000.0,44.75,48.716,48.0094,48.0094,48.0094,-1.6779,-5.9893,,0.6334,-9.7832,-8.4554,-19.3578

PRICE_WINDOW_180_ROW_017=20251124,44.7,45.4,44.05,44.4,78000.0,44.47,48.3563,47.7971,47.7971,47.7971,1.0239,-3.0568,,0.4642,-8.1816,-7.1073,-18.5321

PRICE_WINDOW_180_ROW_018=20251125,45.0,45.4,44.5,44.8,70000.0,44.51,48.06,47.6306,47.6306,47.6306,0.9009,0.4484,,0.4305,-6.7831,-5.9427,-17.7982

PRICE_WINDOW_180_ROW_019=20251126,45.25,47.3,45.25,45.4,125000.0,44.65,47.8383,47.5132,47.5132,47.5132,1.3393,1.566,,0.7783,-5.0969,-4.4475,-16.6972

PRICE_WINDOW_180_ROW_020=20251127,46.0,47.2,45.8,46.05,117000.0,44.92,47.6893,47.44,47.44,47.44,1.4317,3.0201,,0.7385,-3.4374,-2.93,-15.5046

PRICE_WINDOW_180_ROW_021=20251128,46.3,46.3,45.5,45.7,60000.0,45.27,47.5235,47.025,47.3571,47.3571,-0.76,3.9818,-15.3704,0.3841,-3.837,-2.8177,-16.1468

PRICE_WINDOW_180_ROW_022=20251201,46.1,46.2,44.85,44.85,58000.0,45.36,47.3007,46.7025,47.2432,47.2432,-1.86,1.0135,-12.5731,0.3793,-5.1811,-3.9666,-17.7064

PRICE_WINDOW_180_ROW_023=20251202,45.4,45.4,44.3,44.4,44000.0,45.28,47.059,46.4175,47.1196,47.1196,-1.0033,-0.8929,-11.3772,0.315,-5.6503,-4.3464,-18.5321

PRICE_WINDOW_180_ROW_024=20251203,45.3,46.45,44.95,45.95,72000.0,45.39,46.9666,46.18,47.0708,47.0708,3.491,1.2115,-9.3688,0.5331,-2.1644,-0.4981,-15.6881

PRICE_WINDOW_180_ROW_025=20251204,45.85,46.85,45.3,45.3,43000.0,45.24,46.8277,45.9525,47.0,47.0,-1.4146,-1.6287,-9.1274,0.3242,-3.2623,-1.4199,-16.8807

PRICE_WINDOW_180_ROW_026=20251205,45.2,46.0,44.85,45.3,53000.0,45.16,46.7004,45.74,46.9346,46.9346,0.0,-0.8753,-8.5772,0.4086,-2.9986,-0.962,-16.8807

PRICE_WINDOW_180_ROW_027=20251208,45.9,48.95,45.9,47.6,316000.0,45.71,46.7753,45.65,46.9593,46.9593,5.0773,6.1315,-3.6437,2.375,1.763,4.2716,-12.6606

PRICE_WINDOW_180_ROW_028=20251209,47.55,48.7,47.45,48.25,85000.0,46.48,46.8982,45.6825,47.0054,47.0054,1.3655,8.6712,1.3655,0.6959,2.8823,5.6203,-11.4679

PRICE_WINDOW_180_ROW_029=20251210,47.75,49.05,47.65,48.3,105000.0,46.95,47.015,45.6975,47.05,47.05,0.1036,5.1143,0.625,0.9126,2.7331,5.6951,-11.3761

PRICE_WINDOW_180_ROW_030=20251211,48.0,49.3,48.0,48.35,98000.0,47.56,47.1263,45.7575,47.0933,47.0933,0.1035,6.7329,2.5451,0.8845,2.5967,5.6657,-11.2844

PRICE_WINDOW_180_ROW_031=20251212,49.0,51.7,49.0,51.0,310000.0,48.7,47.4491,45.97,47.2194,47.2194,5.4809,12.5828,9.0909,2.698,7.4836,10.9419,-6.422

PRICE_WINDOW_180_ROW_032=20251215,51.0,52.3,50.5,51.2,242000.0,49.42,47.7617,46.24,47.3438,47.3438,0.3922,7.563,11.7904,2.0648,7.1989,10.7266,-6.055

PRICE_WINDOW_180_ROW_033=20251216,51.9,51.9,50.2,50.5,112000.0,49.87,47.9899,46.535,47.4394,47.4394,-1.3672,4.6632,13.2287,0.9903,5.2305,8.5205,-7.3394

