# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250924,38.5,38.5,38.2,38.3,216577.0,38.44,38.8591,38.7975,40.0492,40.9857,-0.5195,-0.5195,-2.9151,1.2526,-1.4389,-1.2823,-12.2566

PRICE_WINDOW_180_ROW_002=20250925,38.3,38.6,38.3,38.4,49239.0,38.43,38.8209,38.75,39.9783,40.9634,0.2611,-0.13,-2.4142,0.2883,-1.0841,-0.9032,-12.0275

PRICE_WINDOW_180_ROW_003=20250926,38.4,38.4,38.2,38.35,170073.0,38.4,38.7816,38.7025,39.905,40.941,-0.1302,-0.3896,-2.4173,0.9789,-1.113,-0.9108,-12.142

PRICE_WINDOW_180_ROW_004=20250930,38.6,38.8,38.4,38.6,255613.0,38.43,38.7665,38.67,39.825,40.9212,0.6519,0.3901,-1.6561,1.3975,-0.4295,-0.181,-11.5693

PRICE_WINDOW_180_ROW_005=20251001,38.7,38.7,38.4,38.6,54434.0,38.45,38.7526,38.64,39.7483,40.9017,0.0,0.2597,-1.5306,0.3115,-0.3938,-0.1035,-11.5693

PRICE_WINDOW_180_ROW_006=20251002,38.6,38.9,38.3,38.9,214090.0,38.57,38.7649,38.6275,39.6767,40.885,0.7772,1.5666,-0.6386,1.1947,0.3485,0.7055,-10.882

PRICE_WINDOW_180_ROW_007=20251003,38.9,38.9,38.35,38.65,113423.0,38.62,38.7553,38.605,39.6025,40.875,-0.6427,0.651,-1.1509,0.6307,-0.2718,0.1166,-11.4548

PRICE_WINDOW_180_ROW_008=20251007,38.65,38.75,38.5,38.65,51458.0,38.68,38.7466,38.5925,39.5267,40.8625,0.0,0.7823,-0.6427,0.3015,-0.2492,0.149,-11.4548

PRICE_WINDOW_180_ROW_009=20251008,38.65,38.7,38.6,38.6,84119.0,38.68,38.7343,38.585,39.4492,40.8579,-0.1294,0.0,-0.3871,0.5183,-0.3468,0.0389,-11.5693

PRICE_WINDOW_180_ROW_010=20251009,38.6,38.85,38.6,38.8,203664.0,38.72,38.7398,38.5875,39.3758,40.8271,0.5181,0.5181,0.129,1.2225,0.1554,0.5507,-11.1111

PRICE_WINDOW_180_ROW_011=20251013,38.75,38.75,38.45,38.65,75087.0,38.67,38.7323,38.5775,39.2992,40.7988,-0.3866,-0.6427,-0.5148,0.4672,-0.2126,0.1879,-11.4548

PRICE_WINDOW_180_ROW_012=20251014,38.65,39.0,38.55,38.65,169337.0,38.67,38.7255,38.57,39.2167,40.7683,0.0,0.0,-0.3866,1.0803,-0.1949,0.2074,-5.8465

PRICE_WINDOW_180_ROW_013=20251016,38.5,38.65,38.05,38.4,350743.0,38.62,38.6983,38.5575,39.1817,40.7383,-0.6468,-0.6468,-0.6468,2.121,-0.7709,-0.4085,-5.1852

PRICE_WINDOW_180_ROW_014=20251020,38.6,38.7,38.55,38.6,71880.0,38.62,38.6901,38.5525,39.1558,40.7092,0.5208,0.0,-0.2584,0.4469,-0.233,0.1232,-4.5735

PRICE_WINDOW_180_ROW_015=20251021,38.65,38.7,38.6,38.6,40925.0,38.58,38.6826,38.5575,39.13,40.6792,0.0,-0.5155,0.2597,0.2804,-0.2136,0.1102,-4.5735

PRICE_WINDOW_180_ROW_016=20251022,38.6,38.8,38.55,38.65,147868.0,38.58,38.6799,38.565,39.1058,40.6542,0.1295,0.0,0.3896,1.049,-0.0773,0.2204,-4.4499

PRICE_WINDOW_180_ROW_017=20251023,38.65,38.9,38.65,38.85,118183.0,38.62,38.6941,38.585,39.085,40.6375,0.5175,0.5175,1.0403,0.8509,0.4029,0.6868,-3.9555

PRICE_WINDOW_180_ROW_018=20251027,38.85,38.9,38.75,38.85,115929.0,38.71,38.7071,38.6025,39.07,40.6192,0.0,1.1719,0.9091,0.8352,0.3692,0.6412,-3.9555

PRICE_WINDOW_180_ROW_019=20251028,38.85,38.9,38.55,38.55,75659.0,38.7,38.694,38.6075,39.0525,40.5971,-0.7722,-0.1295,0.2601,0.5478,-0.3721,-0.1489,-4.6972

PRICE_WINDOW_180_ROW_020=20251029,38.7,38.7,38.45,38.45,78216.0,38.67,38.6737,38.605,39.0292,40.5737,-0.2594,-0.3886,-0.1299,0.5889,-0.5783,-0.4015,-4.1147

PRICE_WINDOW_180_ROW_021=20251030,38.45,38.6,38.35,38.4,70354.0,38.62,38.6509,38.61,39.005,40.5492,-0.13,-0.6468,0.2611,0.5605,-0.649,-0.5439,-4.2394

PRICE_WINDOW_180_ROW_022=20251031,38.4,38.55,38.35,38.4,92729.0,38.53,38.6299,38.61,38.9808,40.5225,0.0,-1.1583,0.0,0.7262,-0.5953,-0.5439,-4.2394

PRICE_WINDOW_180_ROW_023=20251103,38.4,38.4,38.1,38.15,137438.0,38.39,38.59,38.6,38.95,40.4967,-0.651,-1.8018,-0.5215,1.0903,-1.1401,-1.1658,-4.7441

PRICE_WINDOW_180_ROW_024=20251104,38.15,38.2,37.9,37.9,222835.0,38.26,38.5325,38.565,38.9142,40.47,-0.6553,-1.6861,-1.8135,1.791,-1.6414,-1.7244,-5.3683

PRICE_WINDOW_180_ROW_025=20251105,37.9,37.9,37.5,37.75,95570.0,38.12,38.4673,38.5225,38.8758,40.4304,-0.3958,-1.8205,-2.2021,0.7556,-1.8646,-2.0053,-5.625

PRICE_WINDOW_180_ROW_026=20251106,37.9,38.25,37.7,38.25,75667.0,38.09,38.4491,38.49,38.8483,40.4017,1.3245,-0.3906,-1.671,0.6329,-0.518,-0.6235,-4.2553

