date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251124,27.9,29.15,27.7,29.15,3284520.0,28.35,29.9059,30.3325,30.0717,29.0696,4.8561,-1.0187,-10.5828,0.8813,-2.5275,-3.8985,-18.9152
20251125,28.9,29.25,28.25,28.5,2817454.0,28.36,29.7887,30.115,30.0675,29.0896,-2.2298,0.1757,-13.242,0.7816,-4.3262,-5.3628,-20.7232
20251126,28.7,29.7,28.7,29.05,1905053.0,28.62,29.7271,29.92,30.07,29.0925,1.9298,4.6847,-11.8361,0.5679,-2.2779,-2.9078,-19.1933
20251127,29.2,30.4,29.2,30.2,2985273.0,28.94,29.7666,29.725,30.0992,29.0979,3.9587,5.5944,-11.437,1.184,1.4562,1.598,-15.9944
20251128,30.2,30.45,29.65,29.7,1725464.0,29.32,29.761,29.585,30.1142,29.0992,-1.6556,6.8345,-8.6154,0.7643,-0.205,0.3887,-17.3853
20251201,29.65,29.65,29.0,29.1,1233362.0,29.31,29.7059,29.37,30.1467,29.0954,-2.0202,-0.1715,-12.8743,0.5888,-2.0397,-0.9193,-19.0542
20251202,29.15,29.75,29.1,29.7,1072595.0,29.55,29.7054,29.2775,30.195,29.0954,2.0619,4.2105,-5.8637,0.538,-0.0183,1.4431,-17.3853
20251203,30.0,31.65,29.95,31.35,4842734.0,30.01,29.8425,29.3625,30.2483,29.1058,5.5556,7.9174,5.7336,2.4673,5.0516,6.7688,-12.7955
20251204,31.8,31.85,30.55,30.55,2800101.0,30.08,29.9014,29.4025,30.2767,29.1108,-2.5518,1.1589,2.6891,1.4324,2.169,3.9027,-15.0209
20251205,30.9,31.1,30.45,31.0,1426244.0,30.34,29.993,29.485,30.3175,29.1258,1.473,4.3771,5.6218,0.7362,3.3575,5.1382,-13.7691
20251208,31.35,33.4,31.1,32.7,8170356.0,31.06,30.2186,29.67,30.3833,29.1475,5.4839,12.3711,12.7586,3.5791,8.2116,10.2123,-9.0403
20251209,32.5,33.1,32.35,32.55,3312364.0,31.63,30.4129,29.8325,30.44,29.1738,-0.4587,9.596,11.0922,1.3879,7.0271,9.1092,-9.4576
20251210,33.2,33.3,32.0,32.15,4180497.0,31.79,30.5576,29.9275,30.5008,29.1946,-1.2289,2.5518,6.281,1.6747,5.2111,7.4263,-10.5702
20251211,32.95,32.95,31.85,32.0,3024981.0,32.08,30.6778,29.9975,30.5675,29.2208,-0.4666,4.7463,4.5752,1.1879,4.3099,6.6756,-10.9875
20251212,32.25,33.2,31.95,32.15,3605815.0,32.31,30.8005,30.095,30.6342,29.2525,0.4687,3.7097,6.457,1.3583,4.3814,6.8284,-10.5702
20251215,31.3,33.15,31.3,32.55,2699934.0,32.28,30.9463,30.25,30.7167,29.2883,1.2442,-0.4587,10.5263,0.992,5.1822,7.6033,-9.4576
20251216,32.45,33.1,31.85,32.3,2529097.0,32.23,31.0591,30.4425,30.795,29.3133,-0.768,-0.768,13.5325,0.916,3.9953,6.1017,-10.153
20251217,32.6,32.85,31.8,31.8,1802106.0,32.16,31.1208,30.645,30.8592,29.3333,-1.548,-1.0886,14.5946,0.6494,2.1823,3.769,-11.5438
20251218,31.85,31.9,31.05,31.2,1153769.0,32.0,31.1274,30.775,30.91,29.35,-1.8868,-2.5,9.0909,0.4157,0.2331,1.381,-13.2128
20251219,31.45,31.7,30.95,31.05,1208825.0,31.78,31.121,30.9375,30.9392,29.3646,-0.4808,-3.4215,11.6906,0.4334,-0.2281,0.3636,-13.63
20251222,31.55,32.2,31.45,32.05,1226031.0,31.68,31.1984,31.0825,30.9367,29.3942,3.2206,-1.5361,9.9485,0.4564,2.7296,3.1127,-10.8484
20251223,32.25,32.25,31.3,31.4,1369072.0,31.5,31.2152,31.2275,30.905,29.4167,-2.0281,-2.7864,10.1754,0.5238,0.592,0.5524,-12.6565
20251224,31.7,32.3,31.5,32.1,1693227.0,31.56,31.2889,31.38,30.9217,29.4375,2.2293,0.9434,10.4991,0.6505,2.5922,2.2945,-10.7093
20251226,32.35,32.75,31.65,32.3,2318860.0,31.78,31.3732,31.485,30.9683,29.4583,0.6231,3.5256,6.9536,0.9024,2.9541,2.5885,-10.153
20251229,32.75,32.95,31.6,31.6,1733411.0,31.89,31.3921,31.58,31.01,29.4808,-2.1672,1.7713,6.3973,0.6744,0.6623,0.0633,-12.1001
20251230,31.6,31.6,31.0,31.4,1029099.0,31.76,31.3928,31.695,31.0525,29.5029,-0.6329,-2.0281,7.9038,0.402,0.0231,-0.9307,-12.6565
20251231,31.45,31.95,31.05,31.35,1681737.0,31.75,31.3892,31.7775,31.0967,29.5325,-0.1592,-0.1592,5.5556,0.6492,-0.1248,-1.3453,-12.7955
20260102,31.15,31.7,31.15,31.65,1437861.0,31.66,31.4109,31.7925,31.1142,29.5642,0.9569,-1.4019,0.9569,0.5941,0.7611,-0.4482,-11.9611
20260105,31.4,31.65,30.85,31.05,2169984.0,31.41,31.3808,31.8175,31.1275,29.5929,-1.8957,-3.87,1.6367,0.9085,-1.0543,-2.4122,-13.63
20260106,33.2,33.85,32.0,32.45,7896608.0,31.58,31.4699,31.89,31.1633,29.6296,4.5089,2.6899,4.6774,2.9115,3.1143,1.756,-9.7357
20260107,32.6,33.1,32.15,32.3,2659366.0,31.76,31.5391,31.87,31.1817,29.6704,-0.4622,2.8662,-1.2232,1.0914,2.4125,1.3492,-10.153
20260108,32.3,32.95,31.75,31.75,2724416.0,31.84,31.5567,31.83,31.1733,29.7033,-1.7028,1.2759,-2.4578,1.1318,0.6126,-0.2513,-11.6829
20260109,31.8,32.15,31.1,31.65,1417464.0,31.84,31.5645,31.805,31.1775,29.735,-0.315,0.0,-1.5552,0.6247,0.271,-0.4873,-11.9611
20260112,32.0,33.35,32.0,33.0,5321858.0,32.23,31.6841,31.855,31.1792,29.7842,4.2654,6.2802,3.125,2.2324,4.1532,3.5944,-8.2058
20260113,33.45,34.6,33.0,33.35,8636017.0,32.41,31.8229,31.915,31.1725,29.8362,1.0606,2.7735,3.7325,3.2769,4.7987,4.4963,-7.2323
20260114,34.0,35.3,33.8,34.8,10417359.0,32.91,32.071,32.0275,31.2108,29.9012,4.3478,7.7399,6.9124,3.448,8.5092,8.6566,-3.1989
20260115,35.3,35.3,33.6,34.2,5058968.0,33.4,32.2484,32.1225,31.24,29.9696,-1.7241,7.7165,5.8824,1.6071,6.0517,6.4674,-4.8679
20260116,34.6,34.6,33.45,33.5,3156962.0,33.77,32.3527,32.2075,31.2525,30.0262,-2.0468,5.8452,5.3459,0.9818,3.5462,4.013,-6.815
20260119,33.5,35.0,33.4,34.85,5439453.0,34.14,32.5608,32.39,31.2933,30.0879,4.0299,5.6061,11.6987,1.5859,7.0304,7.5949,-3.0598
20260120,34.8,34.8,34.2,34.45,2333234.0,34.36,32.7183,32.56,31.3342,30.1488,-1.1478,3.2984,10.9501,0.6693,5.2929,5.8047,-4.1725
20260121,34.15,34.95,33.85,34.4,3032003.0,34.28,32.8584,32.6775,31.3642,30.2071,-0.1451,-1.1494,7.3323,0.8478,4.6916,5.2712,-4.3115
20260122,35.0,35.75,33.95,34.05,4210857.0,34.25,32.9577,32.81,31.3842,30.2642,-1.0174,-0.4386,8.4395,1.1324,3.3142,3.7793,-5.2851
20260123,34.45,35.3,34.05,34.95,3705774.0,34.54,33.1237,32.9525,31.4175,30.3267,2.6432,4.3284,8.8785,0.9703,5.5135,6.0618,-2.7816
20260126,35.7,36.35,34.55,34.6,5458637.0,34.49,33.2468,33.0675,31.4258,30.3933,-1.0014,-0.7174,7.1207,1.3729,4.0703,4.6345,-4.8143
20260127,35.2,35.8,34.85,35.1,4314807.0,34.62,33.4012,33.2425,31.4692,30.4567,1.4451,1.8868,11.0759,1.0511,5.0861,5.5877,-3.4388
20260128,35.7,36.15,35.0,35.05,2928182.0,34.75,33.5386,33.425,31.4967,30.5188,-0.1425,1.8895,11.6242,0.6972,4.5065,4.8616,-3.5763
20260129,35.25,35.3,33.85,34.0,3071468.0,34.74,33.577,33.5575,31.5375,30.5733,-2.9957,-0.1468,8.453,0.7194,1.2597,1.3186,-6.4649
20260130,34.4,34.4,32.25,33.0,2290349.0,34.35,33.529,33.625,31.5933,30.6242,-2.9412,-5.5794,4.2654,0.5311,-1.5776,-1.8587,-9.216
20260202,32.5,34.05,32.5,33.65,3063309.0,34.16,33.539,33.755,31.6583,30.6854,1.9697,-2.7457,8.3736,0.7031,0.3308,-0.3111,-7.4278
