date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251124,84.5,84.5,83.1,83.4,21210.0,83.74,88.8474,89.74,92.8567,91.1775,-0.1198,-4.0276,-14.3737,0.2127,-6.1312,-7.0649,-23.4862
20251125,83.4,86.0,83.4,86.0,46618.0,84.12,88.6101,89.23,92.71,91.1333,3.1175,2.2592,-10.6029,0.485,-2.9456,-3.6199,-21.1009
20251126,86.1,87.6,86.1,86.8,73991.0,84.74,88.4593,88.735,92.5567,91.0983,0.9302,3.7037,-10.2378,0.8162,-1.8758,-2.1807,-20.367
20251127,88.7,88.7,86.2,87.3,74370.0,85.4,88.3627,88.225,92.455,91.075,0.576,3.9286,-10.4615,0.8396,-1.2026,-1.0485,-19.9083
20251128,88.1,90.5,88.1,89.8,107034.0,86.66,88.4825,87.855,92.385,91.0567,2.8637,7.5449,-7.6132,1.1998,1.489,2.2139,-17.6147
20251201,89.5,89.5,88.2,88.2,25624.0,87.62,88.4589,87.465,92.3383,91.0233,-1.7817,5.7554,-8.125,0.3012,-0.2927,0.8403,-19.0826
20251202,88.2,88.7,87.3,88.2,39968.0,88.06,88.4373,87.235,92.295,91.0058,0.0,2.5581,-4.9569,0.4972,-0.2684,1.1062,-19.0826
20251203,88.1,88.2,87.1,87.1,52398.0,88.12,88.3259,87.085,92.1817,90.9825,-1.2472,0.3456,-3.3296,0.7293,-1.3879,0.0172,-20.0917
20251204,87.1,87.3,86.9,86.9,37728.0,88.04,88.2071,86.94,92.095,90.9658,-0.2296,-0.4582,-3.2294,0.539,-1.4818,-0.046,-20.2752
20251205,86.9,87.3,85.3,87.2,25999.0,87.52,88.1232,86.775,92.015,90.9592,0.3452,-2.8953,-3.6464,0.3895,-1.0476,0.4898,-20.0
20251208,87.3,90.9,87.1,89.7,127334.0,87.82,88.2546,86.83,91.975,90.99,2.867,1.7007,1.2415,1.8608,1.6378,3.3053,-17.7064
20251209,89.6,90.3,89.0,89.4,87468.0,88.06,88.35,86.87,91.9233,91.0175,-0.3344,1.3605,0.9029,1.2671,1.1884,2.9124,-17.9817
20251210,89.4,90.9,87.2,90.2,70638.0,88.68,88.5042,86.895,91.8983,91.0517,0.8949,3.5591,0.5574,1.0423,1.9161,3.8034,-17.2477
20251211,89.9,90.7,88.7,89.1,76423.0,89.12,88.5538,86.91,91.8367,91.0858,-1.2195,2.5316,0.3378,1.1265,0.6168,2.5198,-18.2569
20251212,89.5,91.5,89.5,90.0,175534.0,89.68,88.6743,87.075,91.8067,91.1208,1.0101,3.211,3.8062,2.4577,1.495,3.3592,-17.4312
20251215,89.9,97.5,89.9,95.9,441975.0,90.92,89.2765,87.525,91.905,91.2233,6.5556,6.9119,10.3567,4.9756,7.4191,9.5687,-12.0183
20251216,95.9,105.0,95.2,105.0,1565691.0,94.04,90.5868,88.57,92.1183,91.4058,9.4891,17.4497,24.8514,9.7027,15.911,18.5503,-3.6697
20251217,110.0,115.0,103.5,107.5,7734451.0,97.5,91.9962,89.76,92.3717,91.5867,2.381,19.1796,28.4349,14.1833,16.8526,19.7638,-6.5217
20251218,109.5,111.5,105.0,106.0,2342953.0,100.88,93.1632,90.86,92.5933,91.745,-1.3953,18.9675,26.1905,3.5458,13.7788,16.663,-7.8261
20251219,109.5,111.5,102.0,102.0,1655108.0,103.28,93.8996,91.785,92.67,91.8808,-3.7736,13.3333,22.1557,2.2393,8.6267,11.1293,-11.3043
20251222,103.5,112.0,102.0,110.5,2736513.0,106.2,95.283,93.14,92.7283,92.105,8.3333,15.2242,32.494,3.1278,15.9704,18.6386,-3.913
