date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251208,20.55,20.65,20.35,20.55,206304.0,20.76,20.7846,20.4675,21.6092,21.4979,0.0,0.7353,-1.2019,0.865,-1.1286,0.4031,-14.9068
20251209,20.5,20.75,20.4,20.6,173377.0,20.78,20.7692,20.4625,21.5867,21.4954,0.2433,0.4878,-0.4831,0.752,-0.8147,0.672,-14.6998
20251210,20.65,20.75,20.45,20.7,173084.0,20.7,20.7634,20.4425,21.5733,21.4938,0.4854,-1.8957,-1.8957,0.7713,-0.3055,1.2596,-14.2857
20251211,20.75,20.75,20.45,20.7,163557.0,20.62,20.7581,20.4125,21.57,21.4971,0.0,-1.8957,-2.8169,0.7518,-0.2801,1.4085,-14.2857
20251212,20.7,20.9,20.65,20.75,121642.0,20.66,20.7575,20.4025,21.5683,21.5038,0.2415,0.9732,-0.9547,0.574,-0.036,1.7032,-14.0787
20251215,20.75,20.9,20.55,20.85,147273.0,20.72,20.7652,20.425,21.5617,21.5133,0.4819,1.4599,2.2059,0.7309,0.4085,2.0808,-13.6646
20251216,20.8,20.8,20.2,20.7,212645.0,20.74,20.7597,20.465,21.5475,21.5175,-0.7194,0.4854,4.0201,1.1157,-0.2878,1.1483,-14.2857
20251217,20.7,20.9,20.65,20.8,211974.0,20.76,20.7631,20.5175,21.5258,21.5213,0.4831,0.4831,5.3165,1.1268,0.1777,1.3769,-13.8716
20251218,20.6,20.9,20.6,20.9,165877.0,20.8,20.7745,20.5625,21.4983,21.5242,0.4808,0.9662,4.5,0.8707,0.6041,1.6413,-13.4576
20251219,20.9,20.9,20.7,20.9,161136.0,20.83,20.785,20.625,21.4633,21.5258,0.0,0.7229,6.3613,0.8518,0.5534,1.3333,-13.0977
20251222,20.75,20.9,20.75,20.85,173430.0,20.83,20.7904,20.6825,21.4317,21.5308,-0.2392,0.0,5.8376,0.9131,0.2867,0.8099,-13.3056
20251223,21.0,21.0,20.55,20.9,205013.0,20.87,20.7995,20.7225,21.3992,21.5354,0.2398,0.9662,3.9801,1.0608,0.4831,0.8566,-13.0977
20251224,20.9,20.9,20.65,20.7,171551.0,20.85,20.7912,20.735,21.3658,21.5379,-0.9569,-0.4808,1.2225,0.8916,-0.4388,-0.1688,-13.9293
20251226,20.55,20.65,20.15,20.35,429510.0,20.74,20.7545,20.7275,21.335,21.535,-1.6908,-2.6316,-0.7317,2.0939,-1.9488,-1.8213,-15.3846
20251229,20.35,20.55,20.15,20.55,495492.0,20.67,20.7374,20.7225,21.31,21.5358,0.9828,-1.6746,-0.4843,2.2362,-0.9038,-0.8324,-14.553
20251230,20.55,20.55,20.0,20.4,497805.0,20.58,20.7093,20.7225,21.2833,21.5371,-0.7299,-2.1583,0.0,2.09,-1.4935,-1.5563,-15.1767
20251231,20.4,20.45,20.1,20.25,316138.0,20.45,20.671,20.71,21.2542,21.5392,-0.7353,-3.11,-1.2195,1.2787,-2.0368,-2.2211,-15.8004
20260102,20.3,20.45,20.2,20.45,331377.0,20.4,20.6526,20.6775,21.2275,21.5388,0.9877,-1.2077,-3.0806,1.3454,-0.981,-1.1002,-14.9688
20260105,20.7,20.7,20.05,20.05,432758.0,20.34,20.6024,20.625,21.19,21.5317,-1.956,-1.4742,-4.9763,1.6682,-2.6812,-2.7879,-16.632
20260106,20.05,20.4,20.05,20.25,409053.0,20.28,20.573,20.61,21.1608,21.5262,0.9975,-1.4599,-1.4599,1.5736,-1.5701,-1.7467,-15.8004
20260107,20.4,20.85,20.25,20.85,680144.0,20.37,20.5961,20.625,21.1358,21.5254,2.963,2.2059,1.4599,2.3979,1.2327,1.0909,-13.3056
20260108,20.85,20.85,20.35,20.6,472514.0,20.44,20.5964,20.625,21.1183,21.5217,-1.199,1.7284,0.0,1.5824,0.0173,-0.1212,-14.3451
