date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251124,71.1,76.7,71.1,74.2,25155.0,71.88,77.1332,74.685,76.575,76.575,5.8488,-3.7613,-5.7179,0.9522,-3.8028,-0.6494,-25.2016
20251125,74.5,76.3,74.0,75.8,57253.0,72.48,77.0221,74.55,76.544,76.544,2.1563,4.1209,-3.4395,2.1284,-1.5867,1.6767,-23.5887
20251126,77.3,77.3,76.3,76.6,20198.0,73.62,76.9869,74.38,76.5462,76.5462,1.0554,8.0395,-4.25,0.8046,-0.5026,2.9847,-22.7823
20251127,76.3,78.5,75.8,78.0,52854.0,74.94,77.0714,74.44,76.6,76.6,1.8277,9.2437,1.5625,1.9718,1.2049,4.7824,-21.371
20251128,78.0,78.0,76.0,76.6,41943.0,76.24,77.0321,74.29,76.6,76.6,-1.7949,9.2725,-3.7688,1.4743,-0.5609,3.1094,-22.7823
20251201,76.5,76.5,76.3,76.3,3000.0,76.66,76.9711,74.355,76.5897,76.5897,-0.3916,2.8302,1.7333,0.1133,-0.8719,2.6158,-23.0847
20251202,76.8,78.5,76.7,76.7,34330.0,76.84,76.9485,74.495,76.5933,76.5933,0.5242,1.1873,3.7889,1.2581,-0.3229,2.9599,-22.6815
20251203,77.6,77.6,77.6,77.6,7060.0,77.04,77.0028,74.75,76.6258,76.6258,1.1734,1.3055,7.0345,0.2758,0.7756,3.8127,-21.7742
20251204,77.7,77.7,77.4,77.6,5874.0,76.96,77.0525,74.88,76.6562,76.6562,0.0,-0.5128,3.4667,0.242,0.7105,3.6325,-21.7742
20251205,77.7,78.2,77.5,77.5,10946.0,77.14,77.0898,75.015,76.6818,76.6818,-0.1289,1.1749,3.6096,0.4511,0.5321,3.3127,-21.875
20251208,76.5,77.0,76.2,76.2,10581.0,77.12,77.0157,75.115,76.6676,76.6676,-1.6774,-0.1311,2.6954,0.4506,-1.0591,1.4445,-23.1855
20251209,76.3,76.3,76.0,76.1,25122.0,77.0,76.9394,75.205,76.6514,76.6514,-0.1312,-0.7823,2.4226,1.0284,-1.091,1.1901,-23.2863
