# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,70.45,,65.74,,63.41,,62.07,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,70.56,0.10999999999999943,66.12,0.38000000000000966,63.47,0.060000000000002274,62.1,0.030000000000001137,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,70.84,0.28000000000000114,65.56,-0.5600000000000023,63.21,-0.259999999999998,61.01,-1.0900000000000034,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,70.13,-0.710000000000008,66.08,0.519999999999996,63.46,0.25,62.14,1.1300000000000026,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,70.12,-0.009999999999990905,66.3,0.21999999999999886,63.62,0.1599999999999966,62.3,0.1599999999999966,4,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,69.81,-0.3100000000000023,66.18,-0.11999999999999034,63.52,-0.09999999999999432,61.79,-0.509999999999998,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,70.14,0.3299999999999983,66.29,0.10999999999999943,63.63,0.10999999999999943,61.83,0.03999999999999915,1,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,69.92,-0.21999999999999886,66.35,0.05999999999998806,64.02,0.38999999999999346,61.75,-0.0799999999999983,2,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,69.26,-0.6599999999999966,65.41,-0.9399999999999977,62.4,-1.6199999999999974,61.05,-0.7000000000000028,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,69.59,0.3299999999999983,66.04,0.6300000000000097,62.62,0.21999999999999886,61.27,0.22000000000000597,1,True,True,True,,
