# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,81.79,,79.35,,78.22,,77.41,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,81.85,0.05999999999998806,79.38,0.030000000000001137,78.28,0.060000000000002274,77.47,0.060000000000002274,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,81.73,-0.11999999999999034,79.28,-0.09999999999999432,78.26,-0.01999999999999602,77.49,0.01999999999999602,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,81.73,0.0,79.28,0.0,78.25,-0.010000000000005116,77.5,0.010000000000005116,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,81.66,-0.07000000000000739,78.79,-0.4899999999999949,78.28,0.030000000000001137,77.55,0.04999999999999716,4,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,81.61,-0.04999999999999716,79.56,0.769999999999996,79.05,0.769999999999996,77.53,-0.01999999999999602,5,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,81.96,0.3499999999999943,79.58,0.01999999999999602,79.07,0.01999999999999602,77.52,-0.010000000000005116,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,81.62,-0.3399999999999892,79.58,0.0,79.07,0.0,78.34,0.8200000000000074,7,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,81.6,-0.020000000000010232,79.58,0.0,79.07,0.0,77.52,-0.8200000000000074,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,81.57,-0.030000000000001137,79.56,-0.01999999999999602,79.05,-0.01999999999999602,77.51,-0.009999999999990905,0,False,False,False,,
