# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,44.51,,39.49,,35.72,,34.27,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,45.25,0.740000000000002,40.3,0.8099999999999952,36.52,0.8000000000000043,35.07,0.7999999999999972,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,44.94,-0.3100000000000023,40.25,-0.04999999999999716,36.46,-0.060000000000002274,35.01,-0.060000000000002274,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,45.32,0.38000000000000256,40.66,0.4099999999999966,36.34,-0.11999999999999744,34.89,-0.11999999999999744,1,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,44.39,-0.9299999999999997,40.55,-0.10999999999999943,36.18,-0.1600000000000037,34.0,-0.8900000000000006,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,44.92,0.5300000000000011,40.56,0.010000000000005116,35.16,-1.0200000000000031,35.16,1.1599999999999966,1,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,43.24,-1.6799999999999997,38.84,-1.7199999999999989,34.02,-1.1399999999999935,34.02,-1.1399999999999935,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,43.2,-0.03999999999999915,39.65,0.8099999999999952,33.86,-0.1600000000000037,33.1,-0.9200000000000017,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,43.17,-0.030000000000001137,39.23,-0.4200000000000017,33.87,0.00999999999999801,33.87,0.769999999999996,2,False,True,False,,
