as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,51.67,,46.23,,43.43,,41.07,,0,False,False,False,,
20260508,52.38,0.7100000000000009,46.98,0.75,44.2,0.7700000000000031,41.39,0.3200000000000003,1,True,True,True,,
20260515,48.48,-3.9000000000000057,42.94,-4.039999999999999,39.83,-4.3700000000000045,38.89,-2.5,0,False,False,False,,
20260522,51.23,2.75,45.72,2.780000000000001,42.29,2.460000000000001,40.9,2.009999999999998,1,True,True,True,,
20260529,53.35,2.1200000000000045,48.31,2.5900000000000034,44.07,1.7800000000000011,42.29,1.3900000000000006,2,True,True,True,,
20260605,55.27,1.9200000000000017,49.44,1.1299999999999955,47.03,2.960000000000001,43.9,1.6099999999999994,3,True,True,True,,
20260612,51.46,-3.8100000000000023,45.0,-4.439999999999998,42.91,-4.1200000000000045,41.48,-2.4200000000000017,0,False,False,False,,
20260618,47.57,-3.8900000000000006,42.56,-2.4399999999999977,39.76,-3.1499999999999986,36.54,-4.939999999999998,0,False,False,False,,
20260626,46.46,-1.1099999999999994,41.34,-1.2199999999999989,38.11,-1.6499999999999986,36.3,-0.240000000000002,0,False,False,False,,
20260703,44.92,-1.5399999999999991,38.3,-3.0400000000000063,35.44,-2.6700000000000017,34.07,-2.229999999999997,0,False,False,False,,
20260717,44.62,-0.30000000000000426,38.58,0.28000000000000114,35.76,0.3200000000000003,34.36,0.28999999999999915,1,False,True,False,,
