as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,61.4,,55.87,,50.91,,48.55,,0,False,False,False,,
20260508,58.49,-2.9099999999999966,52.77,-3.0999999999999943,51.11,0.20000000000000284,51.11,2.5600000000000023,1,False,True,False,,
20260515,58.56,0.07000000000000028,51.42,-1.3500000000000014,51.42,0.3100000000000023,51.42,0.3100000000000023,2,False,True,False,,
20260522,57.88,-0.6799999999999997,51.01,-0.4100000000000037,51.01,-0.4100000000000037,51.01,-0.4100000000000037,0,False,False,False,,
20260529,57.64,-0.240000000000002,54.4,3.3900000000000006,51.08,0.07000000000000028,51.08,0.07000000000000028,1,False,True,False,,
20260605,57.45,-0.18999999999999773,53.9,-0.5,52.16,1.0799999999999983,52.16,1.0799999999999983,2,False,True,False,,
20260612,57.13,-0.3200000000000003,53.6,-0.29999999999999716,52.16,0.0,52.16,0.0,0,False,False,False,,
20260618,58.13,1.0,52.16,-1.4400000000000048,52.16,0.0,52.16,0.0,1,False,False,False,,
20260626,58.5,0.36999999999999744,52.16,0.0,52.16,0.0,52.16,0.0,2,False,False,False,,
20260703,58.65,0.14999999999999858,53.64,1.480000000000004,52.16,0.0,52.16,0.0,3,False,False,False,,
20260717,53.26,-5.390000000000001,52.16,-1.480000000000004,52.16,0.0,52.16,0.0,0,False,False,False,,
