# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,57.36,,45.82,,41.9,,36.36,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,59.37,2.009999999999998,40.45,-5.369999999999997,40.45,-1.4499999999999957,32.1,-4.259999999999998,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,56.52,-2.8499999999999943,40.34,-0.10999999999999943,40.34,-0.10999999999999943,34.83,2.729999999999997,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,57.88,1.3599999999999994,39.98,-0.36000000000000654,39.98,-0.36000000000000654,31.72,-3.1099999999999994,3,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,54.83,-3.0500000000000043,40.01,0.030000000000001137,40.01,0.030000000000001137,31.8,0.08000000000000185,4,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,53.31,-1.519999999999996,39.91,-0.10000000000000142,39.91,-0.10000000000000142,31.73,-0.07000000000000028,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,54.94,1.6299999999999955,38.62,-1.2899999999999991,32.51,-7.399999999999999,27.1,-4.629999999999999,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,56.35,1.4100000000000037,40.19,1.5700000000000003,32.47,-0.03999999999999915,27.06,-0.0400000000000027,2,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,56.03,-0.3200000000000003,38.21,-1.9799999999999969,32.44,-0.030000000000001137,27.04,-0.019999999999999574,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,53.64,-2.3900000000000006,37.41,-0.8000000000000043,31.89,-0.5499999999999972,20.96,-6.079999999999998,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,54.64,1.0,37.46,0.05000000000000426,31.95,0.05999999999999872,21.02,0.05999999999999872,1,True,True,True,,
