# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,57.02,,53.76,,51.33,,49.58,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,57.79,0.769999999999996,54.91,1.1499999999999986,52.72,1.3900000000000006,51.3,1.7199999999999989,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,58.56,0.7700000000000031,55.8,0.8900000000000006,52.92,0.20000000000000284,51.78,0.480000000000004,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,58.39,-0.1700000000000017,55.77,-0.02999999999999403,52.82,-0.10000000000000142,51.63,-0.14999999999999858,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,58.99,0.6000000000000014,56.57,0.7999999999999972,53.37,0.5499999999999972,52.5,0.8699999999999974,1,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,59.27,0.28000000000000114,56.57,0.0,53.85,0.480000000000004,52.69,0.18999999999999773,2,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,58.64,-0.6300000000000026,56.06,-0.509999999999998,53.1,-0.75,51.94,-0.75,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,58.89,0.25,55.96,-0.10000000000000142,52.78,-0.3200000000000003,51.61,-0.3299999999999983,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,58.15,-0.740000000000002,55.37,-0.5900000000000034,52.67,-0.10999999999999943,51.53,-0.0799999999999983,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,58.48,0.3299999999999983,55.25,-0.11999999999999744,52.84,0.1700000000000017,51.41,-0.12000000000000455,1,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,59.22,0.740000000000002,55.43,0.17999999999999972,52.99,0.14999999999999858,51.25,-0.1599999999999966,2,False,True,False,,
