as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260522,69.66,0.030000000000001137,0.10999999999999943,0.45999999999999375,67.57,0.029999999999986926,0.10999999999999943,0.10999999999999943,65.04,0.030000000000001137,0.1700000000000017,0.1700000000000017,62.26,0.030000000000001137,0.1699999999999946,0.1699999999999946,3,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260529,69.78,0.12000000000000455,0.15000000000000568,0.23000000000000398,67.69,0.12000000000000455,0.14999999999999147,0.23000000000000398,65.19,0.14999999999999147,0.1799999999999926,0.3199999999999932,62.41,0.14999999999999858,0.17999999999999972,0.3199999999999932,4,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260605,70.0,0.21999999999999886,0.3400000000000034,0.37000000000000455,67.91,0.21999999999999886,0.3400000000000034,0.36999999999999034,65.41,0.21999999999999886,0.36999999999999034,0.3999999999999915,62.63,0.22000000000000597,0.37000000000000455,0.4000000000000057,5,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260612,70.25,0.25,0.46999999999999886,0.5900000000000034,67.89,-0.01999999999999602,0.20000000000000284,0.3200000000000074,65.41,0.0,0.21999999999999886,0.36999999999999034,62.63,0.0,0.22000000000000597,0.37000000000000455,6,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260618,70.33,0.0799999999999983,0.3299999999999983,0.5499999999999972,67.88,-0.010000000000005116,-0.030000000000001137,0.18999999999999773,65.4,-0.009999999999990905,-0.009999999999990905,0.21000000000000796,62.63,0.0,0.0,0.22000000000000597,7,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260626,70.38,0.04999999999999716,0.12999999999999545,0.37999999999999545,68.29,0.4100000000000108,0.4000000000000057,0.38000000000000966,65.4,0.0,-0.009999999999990905,-0.009999999999990905,62.63,0.0,0.0,0.0,8,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260703,70.37,-0.009999999999990905,0.04000000000000625,0.12000000000000455,68.28,-0.010000000000005116,0.4000000000000057,0.39000000000000057,65.39,-0.010000000000005116,-0.010000000000005116,-0.01999999999999602,62.63,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260709,70.37,0.0,-0.009999999999990905,0.04000000000000625,68.28,0.0,-0.010000000000005116,0.4000000000000057,65.39,0.0,-0.010000000000005116,-0.010000000000005116,62.63,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260717,70.47,0.09999999999999432,0.09999999999999432,0.09000000000000341,68.38,0.09999999999999432,0.09999999999999432,0.0899999999999892,65.9,0.5100000000000051,0.5100000000000051,0.5,62.63,0.0,0.0,0.0,1,False,True,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260724,70.47,0.0,0.09999999999999432,0.09999999999999432,68.38,0.0,0.09999999999999432,0.09999999999999432,65.9,0.0,0.5100000000000051,0.5100000000000051,62.63,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260731,70.43,-0.03999999999999204,-0.03999999999999204,0.060000000000002274,68.34,-0.03999999999999204,-0.03999999999999204,0.060000000000002274,65.86,-0.04000000000000625,-0.04000000000000625,0.46999999999999886,62.62,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
20260807,70.49,0.05999999999998806,0.01999999999999602,0.01999999999999602,68.4,0.060000000000002274,0.020000000000010232,0.020000000000010232,65.93,0.07000000000000739,0.030000000000001137,0.030000000000001137,63.21,0.5900000000000034,0.5799999999999983,0.5799999999999983,1,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,
