as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,63.8,,58.13,,58.13,,58.13,,0,False,False,False,,
20260508,57.78,-6.019999999999996,52.82,-5.310000000000002,52.82,-5.310000000000002,52.82,-5.310000000000002,0,False,False,False,,
20260515,57.61,-0.1700000000000017,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260522,56.09,-1.519999999999996,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260529,56.09,0.0,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260605,56.09,0.0,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260612,56.09,0.0,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260618,56.09,0.0,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260626,56.09,0.0,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260703,56.09,0.0,52.82,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
