as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,28.53,,26.44,,25.12,,24.0,,0,False,False,False,,
20260508,29.51,0.9800000000000004,27.32,0.879999999999999,26.12,1.0,24.4,0.3999999999999986,1,True,True,True,,
20260515,29.23,-0.28000000000000114,27.14,-0.17999999999999972,25.98,-0.14000000000000057,24.09,-0.3099999999999987,0,False,False,False,,
20260522,29.63,0.3999999999999986,27.64,0.5,26.45,0.46999999999999886,24.97,0.879999999999999,1,True,True,True,,
20260529,29.93,0.3000000000000007,27.96,0.3200000000000003,26.33,-0.120000000000001,25.48,0.5100000000000016,2,False,True,False,,
20260605,31.42,1.490000000000002,29.48,1.5199999999999996,28.19,1.860000000000003,27.1,1.620000000000001,3,True,True,True,,
20260612,29.13,-2.2900000000000027,27.96,-1.5199999999999996,26.48,-1.7100000000000009,25.41,-1.6900000000000013,0,False,False,False,,
20260618,29.44,0.3100000000000023,28.12,0.16000000000000014,26.34,-0.14000000000000057,25.04,-0.370000000000001,1,False,False,False,,
20260626,30.31,0.8699999999999974,28.77,0.6499999999999986,26.64,0.3000000000000007,25.98,0.9400000000000013,2,True,True,True,,
20260703,30.49,0.17999999999999972,28.76,-0.00999999999999801,26.96,0.3200000000000003,25.69,-0.28999999999999915,3,False,True,False,,
20260717,30.38,-0.10999999999999943,28.56,-0.20000000000000284,26.39,-0.5700000000000003,25.97,0.2799999999999976,4,False,True,False,,
