as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260618,73.99,-0.05000000000001137,-0.05000000000001137,-0.05000000000001137,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260626,74.01,0.020000000000010232,-0.030000000000001137,-0.030000000000001137,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260703,74.01,0.0,0.020000000000010232,-0.030000000000001137,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260709,73.99,-0.020000000000010232,-0.020000000000010232,0.0,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260717,73.99,0.0,-0.020000000000010232,-0.020000000000010232,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260724,74.04,0.05000000000001137,0.05000000000001137,0.030000000000001137,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260731,74.2,0.1599999999999966,0.21000000000000796,0.21000000000000796,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260807,74.2,0.0,0.1599999999999966,0.21000000000000796,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260814,74.21,0.009999999999990905,0.009999999999990905,0.1699999999999875,68.49,0.0,0.0,0.0,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260821,74.28,0.07000000000000739,0.0799999999999983,0.0799999999999983,70.18,1.690000000000012,1.690000000000012,1.690000000000012,60.59,0.0,0.0,0.0,60.59,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260828,74.29,0.010000000000005116,0.0800000000000125,0.09000000000000341,70.19,0.009999999999990905,1.7000000000000028,1.7000000000000028,60.57,-0.020000000000003126,-0.020000000000003126,-0.020000000000003126,60.57,-0.020000000000003126,-0.020000000000003126,-0.020000000000003126,3,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260904,74.28,-0.010000000000005116,0.0,0.07000000000000739,70.18,-0.009999999999990905,0.0,1.690000000000012,60.56,-0.00999999999999801,-0.030000000000001137,-0.030000000000001137,60.56,-0.00999999999999801,-0.030000000000001137,-0.030000000000001137,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
