as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,69.0,,64.4,,61.26,,50.1,,0,False,False,False,,
20260508,69.11,0.10999999999999943,64.51,0.10999999999999943,60.12,-1.1400000000000006,50.13,0.030000000000001137,1,False,True,False,,
20260515,68.99,-0.12000000000000455,64.39,-0.12000000000000455,60.08,-0.03999999999999915,50.15,0.01999999999999602,2,False,True,False,,
20260522,68.07,-0.9200000000000017,62.83,-1.5600000000000023,58.58,-1.5,50.15,0.0,0,False,False,False,,
20260529,69.56,1.490000000000009,61.89,-0.9399999999999977,58.59,0.010000000000005116,50.15,0.0,1,False,True,False,,
20260605,69.29,-0.269999999999996,61.87,-0.020000000000003126,58.56,-0.030000000000001137,50.15,0.0,0,False,False,False,,
20260612,69.2,-0.09000000000000341,61.66,-0.21000000000000085,58.33,-0.23000000000000398,49.92,-0.22999999999999687,0,False,False,False,,
20260618,69.71,0.5099999999999909,61.67,0.010000000000005116,58.33,0.0,49.92,0.0,1,False,False,False,,
20260626,68.47,-1.2399999999999949,61.7,0.030000000000001137,59.6,1.2700000000000031,49.93,0.00999999999999801,2,False,True,False,,
20260703,67.17,-1.2999999999999972,61.8,0.09999999999999432,59.71,0.10999999999999943,49.99,0.060000000000002274,3,False,True,False,,
