as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,46.27,0.19000000000000483,45.24,0.25,44.46,0.25,43.36,0.25,1,True,True,True,,
20260508,46.92,0.6499999999999986,45.41,0.1699999999999946,44.63,0.1700000000000017,43.53,0.1700000000000017,2,True,True,True,,
20260515,47.09,0.1700000000000017,45.49,0.0800000000000054,44.71,0.0799999999999983,43.61,0.0799999999999983,3,True,True,True,,
20260522,47.24,0.14999999999999858,45.65,0.1599999999999966,44.87,0.1599999999999966,43.77,0.1600000000000037,4,True,True,True,,
20260529,47.41,0.1699999999999946,45.81,0.1600000000000037,45.03,0.1600000000000037,43.93,0.1599999999999966,5,True,True,True,,
20260605,48.09,0.6800000000000068,46.02,0.21000000000000085,45.24,0.21000000000000085,44.14,0.21000000000000085,6,True,True,True,,
20260612,47.8,-0.29000000000000625,46.27,0.25,45.49,0.25,44.39,0.25,7,False,True,False,,
20260618,48.02,0.22000000000000597,46.48,0.20999999999999375,45.7,0.21000000000000085,44.6,0.21000000000000085,8,True,True,True,,
20260626,47.6,-0.4200000000000017,46.58,0.10000000000000142,45.8,0.09999999999999432,44.7,0.10000000000000142,9,False,True,False,,
20260703,47.66,0.05999999999999517,46.64,0.060000000000002274,45.86,0.060000000000002274,44.76,0.05999999999999517,10,True,True,True,,
20260709,47.72,0.060000000000002274,46.67,0.030000000000001137,45.89,0.030000000000001137,44.79,0.030000000000001137,11,True,True,True,,
20260717,47.81,0.09000000000000341,46.73,0.05999999999999517,45.95,0.060000000000002274,44.85,0.060000000000002274,12,True,True,True,,
