# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,39.16,,35.06,,31.44,,28.56,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,39.19,0.030000000000001137,35.06,0.0,30.67,-0.7699999999999996,28.32,-0.23999999999999844,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,39.44,0.25,34.76,-0.30000000000000426,30.22,-0.45000000000000284,28.11,-0.21000000000000085,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,39.08,-0.35999999999999943,34.55,-0.21000000000000085,30.55,0.33000000000000185,28.02,-0.08999999999999986,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,39.25,0.1700000000000017,34.62,0.07000000000000028,30.79,0.23999999999999844,28.64,0.620000000000001,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,39.55,0.29999999999999716,34.9,0.28000000000000114,31.58,0.7899999999999991,29.46,0.8200000000000003,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,38.52,-1.029999999999994,33.81,-1.0899999999999963,30.38,-1.1999999999999993,28.53,-0.9299999999999997,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,38.46,-0.060000000000002274,34.18,0.36999999999999744,30.59,0.21000000000000085,28.5,-0.030000000000001137,1,False,True,False,,
