as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,53.72,,49.36,,46.35,,44.02,,0,False,False,False,,
20260508,52.38,-1.3399999999999963,48.36,-1.0,45.37,-0.980000000000004,43.63,-0.39000000000000057,0,False,False,False,,
20260515,50.54,-1.8400000000000034,46.48,-1.8800000000000026,42.55,-2.8200000000000003,40.21,-3.4200000000000017,0,False,False,False,,
20260522,51.11,0.5700000000000003,47.12,0.6400000000000006,43.48,0.9299999999999997,40.89,0.6799999999999997,1,True,True,True,,
20260529,53.66,2.549999999999997,49.6,2.480000000000004,45.5,2.020000000000003,43.47,2.5799999999999983,2,True,True,True,,
20260605,53.05,-0.6099999999999994,48.63,-0.9699999999999989,45.13,-0.36999999999999744,42.86,-0.6099999999999994,0,False,False,False,,
20260612,53.14,0.09000000000000341,48.71,0.0799999999999983,44.3,-0.8300000000000054,42.31,-0.5499999999999972,1,False,False,False,,
20260618,52.36,-0.7800000000000011,47.62,-1.0900000000000034,43.7,-0.5999999999999943,42.3,-0.010000000000005116,0,False,False,False,,
20260626,51.3,-1.0600000000000023,46.37,-1.25,42.96,-0.740000000000002,40.7,-1.5999999999999943,0,False,False,False,,
20260703,50.24,-1.0599999999999952,44.85,-1.519999999999996,42.17,-0.7899999999999991,40.2,-0.5,0,False,False,False,,
20260717,52.42,2.1799999999999997,47.64,2.789999999999999,43.68,1.509999999999998,41.04,0.8399999999999963,1,True,True,True,,
