# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,67.63,,65.25,,56.4,,54.65,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,67.57,-0.060000000000002274,65.25,0.0,56.39,-0.00999999999999801,54.64,-0.00999999999999801,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,70.34,2.7700000000000102,68.1,2.8499999999999943,60.57,4.18,57.01,2.3699999999999974,1,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,70.22,-0.12000000000000455,70.22,2.1200000000000045,62.73,2.1599999999999966,59.17,2.1600000000000037,2,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,74.44,4.219999999999999,69.24,-0.980000000000004,61.89,-0.8399999999999963,58.33,-0.8400000000000034,3,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,75.68,1.240000000000009,70.34,1.1000000000000085,61.24,-0.6499999999999986,57.68,-0.6499999999999986,4,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,75.94,0.2599999999999909,70.56,0.21999999999999886,63.12,1.8799999999999955,57.37,-0.3100000000000023,5,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,76.59,0.6500000000000057,70.23,-0.3299999999999983,62.86,-0.259999999999998,57.44,0.07000000000000028,6,False,True,False,,
