# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,61.14,,58.75,,56.79,,55.69,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,60.55,-0.5900000000000034,58.33,-0.4200000000000017,56.22,-0.5700000000000003,54.79,-0.8999999999999986,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,58.61,-1.9399999999999977,56.79,-1.5399999999999991,54.7,-1.519999999999996,53.82,-0.9699999999999989,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,58.74,0.13000000000000256,56.98,0.18999999999999773,54.85,0.14999999999999858,53.58,-0.240000000000002,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,58.5,-0.240000000000002,56.4,-0.5799999999999983,54.42,-0.4299999999999997,52.81,-0.769999999999996,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,58.76,0.259999999999998,56.45,0.05000000000000426,54.92,0.5,53.69,0.8799999999999955,1,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,56.83,-1.9299999999999997,54.85,-1.6000000000000014,53.46,-1.4600000000000009,51.85,-1.8399999999999963,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,57.27,0.44000000000000483,55.4,0.5499999999999972,53.61,0.14999999999999858,52.18,0.3299999999999983,1,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,57.46,0.18999999999999773,55.55,0.14999999999999858,53.77,0.1600000000000037,52.54,0.35999999999999943,2,True,True,True,,

TDCC_WINDOW_ROW_010=20260703,58.16,0.6999999999999957,55.73,0.17999999999999972,53.91,0.13999999999999346,52.48,-0.060000000000002274,3,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,57.91,-0.25,55.67,-0.05999999999999517,53.72,-0.18999999999999773,52.07,-0.4099999999999966,0,False,False,False,,
