as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,37.96,,36.4,,34.88,,32.11,,0,False,False,False,,
20260508,39.07,1.1099999999999994,37.91,1.509999999999998,35.64,0.759999999999998,33.96,1.8500000000000014,1,True,True,True,,
20260515,38.59,-0.4799999999999969,37.36,-0.5499999999999972,34.53,-1.1099999999999994,32.48,-1.480000000000004,0,False,False,False,,
20260522,46.4,7.809999999999995,44.69,7.329999999999998,42.13,7.600000000000001,41.07,8.590000000000003,1,True,True,True,,
20260529,52.23,5.829999999999998,50.0,5.310000000000002,47.36,5.229999999999997,45.95,4.880000000000003,2,True,True,True,,
20260605,41.61,-10.619999999999997,40.33,-9.670000000000002,39.07,-8.29,36.31,-9.64,0,False,False,False,,
20260612,40.52,-1.0899999999999963,38.76,-1.5700000000000003,37.98,-1.0900000000000034,33.83,-2.480000000000004,0,False,False,False,,
20260618,41.88,1.3599999999999994,40.22,1.4600000000000009,39.19,1.2100000000000009,37.08,3.25,1,True,True,True,,
20260626,40.38,-1.5,38.05,-2.1700000000000017,36.52,-2.6699999999999946,34.07,-3.009999999999998,0,False,False,False,,
20260703,42.47,2.0899999999999963,40.66,2.6099999999999994,38.49,1.9699999999999989,36.66,2.5899999999999963,1,True,True,True,,
20260717,40.02,-2.4499999999999957,38.54,-2.1199999999999974,36.8,-1.6900000000000048,34.0,-2.6599999999999966,0,False,False,False,,
