# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,27.59,,24.76,,20.78,,17.9,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,27.38,-0.21000000000000085,23.89,-0.870000000000001,21.05,0.2699999999999996,17.98,0.08000000000000185,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,24.66,-2.719999999999999,20.74,-3.150000000000002,19.3,-1.75,17.38,-0.6000000000000014,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,22.37,-2.289999999999999,17.77,-2.969999999999999,16.93,-2.370000000000001,16.01,-1.3699999999999974,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,21.81,-0.5600000000000023,17.63,-0.14000000000000057,15.99,-0.9399999999999995,13.34,-2.6700000000000017,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,27.76,5.950000000000003,27.19,9.560000000000002,23.33,7.339999999999998,21.47,8.129999999999999,1,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,22.33,-5.430000000000003,19.33,-7.860000000000003,13.52,-9.809999999999999,11.74,-9.729999999999999,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,21.85,-0.4799999999999969,18.31,-1.0199999999999996,14.54,1.0199999999999996,13.62,1.879999999999999,1,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,22.8,0.9499999999999993,17.74,-0.5700000000000003,15.48,0.9400000000000013,11.8,-1.8199999999999985,2,False,True,False,,
